Date,HG=F
2013-01-07,-0.004213627976400236
2013-01-08,-0.0016380130457851472
2013-01-09,-0.0001367141787010917
2013-01-10,0.010392415518222453
2013-01-11,-0.014887012372856168
2013-01-14,-0.005495255244144515
2013-01-15,0.0009669801952838508
2013-01-16,-0.00883241160826731
2013-01-17,0.01559453996900495
2013-01-18,0.004524265382165549
2013-01-22,0.007506459298366686
2013-01-23,-0.005418580603954282
2013-01-24,-0.0017706362613160165
2013-01-25,-0.006822239154166576
2013-01-28,0.002610256067259842
2013-01-29,0.0078103811071077445
2013-01-30,0.016995241288353613
2013-01-31,-0.0044117636746602296
2013-02-01,0.013965367420413655
2013-02-04,-0.004502704192674956
2013-02-05,0.0007981328942650023
2013-02-06,-0.007443806675517695
2013-02-07,-0.003615903358959116
2013-02-08,0.009005364482079559
2013-02-11,-0.009457852600340932
2013-02-12,0.004975817635305635
2013-02-13,-0.0006690906473620917
2013-02-14,-0.0010712234966043788
2013-02-15,0.0002680770819407652
2013-02-19,-0.02318411435708012
2013-02-20,-0.010701065756229755
2013-02-21,-0.01525449092194231
2013-02-22,-0.005773819228685473
2013-02-25,0.003116124100045914
2013-02-26,0.007201372472315004
2013-02-27,-0.0060282833360686405
2013-02-28,-0.004936575951481781
2013-03-01,-0.01304039828035819
2013-03-04,0.00043088603714891427
2013-03-05,0.0038759618286587916
2013-03-06,-0.006435017316968938
2013-03-07,0.00791592238068306
2013-03-08,-0.002855916256961022
2013-03-11,0.002434512222136309
2013-03-12,0.010857173374720919
2013-03-13,-0.008055420929403811
2013-03-14,0.003989154824995511
2013-03-15,-0.004399054580837336
2013-03-18,-0.025940662588902375
2013-03-19,-0.0062921013398258285
2013-03-20,0.011780286409845964
2013-03-21,-0.003638425150686686
2013-03-22,0.009056353499727665
2013-03-25,-0.00550088402627269
2013-03-26,-0.0007278187080363985
2013-03-27,0.0007283488139291361
2013-03-28,-0.011644821694133722
2013-04-01,-0.008100122039413571
2013-04-02,0.0013362768144786763
2013-04-03,-0.013790026057057925
2013-04-04,0.006014127456829721
2013-04-05,-0.0016440227810002872
2013-04-08,0.008383268583176173
2013-04-09,0.02078382797165257
2013-04-10,-0.006980782338883551
2013-04-11,0.004100743650865768
2013-04-12,-0.023045506651308112
2013-04-15,-0.020603166973309883
2013-04-16,0.008079264292594202
2013-04-17,-0.035838498648660955
2013-04-18,0.005175657582455084
2013-04-19,-0.01653923356516973
2013-04-22,-0.006187535220926743
2013-04-23,-0.012132780575736857
2013-04-24,0.02068516134133014
2013-04-25,0.025332464819292744
2013-04-26,-0.01636812065187976
2013-04-29,0.012715907302854879
2013-04-30,-0.011781151930913225
2013-05-01,-0.03294118245442712
2013-05-02,0.0071370882474373065
2013-05-03,0.0673215875290305
2013-05-06,-0.0010562803131942688
2013-05-07,-0.002870098751392547
2013-05-08,0.021360441513222916
2013-05-09,-0.008751114559099937
2013-05-10,0.004339339378978568
2013-05-13,0.0017878552017733806
2013-05-14,-0.021267121709068193
2013-05-15,-0.007141761494902421
2013-05-16,0.0076523096645055855
2013-05-17,0.00880924768582969
2013-05-20,0.01084011209764979
2013-05-21,-0.005361967614419982
2013-05-22,0.011530419504596212
2013-05-23,-0.023094024379896383
2013-05-24,-0.002424578581882386
2013-05-28,0.006076251061891691
2013-05-29,-0.006190603248309889
2013-05-30,0.005925256098944454
2013-05-31,-0.006494448818792686
2013-06-03,0.011553623592667206
2013-06-04,0.011421733670745393
2013-06-05,0.00059438141290169
2013-06-06,-0.015147049805618429
2013-06-07,-0.01507839340963879
2013-06-10,-0.008266977997819724
2013-06-11,-0.014201914989167341
2013-06-12,0.01002186835187957
2013-06-13,-0.012403089313450577
2013-06-14,0.006122454479267514
2013-06-17,-0.0007801707760048959
2013-06-18,-0.014053666221872096
2013-06-19,-0.0042762036513006585
2013-06-20,-0.026085578122375108
2013-06-21,0.011432254314390988
2013-06-24,-0.022767608211547108
2013-06-25,0.014871142086441358
2013-06-26,-0.00976887295325679
2013-06-27,0.0037816904246357197
2013-06-28,-0.0006552312707073238
2013-07-01,0.034256698307833844
2013-07-02,-0.004120447404747596
2013-07-03,0.010184616568361227
2013-07-05,-0.029615658587000993
2013-07-08,0.01022730580186959
2013-07-09,-0.011409303971770424
2013-07-10,0.008127469300700962
2013-07-11,0.02660431443050526
2013-07-12,-0.00408355936352911
2013-07-15,-0.0029963811962979703
2013-07-16,0.012179712245897756
2013-07-17,-0.018440385595002495
2013-07-18,0.0006367950956149837
2013-07-19,0.0023866895285495904
2013-07-22,0.012539681554531334
2013-07-23,0.002664950780524533
2013-07-24,-0.005159473552684424
2013-07-25,0.0022002104588232374
2013-07-26,-0.02493334224645727
2013-07-29,0.0024123297912570507
2013-07-30,-0.024225898875940177
2013-07-31,0.025485073240214318
2013-08-01,0.014590360794551227
2013-08-02,0.0017383306389422426
2013-08-05,-0.0007887859699302613
2013-08-06,0.0015787420066353253
2013-08-07,0.0017339465070473903
2013-08-08,0.029268272186002253
2013-08-09,0.011619051354291088
2013-08-12,-0.000604531790524554
2013-08-13,0.0036292406095959073
2013-08-14,0.006629523612599275
2013-08-15,-0.0007484080626799505
2013-08-16,0.007938881419757404
2013-08-19,-0.008322222014357394
2013-08-20,0.0008991521187740048
2013-08-21,-0.008384452266950615
2013-08-22,0.006492487313021655
2013-08-23,0.005700586174941291
2013-08-26,-0.008949872138079185
2013-08-27,0.003160732733062055
2013-08-28,-0.007651930764818182
2013-08-29,-0.01905048843367063
2013-08-30,-0.005856983246464442
2013-09-03,0.022170562808326855
2013-09-04,-0.018201105223634273
2013-09-05,0.0013903637347407738
2013-09-06,0.005245282405377916
2013-09-09,0.005371443424762479
2013-09-10,-0.004274210694763747
2013-09-11,-0.0015329989893069218
2013-09-12,-0.013511411109258686
2013-09-13,-0.0017120865487990633
2013-09-16,0.006236351986111721
2013-09-17,0.00030986288234990944
2013-09-18,0.017193318400411828
2013-09-19,0.02025276363333517
2013-09-20,-0.006716358319079241
2013-09-23,-0.005860260421148622
2013-09-24,-0.012847647504915072
2013-09-25,0.00459343627934139
2013-09-26,0.007163531819014857
2013-09-27,0.00650729760037172
2013-09-30,-0.0013531535848676501
2013-10-01,-0.014754599016001069
2013-10-02,0.01207212628198251
2013-10-03,-0.014947905019627172
2013-10-04,0.009656610012410693
2013-10-07,-0.0012144978188698419
2013-10-08,-0.0022799614674410273
2013-10-09,-0.01843392558289403
2013-10-10,0.006053086342089786
2013-10-11,0.0074051738083245056
2013-10-14,0.010719707898182884
2013-10-15,0.001212105624055937
2013-10-16,-0.0010593174474201605
2013-10-17,-0.003484284816481664
2013-10-18,0.0012161594587514202
2013-10-21,0.0009110297590264604
2013-10-22,0.009860445562079656
2013-10-23,-0.018627019869504102
2013-10-24,-0.0016837833178378059
2013-10-25,0.0013799910437666263
2013-10-28,-0.0013780892928850763
2013-10-29,0.004446532201314302
2013-10-30,0.013738310811494348
2013-10-31,-0.007830081396198785
2013-11-01,-0.0003035865549150252
2013-11-04,-0.013966905893611825
2013-11-05,0.0015396811482737416
2013-11-06,-0.005380526307996236
2013-11-07,0.0043277211243952785
2013-11-08,0.0012311321675455567
2013-11-11,0.0027666962448378296
2013-11-12,-0.007817307931254902
2013-11-13,-0.022400738423549615
2013-11-14,-0.0009481734981927614
2013-11-15,0.0037962935376949503
2013-11-18,-0.006145608751441878
2013-11-19,0.002695373568297743
2013-11-20,-0.00015811630921092057
2013-11-21,0.011387004147419999
2013-11-22,0.009069599360598257
2013-11-25,0.0038741817916336796
2013-11-26,-0.003087369623353875
2013-11-27,-0.008826286559483365
2013-11-29,0.009373526412278954
2013-12-02,-0.0040241484331128285
2013-12-03,-0.005128203988196245
2013-12-04,0.02202440986187426
2013-12-05,-0.00305677167772489
2013-12-06,0.0024529007241520517
2013-12-09,0.007952293241068498
2013-12-10,0.0018206772534499205
2013-12-11,0.009086769845376264
2013-12-12,0.00015007166512415182
2013-12-13,0.006002395205124911
2013-12-16,0.007159883485010843
2013-12-17,-0.002665824856973531
2013-12-18,-0.001782014190118364
2013-12-19,-0.006099358617855932
2013-12-20,0.0022451528159193046
2013-12-23,0.0007467315362688076
2013-12-24,0.0199969885468001
2013-12-26,0.00936358878456689
2013-12-27,0.005942874094258199
2013-12-30,-0.01426512626737153
2013-12-31,0.006139426458516395
2014-01-02,-0.002905706991979118
2014-01-03,-0.0074311698789543135
2014-01-06,0.0017616095536554521
2014-01-07,-0.00029306199826495405
2014-01-08,-0.005130437888465567
2014-01-09,-0.011639898938909155
2014-01-10,0.009838995667805106
2014-01-13,0.0038382081848176153
2014-01-14,-0.0035294363490432357
2014-01-15,0.005460475083499228
2014-01-16,-0.004550144783378451
2014-01-17,-0.0036862422778500825
2014-01-21,0.0038478648816946404
2014-01-22,-0.00486510281700181
2014-01-23,-0.015555558381257217
2014-01-24,-0.005568123310304762
2014-01-27,-0.003026631586999007
2014-01-28,-0.002580407102268145
2014-01-29,-0.005326483597774434
2014-01-30,-0.009179918122037778
2014-01-31,-0.005404547300686513
2014-02-03,-0.0065206981825847166
2014-02-04,0.005469580636671134
2014-02-05,-0.0007771393268666271
2014-02-06,0.013843556764686848
2014-02-07,0.0036820636001848595
2014-02-10,0.00030576764516210275
2014-02-11,-0.0006112754934634035
2014-02-12,0.013914385418873687
2014-02-13,-0.0025637457784163376
2014-02-14,0.004082242371848954
2014-02-18,0.006023255523405879
2014-02-19,-0.0014968161253602341
2014-02-20,-0.0034477949801792196
2014-02-21,0.003610133679379901
2014-02-24,0.006894485055171318
2014-02-25,-0.0062518334772193596
2014-02-26,-0.020521282429086907
2014-02-27,-0.010093284048736217
2014-02-28,0.0006179803629724478
2014-03-03,-0.005558167431751082
2014-03-04,0.012730908079773062
2014-03-05,-0.0026061202120920557
2014-03-06,0.006916703966140414
2014-03-07,-0.03633031778055229
2014-03-10,-0.014573103862350556
2014-03-11,-0.02555865483942943
2014-03-12,-0.0016495797390608802
2014-03-13,-0.011731675255303387
2014-03-14,0.007523838270483418
2014-03-17,-0.0036508190979849253
2014-03-18,-0.002498391548260148
2014-03-19,0.011187241751349886
2014-03-20,-0.01717306597698509
2014-03-21,0.006048349139646136
2014-03-24,-0.0015029767284669981
2014-03-25,0.018732227268928092
2014-03-26,-0.01149239381722822
2014-03-27,0.008636446863819591
2014-03-28,0.007409859481828152
2014-03-31,-0.004086318280929757
2014-04-01,0.0027901195708512905
2014-04-02,0.003273319229047278
2014-04-03,-0.005872797895257964
2014-04-04,-0.00131274978396001
2014-04-07,0.006736754782298293
2014-04-08,0.004243516158530802
2014-04-09,-0.0034129544716214877
2014-04-10,0.0006523462067962171
2014-04-11,-0.000651920928651184
2014-04-14,0.00032613422235105993
2014-04-15,-0.016465574672747785
2014-04-16,0.011271314415499445
2014-04-17,0.006228504811827129
2014-04-21,-0.0004886435237140274
2014-04-22,0.003422410024770617
2014-04-23,0.0011369123613274024
2014-04-24,0.017683278479783793
2014-04-25,-0.003028786431523267
2014-04-28,-0.005916242114631709
2014-04-29,-0.011581152744816414
2014-04-30,-0.013995112438512591
2014-05-01,-0.00016503177392868107
2014-05-02,0.01733245585222365
2014-05-05,-0.0034074165314480487
2014-05-06,0.0013024905152729804
2014-05-07,-0.007967522350287637
2014-05-08,0.010490105140212425
2014-05-09,0.005839456933135034
2014-05-12,0.021286883556692837
2014-05-13,-0.005368766105394607
2014-05-14,0.007779054592140788
2014-05-15,-0.003780744747824194
2014-05-16,-0.00031623261842195216
2014-05-19,0.005852606633105051
2014-05-20,-0.007391163178184446
2014-05-21,-0.00807979135805148
2014-05-22,0.006867871480774612
2014-05-23,0.008883285783248152
2014-05-27,0.004245275132410464
2014-05-28,-0.0015657161030899758
2014-05-29,-0.010976900802166178
2014-05-30,-0.005549440837189001
2014-06-02,0.013711729578585352
2014-06-03,-0.010537891530717824
2014-06-04,-0.016531567855914697
2014-06-05,-0.0008080875654012942
2014-06-06,-0.012293790303036123
2014-06-09,-0.0024565782208960663
2014-06-10,0.0031193651544694223
2014-06-11,-0.004255322801970052
2014-06-12,-0.008218308649852513
2014-06-13,0.00447463552658145
2014-06-16,0.005444644955745703
2014-06-17,0.0034459975255172193
2014-06-18,-0.000654081804205231
2014-06-19,0.006381939771355372
2014-06-20,0.013821144199818836
2014-06-23,0.008981516384958033
2014-06-24,0.00031796724111221586
2014-06-25,0.004449368654894981
2014-06-26,0.0001581913471069285
2014-06-27,-0.0037962935376949503
2014-06-30,0.012384895270340035
2014-07-01,0.0009410354501060425
2014-07-02,0.019272977992268903
2014-07-03,0.003843212133376017
2014-07-07,-0.005053597444152902
2014-07-08,-0.0016931131344376515
2014-07-09,-0.0020043187360097026
2014-07-10,0.006025032293138999
2014-07-11,0.0007678308317689009
2014-07-14,-0.0061377874229722185
2014-07-15,0.0
2014-07-16,-0.010344354894637142
2014-07-17,0.0012481082731323756
2014-07-18,-0.010906850926801215
2014-07-21,0.0039382632596298706
2014-07-22,0.0028243603700668363
2014-07-23,-0.00015645870020053465
2014-07-24,0.01846635883929615
2014-07-25,-0.008297464915870134
2014-07-28,0.001239525411822262
2014-07-29,-0.006654247156613002
2014-07-30,0.0071662256969240445
2014-07-31,-0.0029389099701964128
2014-08-01,-0.005119452662557755
2014-08-04,0.009355986555467544
2014-08-05,-0.011586634563216514
2014-08-06,-0.011409808834351498
2014-08-07,0.0025296871661668607
2014-08-08,-0.0014193819976940913
2014-08-11,0.00031590839364437073
2014-08-12,-0.005683651901051245
2014-08-13,-0.013655123466983277
2014-08-14,-0.006600111088014726
2014-08-15,0.003727072350437899
2014-08-18,0.0019373723561770806
2014-08-19,-0.005639679060770786
2014-08-20,0.028682554799376314
2014-08-21,-0.0006301491633452505
2014-08-22,0.008511964373709269
2014-08-25,0.004532710747051416
2014-08-26,-0.009802427529210567
2014-08-27,-0.0023569872492511523
2014-08-28,-0.015120522113032275
2014-08-29,0.002718726843980779
2014-09-02,-0.00015947807397032054
2014-09-03,-0.007337693958019309
2014-09-04,0.008677470735585446
2014-09-05,0.00621316467108346
2014-09-08,-0.0001583165806154918
2014-09-09,-0.019952482403651883
2014-09-10,0.0032315366791704214
2014-09-11,-0.005637030701508006
2014-09-12,0.004859120642431103
2014-09-15,-0.006769796408826023
2014-09-16,0.025641023656833184
2014-09-17,-0.00585445858952327
2014-09-18,-0.015597652349206625
2014-09-19,-0.0012934352590434628
2014-09-22,-0.016350952145836817
2014-09-23,-0.0011521471483632029
2014-09-24,0.008238621297077309
2014-09-25,0.00016341355247728728
2014-09-26,-0.010130686107910125
2014-09-29,0.007923383651538218
2014-09-30,-0.01555843285662628
2014-10-01,0.00931621267714089
2014-10-02,-0.012197112710488622
2014-10-03,-0.0006674765392618021
2014-10-06,0.012022045180023255
2014-10-07,0.0013198972404493414
2014-10-08,-0.011369215677878408
2014-10-09,0.009333372116088867
2014-10-10,0.0013209869048520506
2014-10-13,0.0014841398963447716
2014-10-14,0.01597235679260156
2014-10-15,-0.026094043724343874
2014-10-16,-0.008653694008134871
2014-10-17,0.0075541510769379094
2014-10-20,-0.0034988185528905813
2014-10-21,0.013542861051675903
2014-10-22,-0.002804309154416318
2014-10-23,0.00909839994118622
2014-10-24,0.00032792326392372395
2014-10-27,0.008849540925082833
2014-10-28,0.009909010548976305
2014-10-29,0.0011259400794325636
2014-10-30,-0.012853458226260717
2014-10-31,-0.0035807024376282026
2014-11-03,0.006043727726148029
2014-11-04,-0.014937491285276439
2014-11-05,-0.003626147401708857
2014-11-06,0.002646781439936241
2014-11-07,0.0072595528320005265
2014-11-10,-0.008190039406822391
2014-11-11,0.004624336178475019
2014-11-12,-0.0023015642578617657
2014-11-13,-0.01153397553272939
2014-11-14,0.01950326747511988
2014-11-17,-0.0027796268601210095
2014-11-18,-0.01262504368466355
2014-11-19,0.011956165503831606
2014-11-20,-0.006399743224671184
2014-11-21,0.0024773482655686685
2014-11-24,-0.010214212999146155
2014-11-25,-0.014314242200740068
2014-11-26,-0.0003376992679318125
2014-11-28,-0.033783831676485354
2014-12-01,0.02465039790478407
2014-12-02,-0.005801044111463871
2014-12-03,-0.0070362734199092
2014-12-04,0.013653646605304104
2014-12-05,-0.002387031459708755
2014-12-08,-0.005127283170703989
2014-12-09,0.012369013137965235
2014-12-10,-0.011030045109781339
2014-12-11,0.009265597148533367
2014-12-12,0.0018701388064705782
2014-12-15,-0.01646022738812436
2014-12-16,-0.007073824939060502
2014-12-17,0.0034752355393230516
2014-12-18,-0.005194841439468578
2014-12-19,0.012358590182150797
2014-12-22,-0.0015474251285311214
2014-12-23,-0.0005166625308482553
2014-12-24,-0.009476193879822903
2014-12-26,-0.01356758874259556
2014-12-29,0.0008816988957072169
2014-12-30,0.010923149494242557
2014-12-31,-0.010630859392204428
2015-01-02,0.0
2015-01-05,-0.016029607076777586
2015-01-06,0.003938388131620396
2015-01-07,-0.0028530304158856934
2015-01-08,0.003934162363734339
2015-01-09,-0.005878160543278277
2015-01-12,-0.009854834224110265
2015-01-13,-0.030401777154650755
2015-01-14,-0.04703244949067953
2015-01-15,0.02271840514872059
2015-01-16,0.016468778946261198
2015-01-20,-0.014506431776758255
2015-01-21,-0.00019115418294024522
2015-01-22,-0.005544895859403209
2015-01-23,-0.024226187114523845
2015-01-26,0.014187197913078542
2015-01-27,-0.02331453067484157
2015-01-28,0.0031828667199813587
2015-01-29,-0.020226101930628015
2015-01-30,0.023274691016083038
2015-02-02,-0.006724761701678572
2015-02-03,0.03544404203725127
2015-02-04,0.004615417062884708
2015-02-05,0.0
2015-02-06,-0.003445659640864074
2015-02-09,-0.0015366686960794906
2015-02-10,-0.01404385434138311
2015-02-11,-0.003902435302734375
2015-02-12,0.022135145084126284
2015-02-13,0.001724856549049747
2015-02-17,-0.0072699646244683835
2015-02-18,0.017344319425935728
2015-02-19,0.0007577547011907715
2015-02-20,-0.011735717946352753
2015-02-23,0.011108908013722774
2015-02-24,0.027277904662372565
2015-02-25,-0.0014751792755645088
2015-02-26,0.0024007408191455415
2015-02-27,0.000736954115667654
2015-03-02,-0.0018409846441234112
2015-03-03,-0.013832499117473196
2015-03-04,0.0013091395778221937
2015-03-05,-0.0018678051383700378
2015-03-06,-0.01609280836035465
2015-03-09,0.022061654193296754
2015-03-10,-0.019352454438050448
2015-03-11,-0.004743851130533883
2015-03-12,0.01982842589550393
2015-03-13,0.0014955874065067931
2015-03-16,-0.000373316238286181
2015-03-17,-0.013445383089902951
2015-03-18,-0.02063225556522108
2015-03-19,0.03382299921921805
2015-03-20,0.037577157315969556
2015-03-23,0.011891888733876144
2015-03-24,0.0024928665469026168
2015-03-25,-0.0035523944085211756
2015-03-26,0.00588235144121696
2015-03-27,-0.016480583568223794
2015-03-30,0.00450443561641789
2015-03-31,-0.014529121793366184
2015-04-01,0.0034583279124278388
2015-04-02,-0.0030836565080660794
2015-04-06,-0.005822341539484799
2015-04-07,0.016471389466245157
2015-04-08,-0.010262816780341244
2015-04-09,-0.001273503009400101
2015-04-10,0.0020036715594156096
2015-04-13,-0.00490818955911243
2015-04-14,-0.006393834044291835
2015-04-15,0.0036771429398032573
2015-04-16,0.020516575615723953
2015-04-17,-0.000718037488592782
2015-04-20,-0.017244425943128028
2015-04-21,-0.011149761463767116
2015-04-22,-0.013123775295286522
2015-04-23,0.010676096830359416
2015-04-24,0.020014877743757875
2015-04-27,0.007994126170379978
2015-04-28,0.002162956782377101
2015-04-29,0.00539572124408183
2015-04-30,0.032736959911559005
2015-05-01,0.015589841724417575
2015-05-04,-0.0025583944568148276
2015-05-05,0.005471967267184352
2015-05-06,-0.0025510787467357687
2015-05-07,-0.0022164595250198094
2015-05-08,0.0017087750581910033
2015-05-11,-0.004605928089670086
2015-05-12,0.011311051295583407
2015-05-13,-0.00016945051972094838
2015-05-14,-0.0013559147243836778
2015-05-15,0.0010182560968305943
2015-05-18,-0.006442799507995867
2015-05-19,-0.02337885337916845
2015-05-20,-0.003494667264233531
2015-05-21,0.006838511987149243
2015-05-22,-0.013061700584636182
2015-05-26,0.007058401825562166
2015-05-27,-0.013141722826840008
2015-05-28,-0.008167614357946218
2015-05-29,-0.011994255759712358
2015-06-01,-0.006704145485184165
2015-06-02,0.006202101545441208
2015-06-03,-0.0027193377530387863
2015-06-04,-0.012724903789585573
2015-06-05,0.002393580197008971
2015-06-08,-0.002204189492852504
2015-06-09,0.009020578963862436
2015-06-10,0.0113118546364388
2015-06-11,-0.028324022836567653
2015-06-12,0.0024136671122516606
2015-06-15,-0.01500283858969964
2015-06-16,-0.012222651218266045
2015-06-17,-0.0013325661093036567
2015-06-18,0.002096865572728701
2015-06-19,-0.013886238281797025
2015-06-22,-0.001543190003785777
2015-06-23,0.01777434419000734
2015-06-24,0.004745652006458823
2015-06-25,-0.0003779202333358267
2015-06-26,-0.000188986494360055
2015-06-29,-0.002457469099779952
2015-06-30,-0.0056849977739468205
2015-07-01,0.004573983231363599
2015-07-02,-0.0003794071478352423
2015-07-06,-0.034731464392328104
2015-07-07,-0.03617774606780422
2015-07-08,0.021623816333452783
2015-07-09,0.021565551256805815
2015-07-10,-0.004886648653233294
2015-07-13,0.003928497468435932
2015-07-14,-0.004304409255585506
2015-07-15,-0.005502132742876142
2015-07-16,0.00039524440425298124
2015-07-17,-0.010665687438011218
2015-07-20,-0.008185244721520268
2015-07-21,-0.002616749519683159
2015-07-22,-0.018567105761040037
2015-07-23,-0.018918365045668684
2015-07-24,-0.0016767757612003997
