Date,ZF=F
2012-12-26,0.00031428751021445045
2012-12-27,0.0016337815759708274
2012-12-28,0.00012547051442912682
2012-12-31,0.00012545477355407897
2013-01-02,-0.0030105368790768194
2013-01-03,-0.001950176144942084
2013-01-04,-0.0004412228175229016
2013-01-07,0.0001261193088661905
2013-01-08,0.001008827238335508
2013-01-09,0.0010707986898463862
2013-01-10,-0.0011954948719562486
2013-01-11,0.00037797656545301983
2013-01-14,0.0005667506297228897
2013-01-15,0.0008811127194914281
2013-01-16,0.0001886436521409962
2013-01-17,-0.0019489500817301275
2013-01-18,0.0010708661417322407
2013-01-22,0.0005663226780769914
2013-01-23,-6.288912647001155e-05
2013-01-24,-0.0002515723270439807
2013-01-25,-0.003522898842476141
2013-01-28,-0.0010732323232323093
2013-01-29,0.00031599570245854913
2013-01-30,0.00031589588071767594
2013-01-31,0.0003157961220237038
2013-02-01,0.00025255714105321125
2013-02-04,0.001262466860245004
2013-02-05,-0.0011978312949186831
2013-02-06,0.0014517452502682548
2013-02-07,0.0004411950081937288
2013-02-08,-6.300006300008487e-05
2013-02-11,-0.0004410282258064946
2013-02-12,-0.0010715411282697929
2013-02-13,-0.0012619888944976898
2013-02-14,0.0017058377558756277
2013-02-15,-0.0003784295175023322
2013-02-19,-0.0005678591709256109
2013-02-20,0.0006313131313131493
2013-02-21,0.0011356466876970561
2013-02-22,0.0005041593143433332
2013-02-25,0.0019526329050139068
2013-02-26,0.00044005783617273586
2013-02-27,-6.283775292192928e-05
2013-02-28,0.00043989191227300495
2013-03-01,0.0006281407035175768
2013-03-04,-0.0005021971123666535
2013-03-05,-0.0005652556211531712
2013-03-06,-0.0010054672280525034
2013-03-07,-0.0018242435679688418
2013-03-08,-0.0013864381144441662
2013-03-11,6.31074088097705e-05
2013-03-12,0.0008203445447088065
2013-03-13,-0.0001891551071878661
2013-03-14,-6.30636312038968e-05
2013-03-15,0.0015766902119072057
2013-03-18,0.0008815565770416978
2013-03-19,0.0010066058508964026
2013-03-20,-0.0002513984036200956
2013-03-21,-0.00031432702583766847
2013-03-22,0.00031442585838248327
2013-03-25,0.0001257308103350674
2013-03-26,0.0005657175183857444
2013-03-27,0.0015077271013945737
2013-03-28,-0.0008154560281018464
2013-04-01,-0.0023228074580953217
2013-04-02,-0.00044047319405993157
2013-04-03,0.0016997167138810276
2013-04-04,0.0012569130216188995
2013-04-05,0.0004393673110720808
2013-04-08,-0.0006901311249137843
2013-04-09,6.278252134594986e-05
2013-04-10,-0.0013811287588674226
2013-04-11,0.00031432702583766847
2013-04-12,0.0013826043237807895
2013-04-15,6.275888038165256e-05
2013-04-16,-0.0003137747097583521
2013-04-17,-6.277463904580394e-05
2013-04-18,-6.277857994851921e-05
2013-04-19,-0.0003139126067303044
2013-04-22,0.0005024178860766337
2013-04-23,-0.00018831209591363418
2013-04-24,0.00043947764942231515
2013-04-25,-0.00012550988390336304
2013-04-26,0.0011297307475051088
2013-04-29,0.0002507679769292448
2013-04-30,-6.267627702916112e-05
2013-05-01,0.0008775228782751388
2013-05-02,0.00018787575150303049
2013-05-03,-0.0028802203994739983
2013-05-06,-0.0006907378335949677
2013-05-07,-0.00018851325876589886
2013-05-08,0.00031424800452506396
2013-05-09,-0.00025131942699174736
2013-05-10,-0.002576671694318744
2013-05-13,-0.00025203200806500625
2013-05-14,-0.0007562866326337181
2013-05-15,0.00037842951750244325
2013-05-16,0.002143622722400762
2013-05-17,-0.0020132117017930273
2013-05-20,-0.00018911933429999195
2013-05-21,0.00025220680958382147
2013-05-22,-0.002458396369137694
2013-05-23,-6.319115323849545e-05
2013-05-24,0.0003159757330637447
2013-05-28,-0.004169562195969423
2013-05-29,-0.0003171985028230795
2013-05-30,0.00012691965985522913
2013-05-31,-0.001142131979695482
2013-06-03,0.0006987676280014732
2013-06-04,-0.000507839776550445
2013-06-05,0.000698634487138694
2013-06-06,0.0005077430820004114
2013-06-07,-0.0028546054300938595
2013-06-10,-0.0013995801259621965
2013-06-11,0.0004459450850480273
2013-06-12,-0.0010825267447783782
2013-06-13,0.0017849174475681462
2013-06-14,0.002990773146675174
2013-06-17,-0.0008247684304022451
2013-06-18,0.0
2013-06-19,-0.006222617309035505
2013-06-20,-0.002875215641173101
2013-06-21,-0.00397283096245038
2013-06-24,-0.0010293360782295258
2013-06-25,-0.0010947964966512291
2013-06-26,0.0020630520275932707
2013-06-27,0.002573505758219241
2013-06-28,-0.001219277417698783
2013-07-01,-0.0048188126445644075
2013-07-02,0.0005810575246949501
2013-07-03,-0.0014195380049039086
2013-07-05,-0.0072370121478417815
2013-07-08,0.0038401457953658458
2013-07-09,0.0008428969720546409
2013-07-10,-0.0009069707178025466
2013-07-11,0.004992867332382245
2013-07-12,-0.001613007290792945
2013-07-15,0.0016802378182758648
2013-07-16,0.000967741935483879
2013-07-17,0.0021914276506607155
2013-07-18,-0.000514502540356343
2013-07-19,0.00135126439740052
2013-07-22,-0.00025703637064644624
2013-07-23,-0.00032137806916054945
2013-07-24,-0.00212177714910311
2013-07-25,-0.0003865979381443285
2013-07-26,0.002449400541446378
2013-07-29,-0.000643004115226331
2013-07-30,-0.0005790760519881477
2013-07-31,0.00012875812785684282
2013-08-01,-0.004312841969745684
2013-08-02,0.005818463925523654
2013-08-05,-0.001349787890474352
2013-08-06,6.436248954111434e-05
2013-08-07,0.0007079418200539589
2013-08-08,0.00045018972281174463
2013-08-09,0.0
2013-08-12,-0.0005785548984315048
2013-08-13,-0.0037949443622563583
2013-08-14,0.0003228305785123453
2013-08-15,-0.001871813076873452
2013-08-16,-0.0017459906880497034
2013-08-19,-0.001489926799248531
2013-08-20,0.0024004152069547757
2013-08-21,-0.002524108471943509
2013-08-22,-0.0032442252790033654
2013-08-23,0.0019528707199583106
2013-08-26,0.0011694386694387493
2013-08-27,0.0027255029201818104
2013-08-28,-0.0019414962464405772
2013-08-29,0.0009726364933211329
2013-08-30,-0.00025911770421715996
2013-09-03,-0.0027862372837426097
2013-09-04,-0.0029889538661468373
2013-09-05,-0.004040667361835282
2013-09-06,0.0028792042926317762
2013-09-09,0.0028056896776720297
2013-09-10,-0.002147179387077869
2013-09-11,0.0022822117892540295
2013-09-12,0.0
2013-09-13,6.505757595465234e-05
2013-09-16,0.0030575071558678335
2013-09-17,0.0007782605875867876
2013-09-18,0.006804484479294937
2013-09-19,-0.0014160659114315077
2013-09-20,0.0
2013-09-23,0.0005156632718834597
2013-09-24,0.0016750418760469454
2013-09-25,0.0014149729868793148
2013-09-26,-0.0003853564547205979
2013-09-27,0.0011565150346954933
2013-09-30,-0.0005134129123347542
2013-10-01,-0.006549377167073378
2013-10-02,0.0015511892450879028
2013-10-03,0.0009034589571501606
2013-10-04,-0.0017408123791102792
2013-10-07,0.0
2013-10-08,-0.000775043596202285
2013-10-09,0.0005817335660267542
2013-10-10,-0.0004521963824289932
2013-10-11,0.0010340593291540134
2013-10-14,-0.0013558008909548835
2013-10-15,0.0006464959917249491
2013-10-16,0.0015505879312571746
2013-10-17,0.002773835634111821
2013-10-18,-0.0005789642972017228
2013-10-21,-0.0006436663233779782
2013-10-22,0.0028983640345228157
2013-10-23,0.0001926658531885561
2013-10-24,-0.0010273532811095887
2013-10-25,0.001092685435145846
2013-10-28,0.0001284109149277679
2013-10-29,0.0005777749245683417
2013-10-30,-0.0007057615809059614
2013-10-31,6.420545746399497e-05
2013-11-01,-0.0020544427324088455
2013-11-04,0.0009006690684507657
2013-11-05,-0.0009641342074816484
2013-11-06,0.0019301293186644308
2013-11-07,0.0009632055480639501
2013-11-08,-0.0037208108801641826
2013-11-11,-0.0004507405022536881
2013-11-12,-0.001030728596276509
2013-11-13,0.0022570452053911616
2013-11-14,0.0024449877750611915
2013-11-15,-0.0003209242618742447
2013-11-18,0.0010272873194221432
2013-11-19,-0.0014752100570841753
2013-11-20,0.0
2013-11-21,0.00019270298047269208
2013-11-22,0.0003211097553144082
2013-11-25,0.00038520801232655444
2013-11-26,0.00166859196508784
2013-11-27,-0.0008329062019477584
2013-11-29,-0.0003206155819173162
2013-12-02,-0.002052597819114821
2013-12-03,0.0012212366628101545
2013-12-04,-0.0021827052705912786
2013-12-05,-0.0011580775911985697
2013-12-06,-0.0010305958132045268
2013-12-09,0.0002579147591721398
2013-12-10,0.0018693998581833515
2013-12-11,-0.0014155192381932746
2013-12-12,-0.0017396907216494784
2013-12-13,-6.454527851285086e-05
2013-12-16,0.00019364833462431896
2013-12-17,0.001484349790255024
2013-12-18,-0.0005155303518494803
2013-12-19,-0.0034816247582205584
2013-12-20,-0.0009057971014492239
2013-12-23,-0.0009066183136899886
2013-12-24,-0.001879699248120259
2013-12-26,0.00012987856354307326
2013-12-27,0.0001298616972924549
2013-12-30,0.001103681101084275
2013-12-31,-0.0009079118028534339
2014-01-02,-0.007918992600285613
2014-01-03,-0.00045799528919132637
2014-01-06,0.0013091575571120284
2014-01-07,0.0009152121330979757
2014-01-08,-0.003788126183789431
2014-01-09,0.0007211696059792327
2014-01-10,0.005044549266247422
2014-01-13,0.001303695978097874
2014-01-14,-0.0021482976368726314
2014-01-15,-0.0011743215031315701
2014-01-16,0.0012410189418681217
2014-01-17,0.0005871224476483583
2014-01-21,-0.00045638284000526497
2014-01-22,-0.002087274150414209
2014-01-23,0.004444734949996754
2014-01-24,0.001041192165028848
2014-01-27,-0.000845088734317101
2014-01-28,0.0014313597918023113
2014-01-29,0.0025337837837837718
2014-01-30,-0.0006480461408852056
2014-01-31,0.0012320861163348518
2014-02-03,0.0028497409326424528
2014-02-04,-0.0007749935417205034
2014-02-05,-0.000969493278179967
2014-02-06,-0.0009057385003558016
2014-02-07,0.0022016447581427734
2014-02-10,-0.0006461200491051367
2014-02-11,-0.001939613370401494
2014-02-12,-0.0015547062253028487
2014-02-13,0.002660092130020164
2014-02-14,-0.0007117898278762302
2014-02-18,0.00181311921258831
2014-02-19,-0.0013573783207291301
2014-02-20,-0.0011650485436893732
2014-02-21,0.0005184033177811909
2014-02-24,-0.0005181347150259308
2014-02-25,0.0016200103680663602
2014-02-26,0.0012939121433654943
2014-02-27,0.0009691800736577605
2014-02-28,-0.0010327911179963678
2014-03-03,0.0016154044972860326
2014-03-04,-0.0023869427778853147
2014-03-05,-0.00019399896533889294
2014-03-06,-0.0011642196494405788
2014-03-07,-0.0027844330764748015
2014-03-10,0.0006493506493505663
2014-03-11,0.0006489292667100077
2014-03-12,0.0011024643320363126
2014-03-13,0.0023968387640085353
2014-03-14,-6.462453147215719e-05
2014-03-17,-0.001938861242163803
2014-03-18,0.0010360681214789391
2014-03-19,-0.006274662009185583
2014-03-20,-0.0006509569066527332
2014-03-21,-0.0002605523710266233
2014-03-24,-0.0007818608287725182
2014-03-25,0.000717266562336949
2014-03-26,0.001759301492148202
2014-03-27,-6.50448809678128e-05
2014-03-28,-0.001040785793273935
2014-03-31,0.00026046753923303356
2014-04-01,-0.009244189831391192
2014-04-02,-0.002299756882843784
2014-04-03,0.0001317175974711038
2014-04-04,0.0035559067562227487
2014-04-07,0.001246719160104881
2014-04-08,0.0003276754702143947
2014-04-09,0.0016378406708594806
2014-04-10,0.002420040552030933
2014-04-11,0.00039149158293105835
2014-04-14,-0.0014349073832506942
2014-04-15,-0.00071848465055524
2014-04-16,-0.0014380024838224204
2014-04-17,-0.002880146625646396
2014-04-21,0.00045952865489407024
2014-04-22,-0.0009186351706036433
2014-04-23,0.0015762511493497833
2014-04-24,-0.0001311475409836449
2014-04-25,0.00045907660020994
2014-04-28,0.0003933136676499416
2014-04-29,-0.0006552650547145822
2014-04-30,0.0025572093633203785
2014-05-01,0.00104643557880979
2014-05-02,-0.000980007840062691
2014-05-05,0.0
2014-05-06,-6.539794650450848e-05
2014-05-07,0.0015696533682145741
2014-05-08,0.00130599451482305
2014-05-09,-0.0001304291117777412
2014-05-12,-0.0011740151317506387
2014-05-13,0.001632493143528757
2014-05-14,0.0023469587326423458
2014-05-15,0.00104065040650414
2014-05-16,-0.00038983821713989286
2014-05-19,0.0004549886252842583
2014-05-20,0.0014293139293140023
2014-05-21,-0.0007136369534189724
2014-05-22,-0.001103681101084164
2014-05-23,0.0011698947094760381
2014-05-27,0.0
2014-05-28,0.0024019735133731235
2014-05-29,-0.0007123890939706445
2014-05-30,-0.0004536616979908814
2014-06-02,-0.002917720287881731
2014-06-03,-0.0013005592404734534
2014-06-04,-0.0002604505795025247
2014-06-05,0.0008466849029569179
2014-06-06,-0.0011062666753433037
2014-06-09,-0.0013029315960911836
2014-06-10,-0.0009132420091324533
2014-06-11,0.0005876207887176577
2014-06-12,0.001500815660685051
2014-06-13,-0.0014334115194162278
2014-06-16,-0.00032624298577577093
2014-06-17,-0.0020886365119769934
2014-06-18,0.0013081300281247987
2014-06-19,0.001306421059507512
2014-06-20,-0.0004566507926152541
2014-06-23,-0.0002610625244746645
2014-06-24,0.001044522783653301
2014-06-25,0.0012390765618885968
2014-06-26,0.001563212401485048
2014-06-27,0.0002601287637380434
2014-06-30,0.00013003055718097123
2014-07-01,-0.007280764480270374
2014-07-02,-0.0024228930652870906
2014-07-03,-0.001312852829197797
2014-07-07,6.572893387679635e-05
2014-07-08,0.0015116661189615854
2014-07-09,0.0009187557422234427
2014-07-10,0.001311303435614919
2014-07-11,0.00032739654269242635
2014-07-14,-0.001374615434967641
2014-07-15,-0.0009176717357105568
2014-07-16,-0.0004592573153129331
2014-07-17,0.002034788316376712
2014-07-18,-0.0006550504388838085
2014-07-21,-0.0007865757734661916
2014-07-22,0.0012463920230909586
2014-07-23,0.0003931075149052887
2014-07-24,-0.002030257384242562
2014-07-25,0.0009843811523821966
2014-07-28,-0.001048973972333278
2014-07-29,0.0009188160399029588
2014-07-30,-0.002885056717592316
2014-07-31,0.00026303675938721405
2014-08-01,0.003944513838669339
2014-08-04,0.0005238687708728484
2014-08-05,-0.00032724654754889837
2014-08-06,0.0006547073458165187
2014-08-07,0.0020282648521330326
2014-08-08,-0.00032647730982693357
2014-08-11,-0.0001306335728281649
2014-08-12,0.00013065064018813466
2014-08-13,0.0016329196603526164
2014-08-14,0.0003260515161396249
2014-08-15,0.0011734028683181297
2014-08-18,-0.0009115770282588365
2014-08-19,-0.0005213764337852478
2014-08-20,-0.002151799687010958
2014-08-21,0.00026138665621111556
2014-08-22,-0.0013719213431763189
2014-08-25,-0.00039251602773782146
2014-08-26,0.0007853403141360182
2014-08-27,0.0009809050483913229
2014-08-28,0.0009146142287841386
2014-08-29,0.0001958096729979264
2014-09-02,-0.0022839989558861573
2014-09-03,-6.540650140618443e-05
2014-09-04,-0.0008503401360544505
2014-09-05,0.001309328968903456
2014-09-08,-0.0011768551814318462
2014-09-09,-0.001767362702101205
2014-09-10,-0.0006557377049180024
2014-09-11,6.561679790029196e-05
2014-09-12,-0.0011154123745160671
2014-09-15,0.0010509721492379942
2014-09-16,0.0009186351706036433
2014-09-17,-0.001311131506490093
2014-09-18,-0.0017067086779571916
2014-09-19,0.0007890583903209514
2014-09-22,0.0015768725361366975
2014-09-23,0.0010495932826029009
2014-09-24,-0.0011795543905636086
2014-09-25,0.0022306783886629766
2014-09-26,-0.0015056297460067647
2014-09-29,0.0011800957188750072
2014-09-30,6.548359635916157e-05
2014-10-01,-0.004714510214772094
2014-10-02,-0.0006578947368420796
2014-10-03,-0.00157998683344307
2014-10-06,0.002175919820651462
2014-10-07,0.002368576880057871
2014-10-08,0.0029537249753857076
2014-10-09,0.00013089005235600304
2014-10-10,0.0005234916895693331
2014-10-13,0.003597122302158251
2014-10-14,0.0009775171065493637
2014-10-15,0.0059244791666666075
2014-10-16,-0.002394667011843876
2014-10-17,-0.0018165304268846771
2014-10-20,0.0011698947094760381
2014-10-21,-0.00032459101532067436
2014-10-22,-0.0012987856354308436
2014-10-23,-0.001950712009883615
2014-10-24,0.0001954524724738782
2014-10-27,0.0007165190203231031
2014-10-28,-0.0007810974419059091
2014-10-29,-0.004038824832258481
2014-10-30,0.0012427235267185033
2014-10-31,-0.001371831721975414
2014-11-03,-0.000915810819650642
2014-11-04,0.0
2014-11-05,0.00013095004255880838
2014-11-06,-0.0010474631751227204
2014-11-07,0.0030146143259714986
2014-11-10,-0.0020254818686703535
2014-11-11,-0.0006547073458164077
2014-11-12,0.0009171907756813091
2014-11-13,0.0009163503076319301
2014-11-14,0.0008501177086057687
2014-11-17,-0.00084939562234565
2014-11-18,0.0008501177086057687
2014-11-19,-0.0009800718719372714
2014-11-20,0.0009156311314584276
2014-11-21,0.0007187663355985308
2014-11-24,0.0005223636957232269
2014-11-25,0.0013704888076746524
2014-11-26,0.001173096976016641
2014-11-28,0.0015622965759667373
2014-12-01,-0.0003899649031586794
2014-12-02,-0.002600780234070177
2014-12-03,-0.00071707953063882
2014-12-04,0.0009133015852305082
2014-12-05,-0.004366812227074246
2014-12-08,0.0005891594658287147
2014-12-09,0.0017010140660778106
2014-12-10,0.0023512507347658307
2014-12-11,-0.001498664234052205
2014-12-12,0.0030670843121900493
2014-12-15,-0.0017565545507773894
2014-12-16,0.002085505735140769
2014-12-17,-0.0039021852237253185
2014-12-18,-0.0013711151736746086
2014-12-19,0.0
2014-12-22,-0.0006538084341287664
2014-12-23,-0.0026169447170428795
2014-12-24,6.559527714000701e-05
2014-12-26,0.000131181949363679
2014-12-29,0.001836306400839538
2014-12-30,0.0010473946059177397
2014-12-31,0.001111692388176877
2015-01-02,-0.004245868443399359
2015-01-05,0.001836788244555132
2015-01-06,0.003208486118386533
2015-01-07,0.0008485085829905703
2015-01-08,-0.0007825746706664471
2015-01-09,0.0023495627202714253
2015-01-12,0.0023440552155229444
2015-01-13,0.0014291282317786536
2015-01-14,0.002464971458225218
2015-01-15,0.0032354083085286423
2015-01-16,-0.002708978328173406
2015-01-20,-0.00038804811796666616
2015-01-21,-0.0016821946169772728
2015-01-22,-0.0015554115359689424
2015-01-23,0.002206932364013925
2015-01-26,-0.0012305699481864885
2015-01-27,0.0007781596524221168
2015-01-28,0.0038229767381585678
2015-01-29,-0.0012264394526206868
2015-01-30,0.003813093776255494
2015-02-02,6.438320885915338e-05
2015-02-03,-0.0037339857078477756
2015-02-04,-0.00038772213247173504
2015-02-05,-0.00025858167948800137
2015-02-06,-0.007048173294535998
2015-02-09,-0.0008465746288095488
2015-02-10,-0.001042820830346125
2015-02-11,0.0
2015-02-12,0.0011091537809095886
2015-02-13,-0.0006517205422315042
2015-02-17,-0.004043302465110199
2015-02-18,0.004387113672079668
2015-02-19,-0.0021513788382554466
2015-02-20,-0.0012413432640794309
2015-02-23,0.002551187283312606
2015-02-24,0.003719170037844277
2015-02-25,-0.00019502047715014292
2015-02-26,-0.002405721716514986
2015-02-27,0.001042820830346125
2015-03-02,-0.0027996614362914007
2015-03-03,-0.0015016975711673597
2015-03-04,0.000980840907604863
2015-03-05,0.0012411810817873903
2015-03-06,-0.004762836823905547
2015-03-09,0.0017044709584370654
2015-03-10,0.001636125654450371
2015-03-11,-6.533812479581069e-05
2015-03-12,0.0013721902770518213
2015-03-13,6.525285481240317e-05
2015-03-16,0.0005872373743964765
2015-03-17,0.0003260515161396249
2015-03-18,0.0059322033898305815
2015-03-19,-0.002268161493098275
2015-03-20,0.002663029358274782
2015-03-23,0.0006477942605429554
2015-03-24,0.001165274810642769
2015-03-25,-0.0014225670869705276
2015-03-26,-0.0022016447581428844
2015-03-27,0.0022065026932311937
2015-03-30,-0.00012950851518489515
2015-03-31,0.0020724046370053095
2015-04-01,-0.003748465068183271
2015-04-02,-0.00045410314628613335
2015-04-06,0.0018821391484942218
2015-04-07,-0.0009716913908143221
2015-04-08,-0.00012968486577613625
2015-04-09,-0.0023346303501945442
2015-04-10,-0.000455018200728019
2015-04-13,0.00110554724588674
2015-04-14,0.001494088605950461
2015-04-15,0.0009080884737626693
2015-04-16,0.0014257015099474746
2015-04-17,-0.00019413706076487625
2015-04-20,-0.000970873786407811
2015-04-21,-0.0007126660187884992
2015-04-22,-0.00188018672199175
2015-04-23,0.0014290354011041728
2015-04-24,0.0016215865602906554
2015-04-27,-0.0006475845097785315
2015-04-28,-0.0014256091238984414
2015-04-29,-0.0012978585334199044
2015-04-30,-0.0008447043534762777
2015-05-01,-0.0024712232555115232
2015-05-04,0.0003259664906447579
2015-05-05,-0.0018248175182481452
2015-05-06,-0.0011752415774353153
2015-05-07,0.000653680219636632
2015-05-08,0.002939639404233141
2015-05-11,-0.0037777633035889213
2015-05-12,0.0010460934946061595
2015-05-13,0.0007837502449219436
2015-05-14,0.0022188866409971197
2015-05-15,0.0018232727746305688
2015-05-18,-0.0027949301267468085
2015-05-19,-0.0022161387042106684
2015-05-20,0.001567807682257616
2015-05-21,0.0017610226976259025
2015-05-22,-0.0027996614362914007
2015-05-26,0.0023504831548706306
2015-05-27,-0.0001954142782699675
2015-05-28,0.0014333181314742927
2015-05-29,0.0014312666710039057
2015-06-01,-0.003443123497693712
2015-06-02,-0.0017601043024771945
2015-06-03,-0.002677463593025564
2015-06-04,0.0018334206390779872
2015-06-05,-0.0037908496732026453
2015-06-08,0.0016402046975463325
2015-06-09,-0.0009170105456213218
2015-06-10,-0.0017701435783125108
2015-06-11,0.002364376724024675
2015-06-12,-0.0002620888481195127
2015-06-15,0.0012452483942848591
2015-06-16,0.0012436996792564159
2015-06-17,0.0023535564853556235
2015-06-18,-0.0007826767545003888
2015-06-19,0.0026109660574411553
2015-06-22,-0.002799479166666674
2015-06-23,-0.0015015995299340057
