Date,ZS=F
2013-01-04,-0.009978617248752708
2013-01-07,0.01565874730021588
2013-01-08,0.0021265284423179764
2013-01-09,0.004244031830238804
2013-01-10,-0.0015847860538826808
2013-01-11,0.0051146384479718865
2013-01-14,0.024565713283032142
2013-01-15,-0.03168350744990578
2013-01-16,0.01627166607711361
2013-01-17,-0.00435085276714231
2013-01-18,-0.0006991784653033184
2013-01-22,0.015742522301906536
2013-01-23,-0.010160151541243279
2013-01-24,-0.0012178148921363485
2013-01-25,0.00400627068454984
2013-01-28,0.004684247050659174
2013-01-29,0.0027629079606286133
2013-01-30,0.01859824349922512
2013-01-31,-0.006931530008453035
2013-02-01,0.003915560095335335
2013-02-04,0.009835509581142876
2013-02-05,0.00453400503778334
2013-02-06,-0.005349381477766646
2013-02-07,-0.0005042016806722227
2013-02-08,-0.023036825290062235
2013-02-11,-0.014457831325301207
2013-02-12,-0.007509605309116263
2013-02-13,0.0015836705965159847
2013-02-14,-0.0035137034434293835
2013-02-15,0.004583921015514747
2013-02-19,0.032116532116532204
2013-02-20,0.008501955449753407
2013-02-21,0.003372112628561741
2013-02-22,-0.01781213241472024
2013-02-25,-0.006843455945252375
2013-02-26,-0.002411714039621038
2013-02-27,0.006734588154032162
2013-02-28,0.011492281303602025
2013-03-01,-0.006613532304561631
2013-03-04,0.017582792762034893
2013-03-05,0.00419392719342393
2013-03-06,-0.008018710324089517
2013-03-07,0.01279892219602563
2013-03-08,0.0033255736614565823
2013-03-11,0.004143188597945047
2013-03-12,-0.01650437365901969
2013-03-13,-0.00990099009900991
2013-03-14,-0.012033898305084723
2013-03-15,-0.021444501629782176
2013-03-18,-0.011570827489481017
2013-03-19,-0.0019510464703795805
2013-03-20,0.009241158699129226
2013-03-21,0.020602218700475516
2013-03-22,-0.005866114561766778
2013-03-25,-0.002256161055189221
2013-03-26,0.007305618368411926
2013-03-27,0.00414436194094292
2013-03-28,-0.03370593293207225
2013-04-01,-0.009966186154119927
2013-04-02,0.0023368685960811764
2013-04-03,-0.009863701578192274
2013-04-04,-0.005977178047455123
2013-04-05,-0.007470845481049593
2013-04-08,0.01193317422434359
2013-04-09,0.012699564586357015
2013-04-10,-0.0019706198495162974
2013-04-11,0.006641536528450898
2013-04-12,0.007845934379457908
2013-04-15,-0.01273885350318471
2013-04-16,0.011827956989247213
2013-04-17,0.007616011335458639
2013-04-18,0.0058006679557038865
2013-04-19,-0.0015728766165676866
2013-04-22,-0.007701732889900281
2013-04-23,0.0017639795378374679
2013-04-24,-0.011093502377179099
2013-04-25,0.01388888888888884
2013-04-26,0.005093080435546238
2013-04-29,0.02865629914380574
2013-04-30,-0.0027178528962119586
2013-05-01,-0.020609776869357832
2013-05-02,0.0024347826086956736
2013-05-03,0.009715475364330262
2013-05-06,-0.007216494845360799
2013-05-07,0.013153340256143897
2013-05-08,0.010591048855483454
2013-05-09,0.008282623394185284
2013-05-10,-0.0020117351215422907
2013-05-13,0.022005711406013706
2013-05-14,0.002301117685733045
2013-05-15,-0.07330272220400136
2013-05-16,0.010440629976995242
2013-05-17,0.014711033274956264
2013-05-20,0.011045909561615552
2013-05-21,0.009388869921474807
2013-05-22,0.010823608997124978
2013-05-23,0.003513468295131439
2013-05-24,-0.015505168389463142
2013-05-28,0.022353937341236252
2013-05-29,-0.004969355640218609
2013-05-30,-0.003995338771433321
2013-05-31,0.009526993147250584
2013-06-03,0.01490066225165565
2013-06-04,-0.002446982055464897
2013-06-05,0.0021259198691740977
2013-06-06,-0.0031005221932114413
2013-06-07,0.0006547716483875643
2013-06-10,-0.010796662849664629
2013-06-11,0.019017694724656753
2013-06-12,0.00016228497241166373
2013-06-13,-0.01979555411325651
2013-06-14,0.004138387684158307
2013-06-17,-0.002637652489284492
2013-06-18,-0.001157024793388417
2013-06-19,0.00810855535330135
2013-06-20,-0.016743269862114274
2013-06-21,-0.0028380634390651194
2013-06-24,0.01255650426921151
2013-06-25,0.008763227513227445
2013-06-26,0.005900672020980213
2013-06-27,0.009287925696594534
2013-06-28,0.010332579916047857
2013-07-01,0.003835091083413289
2013-07-02,0.0015918497293856415
2013-07-03,0.006675143038779474
2013-07-05,0.002841806125670976
2013-07-08,0.013381612090680006
2013-07-09,0.002485629951840984
2013-07-10,-0.013327134666046847
2013-07-11,0.005968273912360544
2013-07-12,-0.023731459797033616
2013-07-15,-0.07004637773868538
2013-07-16,0.014789337919174583
2013-07-17,0.0015251652262329163
2013-07-18,-0.005583756345177715
2013-07-19,0.014633316317849143
2013-07-22,0.01978869696461505
2013-07-23,-0.03798717316230882
2013-07-24,-0.047863247863247915
2013-07-25,-0.026750448833034124
2013-07-26,-0.004058291828076044
2013-07-29,0.013150583441378094
2013-07-30,-0.012797074954296161
2013-07-31,0.01777777777777767
2013-08-01,-0.011826783114992745
2013-08-02,-0.01970171239182472
2013-08-05,-0.0009391435011270044
2013-08-06,-0.004136115811242735
2013-08-07,0.002643005474797011
2013-08-08,0.021088307286763364
2013-08-09,-0.011063986723215957
2013-08-12,0.024613089688607204
2013-08-13,-0.010191082802547768
2013-08-14,0.006067291781577389
2013-08-15,-0.058296783625730986
2013-08-16,-0.003881234232485875
2013-08-19,0.030196766023767863
2013-08-20,-0.009644478063540074
2013-08-21,0.018140156578193567
2013-08-22,-0.008252063015753985
2013-08-23,0.03271558245083206
2013-08-26,0.04577916132576454
2013-08-27,-0.009630537559096486
2013-08-28,0.013437057991513512
2013-08-29,-0.002093510118632236
2013-08-30,-0.004195804195804231
2013-09-03,0.008075842696629199
2013-09-04,-0.02629745733194011
2013-09-05,0.018064746914684404
2013-09-06,0.00983836964160223
2013-09-09,-0.022790535838552506
2013-09-10,-0.00035606195478010694
2013-09-11,0.0010685663401603929
2013-09-12,0.026151930261519407
2013-09-13,0.03242024965325929
2013-09-16,-0.09437447523089837
2013-09-17,-0.00426478768774341
2013-09-18,0.003910614525139744
2013-09-19,-0.006121313299944364
2013-09-20,-0.018103770063456537
2013-09-23,-0.0057023379585630085
2013-09-24,0.0036321926973810204
2013-09-25,0.007047619047618969
2013-09-26,-0.003782863627766253
2013-09-27,0.002278336814125703
2013-09-30,-0.028035612805455634
2013-10-01,-0.011498733190411281
2013-10-02,0.004534700315457441
2013-10-03,0.011383709519136476
2013-10-04,0.005239666213856076
2013-10-07,0.0011583011583011782
2013-10-08,-0.005977632086386464
2013-10-09,-0.0007759456838021261
2013-10-10,0.00019413706076498727
2013-10-11,-0.016498447204968958
2013-10-14,0.004933885928557258
2013-10-15,-0.004713275726630051
2013-10-16,0.007498026835043303
2013-10-17,0.01312181746964347
2013-10-18,-0.001546491397641625
2013-10-21,0.009293320425943774
2013-10-22,-0.0007673124880107629
2013-10-23,0.005951238241505008
2013-10-24,-0.0001908396946564972
2013-10-25,-0.007444168734491274
2013-10-28,-0.022115384615384648
2013-10-29,0.0060963618485743165
2013-10-30,0.006645817044566016
2013-10-31,-0.005631067961165082
2013-11-01,-0.011130638547158789
2013-11-04,-0.0015797788309637184
2013-11-05,-0.003757911392405111
2013-11-06,0.0029779630732578166
2013-11-07,0.012470308788598672
2013-11-08,0.021309872922776085
2013-11-11,0.0015313935681469104
2013-11-12,0.008600917431192734
2013-11-13,0.0003790032215273964
2013-11-14,-0.0018942981625307276
2013-11-15,-0.027899032074397367
2013-11-18,0.005466614603670372
2013-11-19,-0.008737864077669855
2013-11-20,-0.0019588638589618235
2013-11-21,0.013935230618253192
2013-11-22,0.021680216802167918
2013-11-25,0.00738916256157629
2013-11-26,0.0
2013-11-27,-0.006958811359789374
2013-11-29,0.012499999999999956
2013-12-02,-0.011410400299289192
2013-12-03,-0.0011352885525071077
2013-12-04,0.007387762833870104
2013-12-05,-0.001128243700639353
2013-12-06,-0.0018825301204818956
2013-12-09,0.013768389287061478
2013-12-10,-0.0040930232558139545
2013-12-11,0.00429665608070251
2013-12-12,-0.015066964285714302
2013-12-13,0.0028328611898016387
2013-12-16,0.007721280602636549
2013-12-17,0.006540833489067532
2013-12-18,-0.016709988860007408
2013-12-19,0.0022658610271903967
2013-12-20,0.009042954031650341
2013-12-23,-0.007841672890216533
2013-12-24,0.003951825366955264
2013-12-26,-0.011246485473289547
2013-12-27,0.009668246445497575
2013-12-30,-0.0024408561772436554
2013-12-31,-0.011857707509881465
2014-01-02,-0.01942857142857146
2014-01-03,0.0017482517482516613
2014-01-06,0.005817335660267542
2014-01-07,0.002120686331212651
2014-01-08,0.0009619084263177147
2014-01-09,-0.0034595425715933104
2014-01-10,0.005785920925747368
2014-01-13,0.017641418983700863
2014-01-14,0.009233088373845844
2014-01-15,-0.015683345780433178
2014-01-16,-0.0022761760242792084
2014-01-17,0.0011406844106462977
2014-01-21,-0.027345233573870087
2014-01-22,-0.0007809449433815452
2014-01-23,-0.0019538882375927935
2014-01-24,0.006068911511354802
2014-01-27,0.0023350846468184194
2014-01-28,-0.0017472335468841083
2014-01-29,-0.012640995721509118
2014-01-30,0.004530234390388133
2014-01-31,0.006078431372549042
2014-02-03,0.007795751315533117
2014-02-04,0.015857667762521732
2014-02-05,0.0022844089091946795
2014-02-06,0.007217473884140624
2014-02-07,0.0043371676409580395
2014-02-10,-0.0045061960195268425
2014-02-11,0.006978498679743428
2014-02-12,-0.008803146656677252
2014-02-13,0.016061980347694682
2014-02-14,-0.005021387390738319
2014-02-18,0.017570093457943914
2014-02-19,-0.004959588537839843
2014-02-20,0.002953664389883759
2014-02-21,0.009203018590097534
2014-02-24,0.011490060186029494
2014-02-25,0.009015506671474993
2014-02-26,0.005897069335239369
2014-02-27,-0.009770829632261502
2014-02-28,0.014890563329745143
2014-03-03,-0.004949619939897509
2014-03-04,0.00763901225794994
2014-03-05,0.0014104372355430161
2014-03-06,0.012323943661971759
2014-03-07,0.013913043478260834
2014-03-10,-0.02624356775300174
2014-03-11,-0.005460630614761319
2014-03-12,-0.021076868579525287
2014-03-13,0.006513479283517309
2014-03-14,-0.010605788243753356
2014-03-17,0.01144622093023262
2014-03-18,0.019040776001437054
2014-03-19,0.009166225982725207
2014-03-20,0.0017467248908296096
2014-03-21,-0.017436791630340065
2014-03-24,0.01188997338065656
2014-03-25,0.0017537706068047054
2014-03-26,0.008403361344537785
2014-03-27,-0.0024305555555556024
2014-03-28,0.0
2014-03-31,0.0191437521754263
2014-04-01,0.014002732240437243
2014-04-02,-0.01498821151902996
2014-04-03,0.008890408616857526
2014-04-04,-0.0010167768174885738
2014-04-07,-0.006446140797285782
2014-04-08,0.012463718627283571
2014-04-09,0.008600337268128255
2014-04-10,-0.008694198294599609
2014-04-11,-0.012987012987012991
2014-04-14,0.009056732740943207
2014-04-15,0.01693480101608813
2014-04-16,0.011656952539550458
2014-04-17,-0.0031275720164608556
2014-04-21,-0.010072655217965631
2014-04-22,-0.01267723102585483
2014-04-23,-0.007602635580334471
2014-04-24,0.0023833844058562814
2014-04-25,0.017663043478260976
2014-04-28,0.0068424566088116645
2014-04-29,0.01044256588761816
2014-04-30,0.00442913385826782
2014-05-01,-0.03739996733627304
2014-05-02,0.004920257889378998
2014-05-05,-0.005909167651527936
2014-05-06,-0.005434782608695676
2014-05-07,-0.008879781420765065
2014-05-08,0.016023432115782166
2014-05-09,0.0181448193996947
2014-05-12,-0.011492338441039363
2014-05-13,0.01246840775063185
2014-05-14,-0.003994008986520248
2014-05-15,-0.017376775271512157
2014-05-16,-0.0035708212888964086
2014-05-19,0.013822525597269708
2014-05-20,-0.010435953543174503
2014-05-21,0.024153767647559166
2014-05-22,0.008968609865470878
2014-05-23,-0.0021399176954732813
2014-05-27,-0.017650940283734706
2014-05-28,0.006045340050377934
2014-05-29,0.0008345852111499852
2014-05-30,-0.00383589059372913
2014-06-02,0.0048551816507618195
2014-06-03,-0.012829056981006337
2014-06-04,0.0008438818565401629
2014-06-05,-0.014839797639123131
2014-06-06,-0.002396439575487852
2014-06-09,0.0
2014-06-10,0.003774879890185323
2014-06-11,-0.011623931623931605
2014-06-12,-0.020927014873746153
2014-06-13,0.007419183889772141
2014-06-16,-0.0028055409433631606
2014-06-17,-0.016528925619834656
2014-06-18,0.007688181655640891
2014-06-19,0.008339247693399665
2014-06-20,-0.0035192679922576575
2014-06-23,0.006357054564718245
2014-06-24,-0.007896122126688887
2014-06-25,0.0015917934205871287
2014-06-26,0.01500971216669611
2014-06-27,-0.00347947112038971
2014-06-30,-0.021997206703910588
2014-07-01,-0.000357015351660106
2014-07-02,-0.005357142857142838
2014-07-03,-0.003411131059245953
2014-07-07,-0.017834624392001452
2014-07-08,-0.024394717534849564
2014-07-09,0.0035721000188004837
2014-07-10,-0.003559385537654558
2014-07-11,-0.02556871592404586
2014-07-14,-0.0005788153579008304
2014-07-15,-0.08841698841698842
2014-07-16,0.00571791613723005
2014-07-17,-0.010528532322594208
2014-07-18,0.0017024898914663744
2014-07-21,-0.0008497981729339577
2014-07-22,0.007016797788645501
2014-07-23,0.014358108108108114
2014-07-24,0.005412156536219737
2014-07-25,0.003933747412008248
2014-07-28,0.020004124561765257
2014-07-29,-0.008087343307723427
2014-07-30,-0.004891969017529529
2014-07-31,0.0032773453502663585
2014-08-01,-0.007758268681094305
2014-08-04,0.014403292181069949
2014-08-05,-0.00791075050709944
2014-08-06,0.01165405847474954
2014-08-07,0.010509296685529579
2014-08-08,0.027800000000000047
2014-08-11,0.023350846468184416
2014-08-12,-0.01882487164860236
2014-08-13,-0.019767441860465085
2014-08-14,-0.031633056544088545
2014-08-15,-0.09963250306247451
2014-08-18,0.011791383219954543
2014-08-19,0.004258180188256411
2014-08-20,-0.00044632894443208393
2014-08-21,0.014735432016075078
2014-08-22,0.026182618261826107
2014-08-25,-0.03451972555746141
2014-08-26,-0.04463690872751502
2014-08-27,0.009530450953045166
2014-08-28,-0.011052268017499478
2014-08-29,0.014668218859138493
2014-09-02,0.00711335474988517
2014-09-03,-0.015037593984962405
2014-09-04,-0.01526717557251911
2014-09-05,0.019967112990368907
2014-09-08,0.0048364808843850415
2014-09-09,-0.013064405225762132
2014-09-10,-0.00510915002322343
2014-09-11,-0.008870214752567662
2014-09-12,0.027790861987753157
2014-09-15,-0.0930339138405133
2014-09-16,-0.008842849924204144
2014-09-17,0.0017843487127198188
2014-09-18,-0.01119592875318065
2014-09-19,-0.014925373134328401
2014-09-22,-0.019592476489028177
2014-09-23,-0.0021316280309086055
2014-09-24,0.0005340453938584844
2014-09-25,-0.014945289564985309
2014-09-26,-0.013546464372798717
2014-09-29,0.01455644053831362
2014-09-30,-0.011099079588521965
2014-10-01,0.003832466465918394
2014-10-02,0.008453776929369994
2014-10-03,-0.013250405624661954
2014-10-06,0.03288572211564822
2014-10-07,-0.0015919342000531023
2014-10-08,-0.006112144565506239
2014-10-09,0.007486631016042855
2014-10-10,-0.02070063694267521
2014-10-13,0.024661246612466048
2014-10-14,0.02062946310499858
2014-10-15,-0.012697590049235541
2014-10-16,0.014698162729658737
2014-10-17,-0.015261251939989617
2014-10-20,-0.007880220646178104
2014-10-21,0.02118083134763049
2014-10-22,-0.0015556131708581722
2014-10-23,0.031680083095299905
2014-10-24,-0.015857034986156537
2014-10-27,0.029156010230179108
2014-10-28,0.001988071570576455
2014-10-29,0.03472222222222232
2014-10-30,-0.01797698945349957
2014-10-31,0.021723212106419254
2014-11-03,-0.01696129956999526
2014-11-04,-0.018226002430133614
2014-11-05,0.010396039603960405
2014-11-06,0.010289073983341446
2014-11-07,0.008971871968962208
2014-11-10,-0.012256669069935167
2014-11-11,0.03795620437956204
2014-11-12,-0.017112048757618403
2014-11-13,0.002146434533746744
2014-11-14,-0.02808186577820082
2014-11-17,0.014936336924583848
2014-11-18,-0.012545235223160422
2014-11-19,-0.01807964817981922
2014-11-20,0.015675541179397845
2014-11-21,0.01812836844683985
2014-11-24,-0.005052935514918144
2014-11-25,0.016686819830713517
2014-11-26,-0.0038058991436726863
2014-11-28,-0.029608404966571134
2014-12-01,0.0009842519685039353
2014-12-02,-0.02089478859390359
2014-12-03,0.002510670348983224
2014-12-04,0.012271475081392369
2014-12-05,0.025235032162295834
2014-12-08,0.007480694980694924
2014-12-09,0.005269461077844317
2014-12-10,-0.01644031451036454
2014-12-11,0.009932170542635621
2014-12-12,0.0047973135044374615
2014-12-15,-0.007400334208641723
2014-12-16,-0.015392015392015401
2014-12-17,0.0034196384953590897
2014-12-18,0.00778967867575453
2014-12-19,-0.004347826086956497
2014-12-22,0.007520621057738985
2014-12-23,0.00024078979051278537
2014-12-24,-0.009388541165141984
2014-12-26,0.018226002430133725
2014-12-29,-0.00548926014319806
2014-12-30,-0.0038396928245740813
2014-12-31,-0.017827029631414137
2015-01-02,-0.01643365219524162
2015-01-05,0.03715710723192012
2015-01-06,0.010819908631882758
2015-01-07,0.0016650808753568835
2015-01-08,-0.0073616718119211555
2015-01-09,0.0062200956937799035
2015-01-12,-0.03613884926295763
2015-01-13,-0.013320177602368033
2015-01-14,-0.007499999999999951
2015-01-15,-0.0015113350125944836
2015-01-16,0.0007568113017153433
2015-01-20,-0.009831106629694997
2015-01-21,0.0015274949083503575
2015-01-22,-0.00686324351804779
2015-01-23,-0.004095213718965929
2015-01-26,0.011051143664867702
2015-01-27,-0.009913573970513512
2015-01-28,-0.0035943517329910524
2015-01-29,-0.0020613244009275444
2015-01-30,-0.007487735605473778
2015-02-02,-0.0015608740894901274
2015-02-03,0.028660760812923458
2015-02-04,-0.015197568389057725
2015-02-05,0.009516460905349744
2015-02-06,-0.007898089171974543
2015-02-09,0.005136106831022058
2015-02-10,-0.009708737864077666
2015-02-11,0.009029927760577872
2015-02-12,0.006136537969828604
2015-02-13,0.00686149936467606
2015-02-17,0.017415446744068586
2015-02-18,-0.01190771520714462
2015-02-19,0.011549083605322696
2015-02-20,-0.007942417473318475
2015-02-23,0.0
2015-02-24,0.016762571928946812
2015-02-25,-0.008120078740157521
2015-02-26,0.016125031009674995
2015-02-27,0.006591796875
2015-03-02,-0.018918263400436564
2015-03-03,-0.0024721878862793423
2015-03-04,-0.019578686493184616
2015-03-05,-0.009858442871587436
2015-03-06,0.0
2015-03-09,0.009190707173857504
2015-03-10,-0.00834809005818371
2015-03-11,0.009183673469387754
2015-03-12,-0.0025278058645096246
2015-03-13,-0.018499746578814036
2015-03-16,0.0010327911179963678
2015-03-17,-0.015217952024761394
2015-03-18,0.011000523834468368
2015-03-19,-0.0033678756476683835
2015-03-20,0.01247725500389918
2015-03-23,0.010012836970475059
2015-03-24,-0.001779359430605032
2015-03-25,-0.0030557677616500634
2015-03-26,-0.004342273307790578
2015-03-27,-0.007439712673165677
2015-03-30,0.0005169294391316193
2015-03-31,0.005683285972616803
2015-04-01,0.01695350629334702
2015-04-02,-0.0037888355645364635
2015-04-06,-0.007606490872210991
2015-04-07,-0.007664793050587648
2015-04-08,0.000514933058702427
2015-04-09,-0.018528049408131797
2015-04-10,-0.002097535395909844
2015-04-13,-0.0028901734104046506
2015-04-14,0.0121212121212122
2015-04-15,0.004946628482166204
2015-04-16,0.0010362694300518616
2015-04-17,0.0028467908902691796
2015-04-20,0.00903225806451613
2015-04-21,-0.0023017902813299296
2015-04-22,-0.004870546013842625
2015-04-23,0.00798557444616188
2015-04-24,-0.008688985433171426
2015-04-27,0.0033513792214487914
2015-04-28,0.004624871531346386
2015-04-29,0.011253196930946396
2015-04-30,-0.010116337885685334
2015-05-01,-0.010219724067450198
2015-05-04,0.014971605575632374
2015-05-05,0.010681586978636748
2015-05-06,-0.003019627579265216
2015-05-07,-0.009086320040383677
2015-05-08,0.0030565461029037344
2015-05-11,-0.001523616048755727
2015-05-12,-0.016276703967446626
2015-05-13,0.008273009307135482
2015-05-14,-0.012307692307692353
2015-05-15,-0.010124610591900285
2015-05-18,0.001311303435614919
2015-05-19,-0.00864326872708221
2015-05-20,-0.005284015852047519
2015-05-21,-0.0029216467463479834
2015-05-22,-0.015183803942461327
2015-05-26,-0.0018934271030565109
2015-05-27,0.004878048780487809
2015-05-28,-0.0010787486515642097
2015-05-29,0.008639308855291628
2015-06-01,-0.008565310492505307
2015-06-02,0.015928725701943813
2015-06-03,-0.005846399149614712
2015-06-04,0.012028869286287103
2015-06-05,-0.009244585314315934
2015-06-08,0.006931484937350074
2015-06-09,0.007678051363515959
2015-06-10,-0.0021019442984760994
2015-06-11,-0.010005265929436513
2015-06-12,0.0
2015-06-15,-0.002393617021276606
2015-06-16,0.021061050386563585
2015-06-17,0.01201044386422967
2015-06-18,0.009029927760577872
2015-06-19,-0.006392227051904897
2015-06-22,0.018528049408131686
2015-06-23,-0.002021222839818093
2015-06-24,-0.005822784810126547
2015-06-25,0.018843901196842427
2015-06-26,0.0017495626093475547
2015-06-29,0.0004990019960080527
2015-06-30,0.05361596009975056
2015-07-01,-0.011597633136094632
2015-07-02,0.001197318007662762
2015-07-06,-0.011002152595072978
2015-07-07,-0.03071342200725513
2015-07-08,0.004241516966067893
2015-07-09,0.03130434782608704
2015-07-10,0.005540833534088074
2015-07-13,0.0016770483948251869
2015-07-14,-0.0059794307581918504
2015-07-15,-0.013474494706448459
2015-07-16,-0.005853658536585371
2015-07-17,-0.004170755642787016
2015-07-20,-0.006898250800689842
2015-07-21,0.010915405606549244
2015-07-22,0.001963190184049113
2015-07-23,-0.010531471956894412
2015-07-24,-0.01856435643564358
2015-07-27,-0.030264817150063017
2015-07-28,0.014044213263979088
2015-07-29,0.008463708643241752
2015-07-30,0.007375381485249299
2015-07-31,-0.009593536985609719
2015-08-03,-0.003313790466479727
