Date,ZC=F
2013-01-08,0.004741064916119697
2013-01-09,0.007985480943738743
2013-01-10,0.006481814908174233
2013-01-11,0.014311270125223707
2013-01-14,0.021516754850088082
2013-01-15,0.008977900552486151
2013-01-16,0.0010266940451746365
2013-01-17,-0.009230769230769265
2013-01-18,0.0041407867494824835
2013-01-22,0.0013745704467353903
2013-01-23,-0.010638297872340385
2013-01-24,0.004856052722858051
2013-01-25,-0.004832585433206749
2013-01-28,0.011793270898369679
2013-01-29,0.0003428179636613127
2013-01-30,0.01473612063056895
2013-01-31,0.00033772374197904576
2013-02-01,-0.006076975016880537
2013-02-04,-0.0023777173913043237
2013-02-05,-0.007150153217568955
2013-02-06,-0.008916323731138598
2013-02-07,-0.01626297577854674
2013-02-08,-0.0024621878297572675
2013-02-11,-0.009520451339915414
2013-02-12,-0.008543965824136746
2013-02-13,-0.0010771992818671139
2013-02-14,-0.0010783608914449738
2013-02-15,0.005757466714645609
2013-02-19,-0.005008944543828275
2013-02-20,0.007551240560949246
2013-02-21,-0.013918629550321193
2013-02-22,-0.0007238508867173366
2013-02-25,0.004708438971387174
2013-02-26,0.016582552271088735
2013-02-27,0.006382978723404209
2013-02-28,0.014094432699083947
2013-03-01,0.006601806810284883
2013-03-04,-0.0017259233690024578
2013-03-05,0.012448132780082943
2013-03-06,-0.032786885245901676
2013-03-07,0.004943502824858781
2013-03-08,0.019325368938861498
2013-03-11,0.012754222681833793
2013-03-12,0.008849557522123908
2013-03-13,0.0003373819163292602
2013-03-14,-0.011467116357504192
2013-03-15,-0.02149437052200609
2013-03-18,0.004184100418409997
2013-03-19,0.011805555555555625
2013-03-20,0.005490734385724005
2013-03-21,0.0006825938566552558
2013-03-22,-0.009208731241473367
2013-03-25,0.009638554216867545
2013-03-26,-0.004091374019774996
2013-03-27,0.006846970215679482
2013-03-28,-0.05440326419585173
2013-04-01,-0.07623157137720249
2013-04-02,-0.0027247956403270157
2013-04-03,0.0015612802498048417
2013-04-04,-0.017926734216679674
2013-04-05,-0.0015873015873015817
2013-04-08,0.007154213036566048
2013-04-09,0.016969218626677218
2013-04-10,0.00737291424136588
2013-04-11,0.003466872110939878
2013-04-12,0.011132437619961522
2013-04-15,-0.01784358390280938
2013-04-16,0.025512176265945152
2013-04-17,-0.004146249528835244
2013-04-18,-0.024224072672218044
2013-04-19,0.011636927851047307
2013-04-22,-0.009585889570552175
2013-04-23,-0.011227255129694136
2013-04-24,0.001566170712607784
2013-04-25,0.00899139953088346
2013-04-26,-0.0019372336303757898
2013-04-29,0.06211180124223592
2013-04-30,-0.0010964912280702066
2013-05-01,-0.002195389681668547
2013-05-02,0.02310231023102305
2013-05-03,0.0028673835125447855
2013-05-06,-0.02966404574696213
2013-05-07,-0.0033149171270717703
2013-05-08,-0.0022172949002217113
2013-05-09,0.028888888888888964
2013-05-10,-0.009719222462203025
2013-05-13,0.043984005816066984
2013-05-14,-0.01566852367688021
2013-05-15,-0.07923593915811811
2013-05-16,-0.014214368036880476
2013-05-17,0.01753702260327361
2013-05-20,-0.004978935273841412
2013-05-21,-0.014626635873749017
2013-05-22,0.02890624999999991
2013-05-23,0.005315110098709219
2013-05-24,-0.007175226586102701
2013-05-28,0.014073792316470213
2013-05-29,-0.0022505626406601476
2013-05-30,-0.016165413533834605
2013-05-31,0.011845624761176898
2013-06-03,-0.009441087613293098
2013-06-04,0.0072436141822340705
2013-06-05,0.00037850113550330633
2013-06-06,0.003783579265985715
2013-06-07,0.004523181304183943
2013-06-10,-0.024390243902439046
2013-06-11,0.014615384615384697
2013-06-12,-0.013267626990144055
2013-06-13,-0.011140991164041436
2013-06-14,0.01787101787101797
2013-06-17,0.02061068702290081
2013-06-18,0.007105459985041085
2013-06-19,0.013367991088006015
2013-06-20,-0.013191645291315446
2013-06-21,-0.017081321945785377
2013-06-24,-0.012844729882886319
2013-06-25,0.005357826253348685
2013-06-26,0.011800532927293439
2013-06-27,0.004138449962377777
2013-06-28,0.017984263769202036
2013-07-01,-0.034965034965035
2013-07-02,0.026315789473684292
2013-07-03,0.008175399479747325
2013-07-05,0.009583486914854333
2013-07-08,0.010222709017889686
2013-07-09,0.017708709794000743
2013-07-10,0.008167613636363535
2013-07-11,0.009862627685804926
2013-07-12,-0.021276595744680882
2013-07-15,-0.23556664290805418
2013-07-16,0.016783216783216703
2013-07-17,-0.012379642365887178
2013-07-18,0.00464252553389044
2013-07-19,0.005545286506469571
2013-07-22,-0.0059742647058823595
2013-07-23,-0.03374942209893661
2013-07-24,-0.027272727272727226
2013-07-25,-0.02410231185440237
2013-07-26,-0.008064516129032251
2013-07-29,-0.0055894308943089666
2013-07-30,0.012774655084312636
2013-07-31,0.007063572149344166
2013-08-01,-0.023046092184368705
2013-08-02,-0.02358974358974364
2013-08-05,-0.014180672268907513
2013-08-06,0.006393180607352056
2013-08-07,-0.00847008999470622
2013-08-08,0.011211959423385043
2013-08-09,-0.016367476240760293
2013-08-12,0.013419216317767102
2013-08-13,-0.03548728813559321
2013-08-14,0.020867655134541474
2013-08-15,0.03604088219472845
2013-08-16,-0.016095534787123555
2013-08-19,0.04116094986807384
2013-08-20,-0.019260010136847416
2013-08-21,0.029457364341085368
2013-08-22,-0.02108433734939763
2013-08-23,0.016410256410256396
2013-08-26,0.040867810292633644
2013-08-27,-0.03102278235579259
2013-08-28,0.00900450225112559
2013-08-29,-0.013882002974714869
2013-08-30,-0.004524886877828038
2013-09-03,0.0060606060606061
2013-09-04,-0.008032128514056214
2013-09-05,-0.009109311740890691
2013-09-06,0.004085801838610736
2013-09-09,-0.02899287894201419
2013-09-10,-0.005238344683080154
2013-09-11,0.01053185887309116
2013-09-12,-0.0015633142261594069
2013-09-13,-0.06054279749478075
2013-09-16,0.014444444444444482
2013-09-17,-0.005476451259583737
2013-09-18,0.004955947136563887
2013-09-19,0.007123287671232825
2013-09-20,-0.018498367791077275
2013-09-23,0.004988913525498795
2013-09-24,-0.009928295642581353
2013-09-25,0.013370473537604566
2013-09-26,0.0043980208905991525
2013-09-27,-0.006020799124247356
2013-09-30,-0.02753303964757714
2013-10-01,-0.005662514156285381
2013-10-02,0.0
2013-10-03,0.0005694760820045275
2013-10-04,0.009106431417188476
2013-10-07,0.013536379018612488
2013-10-08,-0.016694490818030094
2013-10-09,0.003961516694963141
2013-10-10,-0.01183765501691092
2013-10-11,-0.01140901312036513
2013-10-14,0.008655510675129818
2013-10-15,0.014874141876430214
2013-10-16,-0.0016910935738444488
2013-10-17,0.000564652738565874
2013-10-18,-0.003386004514672636
2013-10-21,0.005662514156285381
2013-10-22,-0.012950450450450401
2013-10-23,0.01026811180832854
2013-10-24,-0.005646527385657851
2013-10-25,-0.0005678591709256109
2013-10-28,-0.02102272727272725
2013-10-29,0.0029019152640743506
2013-10-30,-0.00405092592592593
2013-10-31,-0.004648460197559601
2013-11-01,-0.0023350846468184194
2013-11-04,-0.002340550029256927
2013-11-05,-0.0029325513196480912
2013-11-06,-0.008823529411764675
2013-11-07,-0.0017804154302670794
2013-11-08,0.014863258026159398
2013-11-11,0.018746338605741153
2013-11-12,-0.005750431282346202
2013-11-13,-0.005783689994216301
2013-11-14,-0.0075625363583479155
2013-11-15,-0.010550996483001174
2013-11-18,-0.023696682464455
2013-11-19,0.013956310679611672
2013-11-20,-0.0017953321364452268
2013-11-21,0.014388489208633004
2013-11-22,-0.0017730496453900457
2013-11-25,0.005920663114268754
2013-11-26,-0.014714537963507968
2013-11-27,-0.0029868578255675127
2013-11-29,-0.004793289394847244
2013-12-02,0.003010234798314304
2013-12-03,0.013205282112845218
2013-12-04,0.0082938388625593
2013-12-05,-0.006462984723854315
2013-12-06,0.002956830277942135
2013-12-09,0.010613207547169878
2013-12-10,-0.002333722287047868
2013-12-11,0.00877192982456143
2013-12-12,-0.006956521739130417
2013-12-13,-0.018096906012842973
2013-12-16,0.006539833531510109
2013-12-17,0.008269344359125741
2013-12-18,-0.004100761570005829
2013-12-19,0.012941176470588234
2013-12-20,0.006387921022067422
2013-12-23,0.002308136180034559
2013-12-24,0.0005757052389177009
2013-12-26,-0.01898734177215189
2013-12-27,0.0029325513196480912
2013-12-30,-0.009356725146198785
2013-12-31,-0.0035419126328217754
2014-01-02,-0.0035545023696682554
2014-01-03,0.007134363852556502
2014-01-06,0.010035419126328327
2014-01-07,-0.004091174751607252
2014-01-08,-0.021126760563380254
2014-01-09,-0.011990407673860948
2014-01-10,0.05036407766990281
2014-01-13,0.004043905257076874
2014-01-14,-0.0069044879171461515
2014-01-15,-0.01332560834298957
2014-01-16,0.005284791544333478
2014-01-17,-0.009345794392523366
2014-01-21,0.002358490566037652
2014-01-22,0.002941176470588225
2014-01-23,0.006451612903225712
2014-01-24,0.0011655011655011815
2014-01-27,0.0052386495925493826
2014-01-28,0.0005790387955992848
2014-01-29,-0.01041666666666663
2014-01-30,0.01403508771929829
2014-01-31,0.0011534025374855261
2014-02-03,0.0040322580645162365
2014-02-04,0.013769363166953541
2014-02-05,0.00339558573853993
2014-02-06,-0.0005640157924421407
2014-02-07,0.0028216704288939187
2014-02-10,-0.002813731007315745
2014-02-11,-0.003386004514672636
2014-02-12,-0.003397508493771184
2014-02-13,0.001136363636363713
2014-02-14,0.010783200908059065
2014-02-18,0.009545199326221221
2014-02-19,0.009454949944382562
2014-02-20,0.0044077134986226785
2014-02-21,-0.0060340098738342896
2014-02-24,-0.0033112582781457123
2014-02-25,0.009413067552602516
2014-02-26,-0.0005485463521667233
2014-02-27,-0.016465422612513714
2014-02-28,0.021205357142857206
2014-03-03,0.014207650273224015
2014-03-04,0.0274784482758621
2014-03-05,-0.0031463030938646552
2014-03-06,0.02209363492898464
2014-03-07,-0.009778692743180661
2014-03-10,-0.018711018711018657
2014-03-11,0.012711864406779627
2014-03-12,0.013075313807531463
2014-03-13,0.0
2014-03-14,-0.0247805885389778
2014-03-17,0.014293276866066629
2014-03-18,0.0151356993736953
2014-03-19,0.0030848329048842604
2014-03-20,-0.01896463352127109
2014-03-21,0.0010449320794148065
2014-03-24,0.022964509394572064
2014-03-25,-0.0071428571428571175
2014-03-26,-0.004110996916752319
2014-03-27,0.015479876160990669
2014-03-28,0.0
2014-03-31,0.020325203252032464
2014-04-01,0.010956175298804771
2014-04-02,-0.023152709359605894
2014-04-03,0.008572869389813498
2014-04-04,0.0035000000000000586
2014-04-07,-0.004982561036372735
2014-04-08,0.01552328492739119
2014-04-09,-0.009368836291913207
2014-04-10,-0.0019910403185664505
2014-04-11,-0.005486284289276777
2014-04-14,0.009027081243731194
2014-04-15,0.0014910536779324524
2014-04-16,-0.012406947890818865
2014-04-17,-0.005527638190954809
2014-04-21,-0.01263264274886311
2014-04-22,0.01586489252814749
2014-04-23,0.014609571788413156
2014-04-24,-0.004468718967229446
2014-04-25,0.011471321695760706
2014-04-28,0.0014792899408284654
2014-04-29,0.01575578532742483
2014-04-30,-0.0033931168201648543
2014-05-01,-0.02091439688715957
2014-05-02,-0.01838052657724787
2014-05-05,0.018724696356275272
2014-05-06,0.019374068554396384
2014-05-07,-0.005360623781676455
2014-05-08,0.005879470847623747
2014-05-09,-0.016074037993180745
2014-05-12,-0.014851485148514865
2014-05-13,0.01155778894472359
2014-05-14,-0.016890213611525096
2014-05-15,-0.021222839818089922
2014-05-16,-0.0015487867836860847
2014-05-19,-0.01292657704239919
2014-05-20,-0.00785751702462023
2014-05-21,0.002111932418162654
2014-05-22,0.00474183350895685
2014-05-23,0.002621919244887305
2014-05-27,-0.01725941422594146
2014-05-28,0.0058541777541245565
2014-05-29,-0.006349206349206327
2014-05-30,-0.007987220447284393
2014-06-02,-0.0005367686527106841
2014-06-03,-0.015574650912996812
2014-06-04,-0.004364429896344779
2014-06-05,-0.01589041095890409
2014-06-06,0.022271714922049046
2014-06-09,-0.017429193899782147
2014-06-10,-0.012195121951219523
2014-06-11,-0.010101010101010055
2014-06-12,0.006802721088435382
2014-06-13,0.006756756756756799
2014-06-16,-0.01342281879194629
2014-06-17,-0.005102040816326481
2014-06-18,0.0062678062678063196
2014-06-19,0.020385050962627327
2014-06-20,0.006104328523862446
2014-06-23,-0.019305019305019266
2014-06-24,-0.003374578177727794
2014-06-25,-0.004514672686230292
2014-06-26,0.003968253968253954
2014-06-27,0.000564652738565874
2014-06-30,-0.04232505643340856
2014-07-01,-0.003535651149086605
2014-07-02,-0.010053222945002993
2014-07-03,-0.0035842293906810374
2014-07-07,-0.018585131894484408
2014-07-08,-0.0024434941967013124
2014-07-09,-0.01041028781383957
2014-07-10,-0.008663366336633671
2014-07-11,-0.0018726591760299671
2014-07-14,-0.023764853033145683
2014-07-15,-0.041639974375400346
2014-07-16,0.011363636363636465
2014-07-17,0.0033046926635822427
2014-07-18,-0.021739130434782594
2014-07-21,-0.019528619528619506
2014-07-22,-0.010302197802197766
2014-07-23,0.006245662734212454
2014-07-24,-0.0027586206896551557
2014-07-25,0.004149377593360981
2014-07-28,0.013085399449035862
2014-07-29,-0.016995241332426914
2014-07-30,0.0006915629322268302
2014-07-31,-0.01313061506565305
2014-08-01,-0.012605042016806678
2014-08-04,0.01773049645390068
2014-08-05,-0.006968641114982632
2014-08-06,0.01964912280701747
2014-08-07,-0.010323468685478288
2014-08-08,-0.021557719054241975
2014-08-11,0.014214641080312784
2014-08-12,0.004905395935529189
2014-08-13,-0.001394700139469962
2014-08-14,0.011173184357541999
2014-08-15,0.01035911602209949
2014-08-18,-0.0136705399863295
2014-08-19,0.00485100485100487
2014-08-20,-0.008275862068965467
2014-08-21,0.007649513212795611
2014-08-22,0.00897170462387864
2014-08-25,-0.015047879616963078
2014-08-26,-0.011111111111111072
2014-08-27,0.0
2014-08-28,0.016151685393258397
2014-08-29,-0.007601935038009655
2014-09-02,-0.009052924791086325
2014-09-03,-0.04075895994378076
2014-09-04,-0.01611721611721617
2014-09-05,0.03201787043931503
2014-09-08,-0.0209235209235209
2014-09-09,-0.008843036109064117
2014-09-10,0.0074349442379182396
2014-09-11,-0.020664206642066474
2014-09-12,0.021853805576488305
2014-09-15,0.01179941002949847
2014-09-16,0.0021865889212828726
2014-09-17,-0.0058181818181818334
2014-09-18,-0.01024140453547917
2014-09-19,-0.019955654101995512
2014-09-22,-0.0037707390648566985
2014-09-23,-0.014383043149129415
2014-09-24,0.01228878648233489
2014-09-25,-0.01062215477996964
2014-09-26,-0.009202453987730008
2014-09-29,0.00851393188854499
2014-09-30,-0.01534919416730618
2014-10-01,0.001558846453624252
2014-10-02,0.0046692607003890885
2014-10-03,0.0015491866769945517
2014-10-06,0.028615622583139988
2014-10-07,0.024060150375939893
2014-10-08,0.008076358296622566
2014-10-09,0.004369992716678706
2014-10-10,-0.031182015953589604
2014-10-13,0.03592814371257491
2014-10-14,0.03179190751445082
2014-10-15,-0.026610644257703098
2014-10-16,0.013669064748201398
2014-10-17,-0.012065294535131277
2014-10-20,0.0007183908045977905
2014-10-21,0.022254127781766053
2014-10-22,-0.008426966292134797
2014-10-23,0.01912181303116145
2014-10-24,-0.018763029881862403
2014-10-27,0.028328611898017053
2014-10-28,0.004132231404958775
2014-10-29,0.029492455418381303
2014-10-30,-0.0033311125916055673
2014-10-31,0.007352941176470562
2014-11-03,-0.00862641008626408
2014-11-04,-0.02409638554216864
2014-11-05,0.01577503429355276
2014-11-06,0.0027008777852801646
2014-11-07,-0.010101010101010055
2014-11-10,0.004761904761904745
2014-11-11,0.012186865267433955
2014-11-12,0.01070234113712365
2014-11-13,0.022501654533421567
2014-11-14,-0.011650485436893177
2014-11-17,-0.01113294040602486
2014-11-18,-0.014569536423841067
2014-11-19,-0.02352150537634412
2014-11-20,0.027529249827942248
2014-11-21,-0.0013395847287340779
2014-11-24,-0.014084507042253502
2014-11-25,0.01836734693877551
2014-11-26,0.010688042752170945
2014-11-28,-0.006609385327164596
2014-12-01,-0.0006653359946773296
2014-12-02,-0.020639147802929414
2014-12-03,0.002719238613188235
2014-12-04,0.019661016949152454
2014-12-05,0.0146276595744681
2014-12-08,-0.010484927916120546
2014-12-09,0.014569536423840956
2014-12-10,-0.0013054830287205776
2014-12-11,0.019607843137254832
2014-12-12,0.01602564102564097
2014-12-15,0.0309148264984227
2014-12-16,-0.006119951040391647
2014-12-17,0.005541871921182162
2014-12-18,0.006736068585425636
2014-12-19,-0.0012165450121655041
2014-12-22,0.003045066991473888
2014-12-23,0.005464480874316946
2014-12-24,-0.015096618357487879
2014-12-26,0.01716738197424883
2014-12-29,-0.004822182037371947
2014-12-30,-0.01514233797698361
2014-12-31,-0.02337023370233704
2015-01-02,-0.0031486146095718315
2015-01-05,0.02590018951358175
2015-01-06,-0.0024630541871921707
2015-01-07,-0.021604938271604923
2015-01-08,-0.0050473186119873725
2015-01-09,0.015218769816106592
2015-01-12,0.004372267332916957
2015-01-13,-0.040422885572139355
2015-01-14,-0.012313674659753748
2015-01-15,-0.002624671916010457
2015-01-16,0.018421052631578894
2015-01-20,0.008397932816537557
2015-01-21,-0.005765534913516945
2015-01-22,-0.010953608247422641
2015-01-23,0.007817589576547324
2015-01-26,-0.007110536522301203
2015-01-27,-0.00716145833333337
2015-01-28,-0.020983606557377077
2015-01-29,-0.0046885465505692725
2015-01-30,-0.004037685060565233
2015-02-02,-0.0006756756756757243
2015-02-03,0.043272481406355645
2015-02-04,-0.005832793259883395
2015-02-05,0.0045632333767926525
2015-02-06,0.0012978585334197934
2015-02-09,0.014257939079714843
2015-02-10,-0.008306709265175738
2015-02-11,-0.005798969072164928
2015-02-12,-0.0071289695398574215
2015-02-13,0.011096605744125299
2015-02-17,0.005810200129115595
2015-02-18,-0.014762516046213148
2015-02-19,0.015635179153094425
2015-02-20,-0.011545862732520895
2015-02-23,-0.01687216093445809
2015-02-24,-0.0033003300330033403
2015-02-25,-0.004635761589403931
2015-02-26,0.011310711909514382
2015-02-27,0.011842105263157876
2015-03-02,-0.014954486345903795
2015-03-03,0.008580858085808662
2015-03-04,-0.0013089005235602524
2015-03-05,0.00327653997378774
2015-03-06,-0.009144350097975207
2015-03-09,0.01054713249835193
2015-03-10,-0.002609262883235486
2015-03-11,0.00457815565729236
2015-03-12,-0.00455729166666663
2015-03-13,-0.021582733812949617
2015-03-16,0.013368983957219305
2015-03-17,-0.02110817941952503
2015-03-18,0.010107816711590223
2015-03-19,-0.0033355570380253496
2015-03-20,0.0307898259705488
2015-03-23,0.013636363636363669
2015-03-24,0.0076873798846892605
2015-03-25,0.004450095359186168
2015-03-26,-0.009493670886076
2015-03-27,-0.0006389776357828003
2015-03-30,0.008951406649616356
2015-03-31,-0.0462610899873257
2015-04-01,0.0146179401993356
2015-04-02,0.012442698100851413
2015-04-06,-0.0038809831824062613
2015-04-07,-0.0051948051948051965
2015-04-08,-0.009791122715404721
2015-04-09,-0.003295978905734964
2015-04-10,-0.002645502645502673
2015-04-13,-0.017241379310344862
2015-04-14,0.00809716599190291
2015-04-15,0.006693440428380271
2015-04-16,0.0006648936170212671
2015-04-17,0.009302325581395321
2015-04-20,-0.004608294930875556
2015-04-21,-0.013227513227513255
2015-04-22,-0.0013404825737265424
2015-04-23,-0.004697986577181235
2015-04-24,-0.01685772083614301
2015-04-27,-0.010288065843621408
2015-04-28,0.0006930006930006005
2015-04-29,0.0076177285318559385
2015-04-30,-0.0034364261168384758
2015-05-01,-0.0075862068965517615
2015-05-04,-0.002779708130646319
2015-05-05,0.006968641114982521
2015-05-06,0.01453287197231834
2015-05-07,-0.023874488403819893
2015-05-08,0.002096436058700135
2015-05-11,-0.0006973500697350365
2015-05-12,-0.0034891835310537633
2015-05-13,-0.0028011204481792618
2015-05-14,0.014044943820224809
2015-05-15,0.012465373961218829
2015-05-18,0.0068399452804377425
2015-05-19,-0.016304347826086918
2015-05-20,-0.0055248618784530246
2015-05-21,0.01388888888888884
2015-05-22,-0.013698630136986356
2015-05-26,-0.01388888888888884
2015-05-27,-0.015492957746478853
2015-05-28,0.011444921316166035
2015-05-29,-0.005657708628005631
2015-06-01,0.002133712660028486
2015-06-02,0.019162526614620257
2015-06-03,0.0
2015-06-04,0.012534818941504211
2015-06-05,-0.008253094910591452
2015-06-08,0.013176144244105403
2015-06-09,-0.000684462696783017
2015-06-10,-0.021232876712328763
2015-06-11,-0.0020993701889433503
2015-06-12,-0.009817671809256634
2015-06-15,-0.013456090651558061
2015-06-16,0.016511127063890907
2015-06-17,0.014830508474576343
2015-06-18,-0.00347947112038971
2015-06-19,-0.013268156424581012
2015-06-22,0.019108280254777066
2015-06-23,0.02083333333333326
2015-06-24,-0.0027210884353741083
2015-06-25,0.027285129604365688
2015-06-26,0.02257636122177953
2015-06-29,-0.004545454545454519
2015-06-30,0.08023483365949113
2015-07-01,-0.0006038647342995196
2015-07-02,0.01450151057401805
2015-07-06,-0.0029779630732579276
2015-07-07,-0.00657108721624855
2015-07-08,0.00120264582080587
2015-07-09,0.012012012012011963
2015-07-10,0.014243323442136413
2015-07-13,0.014628437682855377
2015-07-14,-0.021914648212226107
2015-07-15,0.01297169811320753
2015-07-16,0.0011641443538998875
2015-07-17,-0.022674418604651136
2015-07-20,-0.03628792385484836
2015-07-21,0.0037037037037037646
2015-07-22,-0.009225092250922495
2015-07-23,0.0012414649286158763
2015-07-24,-0.026658400495970236
2015-07-27,-0.04968152866242037
2015-07-28,0.00536193029490617
2015-07-29,-0.019333333333333313
2015-07-30,0.014955812372535737
2015-07-31,-0.006028131279303461
2015-08-03,-0.0121293800539084
