Date,^RUT
2013-01-03,-0.0009388465346150676
2013-01-04,0.0075063591695916365
2013-01-07,-0.003810540326523282
2013-01-08,-0.001255966660503649
2013-01-09,0.005499025370375055
2013-01-10,0.001966982125889638
2013-01-11,-0.0005333061462633459
2013-01-14,-0.0007607479029192454
2013-01-15,0.005113055476457795
2013-01-16,-0.002588715906109873
2013-01-17,0.009123763547101982
2013-01-18,0.002740467318331774
2013-01-22,0.0072132644819207226
2013-01-23,-0.002824583042266293
2013-01-24,0.0038920376791176103
2013-01-25,0.0056099132175126964
2013-01-28,0.0016239138285314425
2013-01-29,0.0006617061369105226
2013-01-30,-0.011462481888270926
2013-01-31,0.005775444432596144
2013-02-01,0.010098754093666562
2013-02-04,-0.013081631640110114
2013-02-05,0.009941220882265123
2013-02-06,0.0033802464416654576
2013-02-07,-0.003500534976047298
2013-02-08,0.00613369394776675
2013-02-11,-0.0007004209673638906
2013-02-12,0.004917680788476098
2013-02-13,0.0033350744326614556
2013-02-14,0.0034543359803027585
2013-02-15,-0.0006603288138846697
2013-02-19,0.009586714349658187
2013-02-20,-0.019849785407725307
2013-02-21,-0.008866968348043347
2013-02-22,0.01187320489300503
2013-02-25,-0.02216885555570791
2013-02-26,0.004699456165491389
2013-02-27,0.010966052164935736
2013-02-28,0.001307809987423525
2013-03-01,0.003973170281731386
2013-03-04,0.0021317899802868467
2013-03-05,0.011694410071053651
2013-03-06,0.002760402729352185
2013-03-07,0.004957186591509233
2013-03-08,0.00848517779688418
2013-03-11,1.0620440981323753e-05
2013-03-12,-0.0023872425509406936
2013-03-13,0.0038712851877478194
2013-03-14,0.009714993826648977
2013-03-15,-0.0006190802888921265
2013-03-18,-0.005543390275898785
2013-03-19,-0.004592521711394237
2013-03-20,0.009651627360374393
2013-03-21,-0.008435347648410585
2013-03-22,0.0024896566061123337
2013-03-25,-0.0004438943817753893
2013-03-26,0.00419731653090305
2013-03-27,0.00044217105021759906
2013-03-28,0.0013680626013730102
2013-04-01,-0.013399331919224489
2013-04-02,-0.004782741975803528
2013-04-03,-0.016686252835280024
2013-04-04,0.007564901879433039
2013-04-05,-0.0025710778435967807
2013-04-08,0.00889216778982238
2013-04-09,-0.002308090694957743
2013-04-10,0.01802354306924192
2013-04-11,0.0010146613009869299
2013-04-12,-0.00443483687362578
2013-04-15,-0.03783208764256385
2013-04-16,0.017769345937227454
2013-04-17,-0.01787068148830062
2013-04-18,-0.005833676773881358
2013-04-19,0.012190646931621085
2013-04-22,0.0025205345676369006
2013-04-23,0.015916044767032567
2013-04-24,0.0051110442399811
2013-04-25,0.006605264949598455
2013-04-26,-0.00534950136145762
2013-04-29,0.007677083855419653
2013-04-30,0.0053372975562817615
2013-05-01,-0.024539293965767928
2013-05-02,0.016922510296846882
2013-05-03,0.015502481994676964
2013-05-06,0.005636936546957072
2013-05-07,0.00835592793628992
2013-05-08,0.002676082123444834
2013-05-09,-0.004276505285141119
2013-05-10,0.009210733435056406
2013-05-13,-0.0014048926893192037
2013-05-14,0.012497606485913915
2013-05-15,0.0026166943863765724
2013-05-16,-0.003237047810914606
2013-05-17,0.01110276873285998
2013-05-20,0.001706298552501151
2013-05-21,0.0008016682135740805
2013-05-22,-0.016540198088341618
2013-05-23,0.002056501854057924
2013-05-24,0.0
2013-05-28,0.013278686857437494
2013-05-29,-0.01041756040268349
2013-05-30,0.007568665940687946
2013-05-31,-0.010337548482480696
2013-06-03,0.006482756413699331
2013-06-04,-0.008641897106164809
2013-06-05,-0.014063564030074471
2013-06-06,0.011671675282570293
2013-06-07,0.00833109362452289
2013-06-10,0.005113290352499744
2013-06-11,-0.011302820571074457
2013-06-12,-0.00931276635055911
2013-06-13,0.01787496264200983
2013-06-14,-0.008396566134945771
2013-06-17,0.006582589761880975
2013-06-18,0.01229952527595235
2013-06-19,-0.013490125267367148
2013-06-20,-0.026335509851748595
2013-06-21,0.0032898566196188916
2013-06-24,-0.01310601546032275
2013-06-25,0.010735526106624427
2013-06-26,0.0026735818593404126
2013-06-27,0.016693779541016918
2013-06-28,-0.0024900017184668055
2013-07-01,0.012644807703162897
2013-07-02,-0.00037385450406501874
2013-07-03,0.0016777004142003449
2013-07-05,0.01438762795533699
2013-07-08,0.0038392915140619266
2013-07-09,0.008719333953895125
2013-07-10,0.0023279751933649173
2013-07-11,0.012504724539390777
2013-07-12,0.0032327045110056574
2013-07-15,0.006541146498975747
2013-07-16,-0.004361208295960317
2013-07-17,0.0036390173736462472
2013-07-18,0.007424237208395024
2013-07-19,0.00019991138811503717
2013-07-22,0.002789252308863732
2013-07-23,-0.0011487293347787197
2013-07-24,-0.007954757180767325
2013-07-25,0.009915501654474301
2013-07-26,-0.005378629509591559
2013-07-29,-0.007486791268394466
2013-07-30,0.0027386230779815612
2013-07-31,0.0016770323079058347
2013-08-01,0.013986945813095453
2013-08-02,-1.8888488468316034e-05
2013-08-05,0.002972113729737158
2013-08-06,-0.01022567522161355
2013-08-07,-0.007413508391971302
2013-08-08,0.004912198183264049
2013-08-09,-0.0010195111045870897
2013-08-12,0.005026725876122962
2013-08-13,-0.001594478006271105
2013-08-14,-0.003982871933331356
2013-08-15,-0.019269004137901447
2013-08-16,-0.003221004632711022
2013-08-19,-0.010787902276063632
2013-08-20,0.01511961143751539
2013-08-21,-0.006795774292684187
2013-08-22,0.014311100293131096
2013-08-23,0.001968769695648742
2013-08-26,0.0002215099311462243
2013-08-27,-0.02405460068511811
2013-08-28,0.0029699452334293053
2013-08-29,0.010270478510821412
2013-08-30,-0.0156191383210037
2013-09-03,0.0053021913365463025
2013-09-04,0.00917082852764417
2013-09-05,0.003032416276470773
2013-09-06,0.0008361192107111393
2013-09-09,0.016055467381481447
2013-09-10,0.009215370768401954
2013-09-11,-0.0003599485596160745
2013-09-12,-0.006500261123182471
2013-09-13,0.0052456890951233515
2013-09-16,0.002153759628565677
2013-09-17,0.009600013868343193
2013-09-18,0.00992128199753961
2013-09-19,-0.0015784573554684656
2013-09-20,-0.002269256495802008
2013-09-23,-0.0006524344029775753
2013-09-24,0.0023784884449751242
2013-09-25,-0.001088737007142071
2013-09-26,0.004564488797950128
2013-09-27,-0.003913254364929508
2013-09-30,-0.0003722827112181415
2013-10-01,0.012702683161734507
2013-10-02,-0.004487649450333975
2013-10-03,-0.010761649705409715
2013-10-04,0.006863362982888255
2013-10-07,-0.011555725423139318
2013-10-08,-0.017386191104933335
2013-10-09,-0.003628562909582911
2013-10-10,0.02495547508991547
2013-10-11,0.013847647118980788
2013-10-14,0.005524241140161923
2013-10-15,-0.009795517960782152
2013-10-16,0.011856068696407984
2013-10-17,0.009016655855529576
2013-10-18,0.011340234042939601
2013-10-21,-0.002054270407687242
2013-10-22,0.002831533573067313
2013-10-23,-0.004212822487118961
2013-10-24,0.007129091384776576
2013-10-25,-0.0004558339158544644
2013-10-28,-0.0003308431501114484
2013-10-29,0.0027728612280952802
2013-10-30,-0.013888469975135598
2013-10-31,-0.0048394170836160155
2013-11-01,-0.004072154132920169
2013-11-04,0.011508925904514244
2013-11-05,-0.004231839744994748
2013-11-06,-0.004494387490931229
2013-11-07,-0.017785823230437092
2013-11-08,0.019349642332129102
2013-11-11,0.0013909736971247089
2013-11-12,-2.7262185088527957e-05
2013-11-13,0.009723445298264188
2013-11-14,-0.0006654608686947894
2013-11-15,0.0042827413234785006
2013-11-18,-0.007982362031122348
2013-11-19,-0.005337385843993792
2013-11-20,-0.001443612389242288
2013-11-21,0.018030674356344756
2013-11-22,0.004733792582518381
2013-11-25,-0.00017785552250082493
2013-11-26,0.008722223174909116
2013-11-27,0.0059936066760848394
2013-11-29,0.001366877812567724
2013-12-02,-0.01204842054332389
2013-12-03,-0.004729316497276481
2013-12-04,-0.0021356709956521502
2013-12-05,0.0009719861381212169
2013-12-06,0.007937882003298702
2013-12-09,-0.0016970813847035915
2013-12-10,-0.008650168991506724
2013-12-11,-0.016245516489506673
2013-12-12,0.001606917413754072
2013-12-13,0.003426205035899521
2013-12-16,0.011562193390770359
2013-12-17,-0.0008572228052223796
2013-12-18,0.013254167845395681
2013-12-19,-0.007294587503932748
2013-12-20,0.01867699181946114
2013-12-23,0.009376608436945766
2013-12-24,0.0039578284517653994
2013-12-26,0.0007316022983427928
2013-12-27,-0.0013418127217914577
2013-12-30,-0.00043062985187947156
2013-12-31,0.0026280158522387076
2014-01-02,-0.011103127928456469
2014-01-03,0.004666639368313241
2014-01-06,-0.00772425321959147
2014-01-07,0.00912686145888264
2014-01-08,-0.0001468897182996809
2014-01-09,0.0007689377416706389
2014-01-10,0.005335221514388477
2014-01-13,-0.014117337520689555
2014-01-14,0.013361398799147661
2014-01-15,0.0068073897951477225
2014-01-16,0.0015196391633376383
2014-01-17,-0.004006334466182593
2014-01-21,0.006239070083001286
2014-01-22,0.004737580799996088
2014-01-23,-0.007525683239903436
2014-01-24,-0.024112946897436927
2014-01-27,-0.014334056745362811
2014-01-28,0.00931961546438309
2014-01-29,-0.013872328505387221
2014-01-30,0.015065290137910248
2014-01-31,-0.0074427578445572795
2014-02-03,-0.03209893947314646
2014-02-04,0.007546282681255567
2014-02-05,-0.008387436334082898
2014-02-06,0.009455178095812977
2014-02-07,0.011431879288696267
2014-02-10,0.001952381483403265
2014-02-11,0.009323119870772834
2014-02-12,0.00299337984032344
2014-02-13,0.013465307604156429
2014-02-14,0.0012370919999966645
2014-02-18,0.01067691714161656
2014-02-19,-0.010684673337786776
2014-02-20,0.011357053476396484
2014-02-21,0.00215985421141629
2014-02-24,0.008517764357540036
2014-02-25,-0.0005109170587057621
2014-02-26,0.006618697435519794
2014-02-27,0.005263489538409161
2014-02-28,-0.004133131598860751
2014-03-03,-0.005638101975549037
2014-03-04,0.027449113761592203
2014-03-05,-0.002266983973051473
2014-03-06,-0.0011360674331890586
2014-03-07,-0.0010129117620590877
2014-03-10,-0.0023101979113164806
2014-03-11,-0.011236601692109605
2014-03-12,0.0036392284329773705
2014-03-13,-0.012279984339687355
2014-03-14,0.003968628570515609
2014-03-17,0.005772717423885743
2014-03-18,0.014147142278903457
2014-03-19,-0.007783977775634776
2014-03-20,0.0027682923480070176
2014-03-21,-0.004370409903846073
2014-03-24,-0.01298451094770492
2014-03-25,-0.00015271351400636402
2014-03-26,-0.01915033967885471
2014-03-27,-0.0035050488211528785
2014-03-28,0.0003214385520169394
2014-03-31,0.018431841526605375
2014-04-01,0.013349853021121572
2014-04-02,0.00345764918878233
2014-04-03,-0.009800440055262705
2014-04-04,-0.02348617443532719
2014-04-07,-0.015259476938587757
2014-04-08,0.0074485910293187185
2014-04-09,0.013738351077823285
2014-04-10,-0.027845725581516767
2014-04-11,-0.014383849991843278
2014-04-14,0.0035179896223094254
2014-04-15,0.0037118525476835806
2014-04-16,0.010969306920112887
2014-04-17,0.005416299051066442
2014-04-21,0.0038755901969140805
2014-04-22,0.011643009406907767
2014-04-23,-0.007381408437968751
2014-04-24,-0.002379939126597286
2014-04-25,-0.018630617157260887
2014-04-28,-0.005315949304457002
2014-04-29,0.0033748386507377326
2014-04-30,0.005379967999874502
2014-05-01,-0.0007898183092904798
2014-05-02,0.002513457906193395
2014-05-05,-0.0022147412224117202
2014-05-06,-0.01623904667457854
2014-05-07,0.0004873954727306895
2014-05-08,-0.01003111688907754
2014-05-09,0.008920766256658608
2014-05-12,0.023870643964408744
2014-05-13,-0.01101750096184273
2014-05-14,-0.016072655982992345
2014-05-15,-0.006481520313938671
2014-05-16,0.0063139663746678565
2014-05-19,0.010445112633160836
2014-05-20,-0.01483272031459637
2014-05-21,0.005219036653003162
2014-05-22,0.009278463061959119
2014-05-23,0.011060488515777234
2014-05-27,0.014216083075323516
2014-05-28,-0.004832689281131675
2014-05-29,0.002982275062413553
2014-05-30,-0.004885618033518613
2014-06-02,-0.004936073676454433
2014-06-03,-0.0024359995929907896
2014-06-04,0.004502016764329708
2014-06-05,0.02008448515013672
2014-06-06,0.00976655640978663
2014-06-09,0.00915718566010848
2014-06-10,-0.0026958906794477544
2014-06-11,-0.005116354597349382
2014-06-12,-0.006265427371138332
2014-06-13,0.0028290747177901476
2014-06-16,0.0035606464262560866
2014-06-17,0.008398938378875842
2014-06-18,0.0055328056574259765
2014-06-19,0.0007607147231056821
2014-06-20,0.003716142585231008
2014-06-23,-0.002928319195728557
2014-06-24,-0.00988224095534096
2014-06-25,0.00804614874632481
2014-06-26,-0.001665786758858312
2014-06-27,0.0074447064506177885
2014-06-30,0.0029087523644388824
2014-07-01,0.010888873608269956
2014-07-02,-0.005348440178306935
2014-07-03,0.00721135841105669
2014-07-07,-0.017721337372873958
2014-07-08,-0.012294155367117199
2014-07-09,0.00141623012849168
2014-07-10,-0.010180585142117393
2014-07-11,-0.0016610707528936786
2014-07-14,0.006276160535087394
2014-07-15,-0.011480284432277443
2014-07-16,-0.0019587364044819644
2014-07-17,-0.015587749104308934
2014-07-18,0.015887447206688554
2014-07-21,-0.004298287818652269
2014-07-22,0.00827620214492275
2014-07-23,0.001695247931593702
2014-07-24,-0.0015974092351650482
2014-07-25,-0.009980487922296333
2014-07-28,-0.004560041614298682
2014-07-29,0.0018780295291245253
2014-07-30,0.004318289108097728
2014-07-31,-0.023112414629189226
2014-08-01,-0.004651460343848446
2014-08-04,0.008933822245274392
2014-08-05,-0.002898141792441855
2014-08-06,0.003557535955210245
2014-08-07,-0.0051441862301265795
2014-08-08,0.010350401621092242
2014-08-11,0.009351728778285828
2014-08-12,-0.00779384375176051
2014-08-13,0.007722654981554111
2014-08-14,0.0013662320967360309
2014-08-15,-0.0014780742882870568
2014-08-18,0.014671746719049583
2014-08-19,0.0035134204102948985
2014-08-20,-0.004266743281548968
2014-08-21,0.0021771038781428498
2014-08-22,0.00026717974156698077
2014-08-25,0.004205668189117828
2014-08-26,0.008539223058615653
2014-08-27,-0.0020933847152480034
2014-08-28,-0.005764434507080418
2014-08-29,0.0072044468166234665
2014-09-02,0.00435985457796173
2014-09-03,-0.006163802141495922
2014-09-04,-0.00425694458474124
2014-09-05,0.0025017298027230073
2014-09-08,0.0018630867526174821
2014-09-09,-0.011780209930396635
2014-09-10,0.005602063214825259
2014-09-11,0.006309046127047635
2014-09-12,-0.01000561339776751
2014-09-15,-0.012140138373912479
2014-09-16,0.003881267745934558
2014-09-17,0.0025370287841033345
2014-09-18,0.004662493664486345
2014-09-19,-0.010653234688956403
2014-09-22,-0.01531062142165096
2014-09-23,-0.009421278234083452
2014-09-24,0.008572375698806534
2014-09-25,-0.016015161986498883
2014-09-26,0.008187388222607339
2014-09-29,-0.0012685463006858466
2014-09-30,-0.01451814544330432
2014-10-01,-0.014768370795536834
2014-10-02,0.01010675261668803
2014-10-03,0.007625080094794345
2014-10-06,-0.009133339889481062
2014-10-07,-0.016754182077627466
2014-10-08,0.019334518299147563
2014-10-09,-0.026551338971541605
2014-10-10,-0.013736124944479178
2014-10-13,-0.0038164068525426975
2014-10-14,0.011722030101446457
2014-10-15,0.010220399242143019
2014-10-16,0.012737222995591546
2014-10-17,-0.003480337486862717
2014-10-20,0.011678522411513903
2014-10-21,0.016329219395241568
2014-10-22,-0.014359510104078654
2014-10-23,0.017887256652591166
2014-10-24,0.0020868579880402027
2014-10-27,-0.001197659931570727
2014-10-28,0.028608987419814547
2014-10-29,-0.0026795042720628715
2014-10-30,0.008199817209191274
2014-10-31,0.015349065934042727
2014-11-03,-0.002820647941819465
2014-11-04,-0.004084692724329542
2014-11-05,0.0014157147479330057
2014-11-06,0.004104329031632492
2014-11-07,0.0012458492957774236
2014-11-10,0.005326765320718518
2014-11-11,0.0003306413915211692
2014-11-12,0.005517144632986248
2014-11-13,-0.009313279754787351
2014-11-14,-0.0013697106492743805
2014-11-17,-0.008161523284676231
2014-11-18,0.005196609715967915
2014-11-19,-0.010758184003352933
2014-11-20,0.011281136793747981
2014-11-21,0.0014264735813047658
2014-11-24,0.012384552393079673
2014-11-25,-0.0005139142514993811
2014-11-26,0.003616227543277395
2014-11-28,-0.01460584797815856
2014-12-01,-0.016347972656615806
2014-12-02,0.012477710441044065
2014-12-03,0.009037664457222983
2014-12-04,-0.0050890153181928355
2014-12-05,0.008030659471690793
2014-12-08,-0.012871875782986764
2014-12-09,0.017863193730375038
2014-12-10,-0.02205281883914123
2014-12-11,0.004389492408927609
2014-12-12,-0.012442603017489229
2014-12-15,-0.010534078299396232
2014-12-16,-0.0008156219162608336
2014-12-17,0.03113121361378024
2014-12-18,0.01474249162717367
2014-12-19,0.0031874300839376257
2014-12-22,0.004933295935289905
2014-12-23,0.00048254876754039167
2014-12-24,0.0036094009697891227
2014-12-26,0.006985474929956048
2014-12-29,0.0032093420391763328
2014-12-30,-0.004970787374602548
2014-12-31,-0.006883555764510052
2015-01-02,-0.004897403986785953
2015-01-05,-0.014556283392919145
2015-01-06,-0.016963573374814578
2015-01-07,0.012623598668495939
2015-01-08,0.017143323963989987
2015-01-09,-0.008736467716064733
2015-01-12,-0.004714668070133432
2015-01-13,0.00046610753760845114
2015-01-14,-0.0030322164336887836
2015-01-15,-0.018988069039528876
2015-01-16,0.0190004972839668
2015-01-20,-0.005439191162426971
2015-01-21,-0.0034180730613116994
2015-01-22,0.020681667838960305
2015-01-23,-0.0012096586877664572
2015-01-26,0.009933247533423728
2015-01-27,-0.005063507590432392
2015-01-28,-0.016356150288326265
2015-01-29,0.012815762353059146
2015-01-30,-0.020828814081706004
2015-02-02,0.008683783960720115
2015-02-03,0.018272903072116486
2015-02-04,-0.004636671044373819
2015-02-05,0.014495081901372497
2015-02-06,-0.002688817090147233
2015-02-09,-0.007988655944510259
2015-02-10,0.0061464404859865596
2015-02-11,-0.0013547472614635625
2015-02-12,0.012250817781149781
2015-02-13,0.0056401828881766924
2015-02-17,0.0015370442024211783
2015-02-18,0.002399932557949125
2015-02-19,-3.250701883195095e-05
2015-02-20,0.0031598445935043795
2015-02-23,3.240567866402699e-05
2015-02-24,0.001745390590230933
2015-02-25,0.0009076282718638584
2015-02-26,0.0032467086429359693
2015-02-27,-0.004632349268613556
2015-03-02,0.007499777063346702
2015-03-03,-0.0063253330724178936
2015-03-04,-0.0032638158549044283
2015-03-05,0.002908906244110776
2015-03-06,-0.013602772614223824
2015-03-09,0.00498550019029631
2015-03-10,-0.012357076749195839
2015-03-11,0.006049019645475218
2015-03-12,0.017157696991968674
2015-03-13,-0.0036388924397527944
2015-03-16,0.006200605903232015
2015-03-17,0.0019761176289188054
2015-03-18,0.007977616331517057
2015-03-19,0.002172257631977814
2015-03-20,0.009172345839364882
2015-03-23,-0.0013108603220923776
2015-03-24,-0.0009883689056053857
2015-03-25,-0.023435634105564818
2015-03-26,-0.001507464755331589
2015-03-27,0.00683450678337949
2015-03-30,0.014019569472394577
2015-03-31,-0.003999069090163787
2015-04-01,-0.0008461717451911932
2015-04-02,0.0031557416378062975
2015-04-06,0.003886406152920685
2015-04-07,-0.005696014000695748
2015-04-08,0.007459928268984006
2015-04-09,-0.0028509916744972053
2015-04-10,0.004495265898560197
2015-04-13,0.0006482967467607015
2015-04-14,-0.0001896271627117585
2015-04-15,0.007902951904961597
2015-04-16,-0.0019210030335001793
2015-04-17,-0.016529215695620048
2015-04-20,0.010432523402433391
2015-04-21,-0.0006087495687461253
2015-04-22,0.0010520555543269694
2015-04-23,0.004788743154597652
2015-04-24,-0.0031457916204897796
2015-04-27,-0.011707786289418598
2015-04-28,0.005316543816783259
2015-04-29,-0.009854238918209801
2015-04-30,-0.02150843846126882
2015-05-01,0.00654027065707341
2015-05-04,0.004160853191092384
2015-05-05,-0.014433699729711535
2015-05-06,0.003241629448088368
2015-05-07,0.005068276624770274
2015-05-08,0.007661940327645667
2015-05-11,0.0007287071369312947
2015-05-12,-0.0021847270804912222
2015-05-13,-0.0006892830298280694
2015-05-14,0.010411558858101522
2015-05-15,-0.0009316720557501768
2015-05-18,0.010908853966826504
2015-05-19,-0.0014790900523841133
2015-05-20,0.001656464327979057
2015-05-21,-0.0007950768901079375
2015-05-22,-0.003596622663695981
2015-05-26,-0.010748878992835609
2015-05-27,0.012593218591944177
2015-05-28,-0.0010045041139221667
2015-05-29,-0.005242954606228034
2015-06-01,0.0024788538965687668
2015-06-02,0.0017445733258558693
2015-06-03,0.010209224099748448
2015-06-04,-0.010509352871328259
2015-06-05,0.007767959785252909
2015-06-08,-0.005796986968492512
2015-06-09,-0.0032223954291544787
2015-06-10,0.013819774225704906
2015-06-11,0.001570718311201258
2015-06-12,-0.003073498943193087
2015-06-15,-0.0031461798290154386
2015-06-16,0.006732530269765835
2015-06-17,-0.0009452893704705589
2015-06-18,0.012891044304519372
2015-06-19,-1.5583281761211154e-05
2015-06-22,0.00601714092684924
2015-06-23,0.0026385488444176097
2015-06-24,-0.009168084916771235
2015-06-25,-0.0004984848172249201
2015-06-26,-0.002711785728214511
2015-06-29,-0.025824384721963356
2015-06-30,0.005774975874774491
2015-07-01,0.001953884395384131
2015-07-02,-0.006478839931759572
2015-07-06,-0.0010414888067824535
2015-07-07,0.0008741963854279611
2015-07-08,-0.01529593136793661
2015-07-09,0.004223134716775823
2015-07-10,0.01447959710220137
2015-07-13,0.010646759514019832
2015-07-14,0.006306540184706444
2015-07-15,-0.0069188166677036644
2015-07-16,0.006571613256481257
2015-07-17,-0.004509628491276896
2015-07-20,-0.005421868456467416
2015-07-21,-0.004483363655084838
2015-07-22,0.003013008009681739
2015-07-23,-0.010632975835345171
2015-07-24,-0.015245331948071539
