Date,NG=F
2013-01-09,-0.0326289686729242
2013-01-10,0.025698735715180776
2013-01-11,0.0419667463958886
2013-01-14,0.013826271463674322
2013-01-15,0.024310708401487746
2013-01-16,-0.005788706618858774
2013-01-17,0.017176132821431045
2013-01-18,0.020606762326151884
2013-01-22,-0.0022433811097603007
2013-01-23,-0.0011242796013276601
2013-01-24,-0.03038823991269346
2013-01-25,-0.0005804101574337084
2013-01-28,-0.045005798818886555
2013-01-29,-0.019154747066813638
2013-01-30,0.033787961931367905
2013-01-31,0.001199384844328133
2013-02-01,-0.011380613520482918
2013-02-04,0.004241120406939469
2013-02-05,0.025339327528722144
2013-02-06,0.005589895204545892
2013-02-07,-0.03891161429816736
2013-02-08,-0.003957385419916748
2013-02-11,0.002139354927653603
2013-02-12,-0.014943587721857776
2013-02-13,0.023529403949126948
2013-02-14,-0.04325465448092436
2013-02-15,-0.003161552363441844
2013-02-19,0.03774181847356006
2013-02-20,0.002139354927653603
2013-02-21,-0.010064041454439066
2013-02-22,0.013863166100257507
2013-02-25,0.037374703461901415
2013-02-26,0.003807853343104739
2013-02-27,0.0020425939273180926
2013-02-28,0.015142704002710339
2013-03-01,-0.008605843621489084
2013-03-04,0.021122671391806458
2013-03-05,0.0
2013-03-06,-0.016718621288002278
2013-03-07,0.032276653496387864
2013-03-08,0.013121142130153585
2013-03-11,0.005511154921556738
2013-03-12,-0.0010961766453675414
2013-03-13,0.009602218385140304
2013-03-14,0.035869556273878
2013-03-15,0.015739753989805427
2013-03-18,0.0025826421790915433
2013-03-19,0.022411162362439452
2013-03-20,-0.002267589496919964
2013-03-21,-0.006313155335000986
2013-03-22,-0.0020330107038128986
2013-03-25,-0.015788142479475464
2013-03-26,0.028719291270703273
2013-03-27,0.02313877454171731
2013-03-28,-0.010816045641335426
2013-04-01,-0.0022366553145299894
2013-04-02,-0.01145697806370849
2013-04-03,-0.01738473266934537
2013-04-04,0.012051264150295005
2013-04-05,0.0450975353668317
2013-04-08,-0.01042429606119788
2013-04-09,-0.015923464945224453
2013-04-10,0.016928015042270816
2013-04-11,0.013219069844211395
2013-04-12,0.02005319747026313
2013-04-15,-0.020132647013115568
2013-04-16,0.005559526957262584
2013-04-17,0.01298086048936331
2013-04-18,0.04437583954283375
2013-04-19,0.0015905406603085037
2013-04-22,-0.031987249149362795
2013-04-23,-0.006796409875657994
2013-04-24,-0.016989152460752055
2013-04-25,0.00024002101471554127
2013-04-26,-0.003839643558773087
2013-04-29,0.05805834115808817
2013-04-30,-0.011156707878192007
2013-05-01,-0.0039142808613723545
2013-05-02,-0.06957931192599875
2013-05-03,0.003975104006770813
2013-05-06,-0.007423839097367657
2013-05-07,-0.022687628162612605
2013-05-08,0.014795879640464804
2013-05-09,0.0012569418135790489
2013-05-10,-0.018327881870329188
2013-05-13,0.003836282904430721
2013-05-14,0.025222985154935262
2013-05-15,0.01143141200198139
2013-05-16,-0.033906693867862714
2013-05-17,0.03128176729048615
2013-05-20,0.00863139968703952
2013-05-21,0.024938815615821674
2013-05-22,-0.0014313077498211424
2013-05-23,0.017916934645512583
2013-05-24,-0.0056325198229849605
2013-05-28,-0.01486905885039369
2013-05-29,-0.006229042697376785
2013-05-30,-0.03013500653984269
2013-05-31,-0.009694207856446924
2013-06-03,0.00175702046671522
2013-06-04,0.0017539387604157408
2013-06-05,0.0007503804529678249
2013-06-06,-0.04348913470322213
2013-06-07,0.0002613446471786407
2013-06-10,-0.007314554818708463
2013-06-11,-0.019999993725826948
2013-06-12,0.014232001509899117
2013-06-13,0.009796118972198009
2013-06-14,-0.021237507481836615
2013-06-17,0.038039099496932405
2013-06-18,0.0077419281005859375
2013-06-19,0.014852775457869116
2013-06-20,-0.021700722781884618
2013-06-21,-0.027340774428049053
2013-06-24,-0.008485766960532937
2013-06-25,-0.0246055109952793
2013-06-26,0.016451862230804304
2013-06-27,-0.03371998905345508
2013-06-28,-0.004745940777277857
2013-07-01,0.003366015515331444
2013-07-02,0.021526458830802397
2013-07-03,0.009852220284409796
2013-07-05,-0.01978318511968291
2013-07-08,0.03428250774942754
2013-07-09,-0.022453855552243662
2013-07-10,0.006289308586132858
2013-07-11,-0.0182065623546529
2013-07-12,0.008580165527035
2013-07-15,0.008232703334274394
2013-07-16,0.0008165544258542656
2013-07-17,-0.013054146499104968
2013-07-18,0.050427139800208076
2013-07-19,-0.006033578617181012
2013-07-22,-0.029559247173679637
2013-07-23,0.01794941091094704
2013-07-24,-0.012022462176609405
2013-07-25,-0.014602461191541072
2013-07-26,-0.02442370618666112
2013-07-29,-0.027004206562097344
2013-07-30,-0.007805778538303221
2013-07-31,0.00407930585735139
2013-08-01,-0.01712130399322742
2013-08-02,-0.011809920071000457
2013-08-05,-0.008365664446674081
2013-08-06,-0.00030127373275923297
2013-08-07,-0.021398462178644162
2013-08-08,0.015398815102976249
2013-08-09,-0.020321478209683996
2013-08-12,0.02476777809091235
2013-08-13,-0.00755282700333193
2013-08-14,0.017351573914583973
2013-08-15,0.023040066591692998
2013-08-16,-0.014916607538532078
2013-08-19,0.028206659070496132
2013-08-20,-0.005486587664265796
2013-08-21,0.004645770150506268
2013-08-22,0.024566484742727157
2013-08-23,-0.016925297575972498
2013-08-26,0.008034466912802296
2013-08-27,0.005977770674311156
2013-08-28,0.009054913858299374
2013-08-29,0.014582177789925321
2013-08-30,-0.01022662812606423
2013-09-03,0.023736329963848446
2013-09-04,0.004637261013982652
2013-09-05,-0.0293239308937
2013-09-06,-0.01258743376048388
2013-09-09,0.02124647260384771
2013-09-10,-0.005825217291583473
2013-09-11,-0.004743358772186901
2013-09-12,0.019904710100512757
2013-09-13,0.010720185324242015
2013-09-16,0.01658957561623131
2013-09-17,0.001872651053927532
2013-09-18,-0.008544680216057365
2013-09-19,0.0018852597282386085
2013-09-20,-0.0088709656227971
2013-09-23,-0.023053983539871092
2013-09-24,-0.030538560564706607
2013-09-25,0.000286348078825549
2013-09-26,0.0014313987914846837
2013-09-27,0.026014889233846983
2013-09-30,-0.00808025744689389
2013-10-01,0.013764052130089022
2013-10-02,-0.01856467521859817
2013-10-03,-0.012140028843128037
2013-10-04,0.0020005628286432486
2013-10-07,0.0350826882680515
2013-10-08,0.02397358303710595
2013-10-09,-0.009956990983081337
2013-10-10,0.011959812437997597
2013-10-11,0.014235823956795457
2013-10-14,0.01165251856141647
2013-10-15,-0.007853395789016004
2013-10-16,-0.00554087299700079
2013-10-17,-0.003183890621730412
2013-10-18,0.001863180606676007
2013-10-21,-0.025504770905331986
2013-10-22,-0.02371861875562531
2013-10-23,0.010611523999349393
2013-10-24,0.002763191649407304
2013-10-25,0.02149354361296063
2013-10-28,-0.03722687100217159
2013-10-29,-0.020173725577877777
2013-10-30,0.03517297891846605
2013-10-31,-0.010773424626137285
2013-11-01,-0.018989130549848077
2013-11-04,-0.01935669740386392
2013-11-05,0.006095833751171398
2013-11-06,0.009232494429218585
2013-11-07,0.006003472677795774
2013-11-08,0.011366854574018648
2013-11-11,0.004214629508650036
2013-11-12,0.01203139974124845
2013-11-13,-0.014100115234544686
2013-11-14,0.01093663334244388
2013-11-15,0.01525660650934979
2013-11-18,-0.011748628914062809
2013-11-19,-0.016864834664597095
2013-11-20,0.03318336071638206
2013-11-21,0.007621088116690045
2013-11-22,0.017828197319136985
2013-11-25,0.005573287551227768
2013-11-26,0.007653746003232431
2013-11-27,0.020167601138838975
2013-11-29,0.015147629152171493
2013-12-02,0.008598866950976003
2013-12-03,-0.003008988404534896
2013-12-04,-0.004024152952951332
2013-12-05,0.04343432567640426
2013-12-06,-0.004356274447713582
2013-12-09,0.028682555907536322
2013-12-10,0.0011815015571010612
2013-12-11,0.02360158246463695
2013-12-12,0.01660134389580259
2013-12-13,-0.013154930549299282
2013-12-16,-0.016547926793931134
2013-12-17,0.0018696831512217127
2013-12-18,-0.00839753913329111
2013-12-19,0.04916492923774585
2013-12-20,-0.009416999223161748
2013-12-23,0.010185513174109984
2013-12-24,-0.01053101797525513
2013-12-26,0.0038496826970411124
2013-12-27,-0.005865107686350179
2013-12-30,0.0045382302319514345
2013-12-31,-0.04449966674177719
2014-01-02,0.021513021205275207
2014-01-03,-0.003934320290220672
2014-01-06,0.0004647611349344327
2014-01-07,-0.00162574220652012
2014-01-08,-0.0193067481722905
2014-01-09,-0.050047429235885454
2014-01-10,0.0119849831422294
2014-01-13,0.054527558846682256
2014-01-14,0.022227371656728945
2014-01-15,-0.010070988600546782
2014-01-16,0.01317922837711527
2014-01-17,-0.012779497090226855
2014-01-21,0.024271847870656504
2014-01-22,0.05822610775313941
2014-01-23,0.008743844794136368
2014-01-24,0.09556028315457321
2014-01-27,-0.06464685985901741
2014-01-28,0.038374224389506884
2014-01-29,0.1041128886630236
2014-01-30,-0.09825445169563363
2014-01-31,-0.013570208440921494
2014-02-03,-0.007687564476238307
2014-02-04,0.09582054436038745
2014-02-05,-0.06418600747751635
2014-02-06,-0.01968190317741325
2014-02-07,-0.03163661122842665
2014-02-10,-0.04104714037017143
2014-02-11,0.05350510717693546
2014-02-12,-0.00041456365889891433
2014-02-13,0.08316051859551177
2014-02-14,-0.0017231140031542802
2014-02-18,0.0646336552822333
2014-02-19,0.10772834387526253
2014-02-20,-0.013823391742846303
2014-02-21,0.011708459377233638
2014-02-24,-0.11246944278374027
2014-02-25,-0.06409549423491201
2014-02-26,-0.04729202634918195
2014-02-27,-0.07085476031296623
2014-02-28,0.02172468326164223
2014-03-03,-0.02538513728957459
2014-03-04,0.03895808323355876
2014-03-05,-0.030854951586773538
2014-03-06,0.030731908704497934
2014-03-07,-0.009438040986924245
2014-03-10,0.007145948928654944
2014-03-11,-0.009890346933632554
2014-03-12,-0.024972909333116577
2014-03-13,-0.02383070814463395
2014-03-14,0.009582544996272313
2014-03-17,0.02508465071491095
2014-03-18,-0.01763666835879396
2014-03-19,0.006283742302894524
2014-03-20,-0.025646798098181267
2014-03-21,-0.01281752263612257
2014-03-24,-0.008578756678953692
2014-03-25,0.03157150405099696
2014-03-26,-0.0020403139839338946
2014-03-27,0.04134488011531601
2014-03-28,-0.021596853124484783
2014-03-31,-0.025418130889829138
2014-04-01,-0.0217341098728423
2014-04-02,0.02057993925121404
2014-04-03,0.02428963116251137
2014-04-04,-0.006935047415430495
2014-04-07,0.008335143359438524
2014-04-08,0.012958018300490926
2014-04-09,0.011468911930993864
2014-04-10,0.01504584488817784
2014-04-11,-0.007518866309719985
2014-04-14,-0.012987000923330161
2014-04-15,0.0015350810461096653
2014-04-16,-0.008101533427726237
2014-04-17,0.04657835670975641
2014-04-21,-0.009280773496021855
2014-04-22,0.008941838760008203
2014-04-23,-0.0018990978731693309
2014-04-24,-0.005285432403090873
2014-04-25,-0.012327330218605215
2014-04-28,0.03184855725201419
2014-04-29,0.007507773589168654
2014-04-30,-0.003311901158987718
2014-05-01,-0.019937734872007118
2014-05-02,-0.00953593507173267
2014-05-05,0.0029953822083621517
2014-05-06,0.02367738468663161
2014-05-07,-0.0122942316910023
2014-05-08,-0.03544298576530358
2014-05-09,-0.008967604797532447
2014-05-12,-0.021408103979332793
2014-05-13,-0.017140327776613895
2014-05-14,0.0020652367532705274
2014-05-15,0.023356940066036502
2014-05-16,-0.012530713264758742
2014-05-19,0.012916311352938248
2014-05-20,0.01834457705448811
2014-05-21,-0.01735500777479204
2014-05-22,-0.025486215589877848
2014-05-23,0.010552879477144117
2014-05-27,0.0227014528648386
2014-05-28,0.025305181065807814
2014-05-29,-0.012989812367312226
2014-05-30,-0.0037289314120111383
2014-06-02,0.015411751317338851
2014-06-03,0.003686079446322932
2014-06-04,0.00237625386071727
2014-06-05,0.013146626916533455
2014-06-06,0.0019144488651254843
2014-06-09,-0.013800436665395766
2014-06-10,-0.024757754917197117
2014-06-11,-0.00485658096826147
2014-06-12,0.056344319592602554
2014-06-13,-0.0048299537842465545
2014-06-16,-0.006752493333184395
2014-06-17,0.00042496961391291777
2014-06-18,-0.010618005852672252
2014-06-19,-0.016097834418268397
2014-06-20,-0.011561948520520171
2014-06-23,-0.018759663555666495
2014-06-24,0.02001793662720619
2014-06-25,0.003969156888788294
2014-06-26,-0.03360419038590301
2014-06-27,0.0020454146201953627
2014-06-30,0.011794068206208763
2014-07-01,-0.0013449993292640183
2014-07-02,-0.02199776683936272
2014-07-03,0.011246331106232743
2014-07-07,-0.04108039651724904
2014-07-08,-0.004970392644089716
2014-07-09,-0.00808751663230467
2014-07-10,-0.011990453194260065
2014-07-11,0.006310685342326261
2014-07-14,0.00024117885741259393
2014-07-15,-0.01205684009534902
2014-07-16,0.005369742570791258
2014-07-17,-0.04005825771642102
2014-07-18,-0.0007587306483888279
2014-07-21,-0.025816248730139213
2014-07-22,-0.02000517100106558
2014-07-23,-0.0026511108870757027
2014-07-24,0.022594310960181607
2014-07-25,-0.017156222182819647
2014-07-28,-0.008992309124672082
2014-07-29,0.016279719525069236
2014-07-30,-0.005777330325552943
2014-07-31,0.014527223075341489
2014-08-01,-0.011194996599074969
2014-08-04,0.009478676258400487
2014-08-05,0.016431914956331672
2014-08-06,0.009237878538431055
2014-08-07,-0.014492794036541023
2014-08-08,0.022187814054664967
2014-08-11,0.0007571986526280217
2014-08-12,0.0022698772099190023
2014-08-13,-0.03598386720936986
2014-08-14,0.01957708366226618
2014-08-15,-0.03328209917737035
2014-08-18,0.0042372966970185555
2014-08-19,0.022415621547229758
2014-08-20,-0.013928330651201248
2014-08-21,0.017263925067091623
2014-08-22,-0.01259964658383994
2014-08-25,0.02526044902042557
2014-08-26,-0.006604018960847613
2014-08-27,0.011761698710729185
2014-08-28,0.021986386461873675
2014-08-29,0.005192855508088012
2014-09-02,-0.043050418167999926
2014-09-03,-0.01105404115496833
2014-09-04,-0.007278367241100203
2014-09-05,-0.006808070921504927
2014-09-08,0.021882400491042953
2014-09-09,0.02786378794475408
2014-09-10,-0.00753011336193099
2014-09-11,-0.0331310172200443
2014-09-12,0.008893580621776698
2014-09-15,0.019185864554143395
2014-09-16,0.016280816935712927
2014-09-17,0.004505663679760241
2014-09-18,-0.02566656499368858
2014-09-19,-0.018670125585611763
2014-09-22,0.003388066668223999
2014-09-23,-0.008831148242483322
2014-09-24,0.024895185794051145
2014-09-25,0.015341330241552598
2014-09-26,0.00327373749375659
2014-09-29,0.04267064238427709
2014-09-30,-0.007944148752079161
2014-10-01,-0.023780648880404542
2014-10-02,-0.022619897350217077
2014-10-03,0.027212643606722597
2014-10-06,-0.03490963882802656
2014-10-07,0.015135971069758725
2014-10-08,-0.025777103272721313
2014-10-09,-0.002594031235740535
2014-10-10,0.0036410764267025275
2014-10-13,0.014770645835098017
2014-10-14,-0.025536237859434596
2014-10-15,-0.0041928806312644396
2014-10-16,-0.0010526180399421659
2014-10-17,-0.007903048303377735
2014-10-20,-0.02549122551896743
2014-10-21,0.011171631749714361
2014-10-22,-0.014012408045660285
2014-10-23,-0.010112036535188107
2014-10-24,0.000276070548466123
2014-10-27,-0.017112834507428065
2014-10-28,0.024712108402852095
2014-10-29,0.02164976643276728
2014-10-30,0.026555788381762868
2014-10-31,0.012019860199614874
2014-11-03,0.04466824204737363
2014-11-04,0.020514133224719178
2014-11-05,0.01574220814743632
2014-11-06,0.050071542631961785
2014-11-07,0.0018166153936769458
2014-11-10,-0.03558478206478499
2014-11-11,-0.0018801167539392871
2014-11-12,-0.01459860406967639
2014-11-13,-0.04970130168000497
2014-11-14,0.010812165666201912
2014-11-17,0.07985077131969187
2014-11-18,-0.02234510948635704
2014-11-19,0.029924565574266815
2014-11-20,0.0269961188660941
2014-11-21,-0.0496770009714137
2014-11-24,-0.02695728473305059
2014-11-25,0.03155867049851824
2014-11-26,0.01704809741197244
2014-11-28,-0.06130888569342907
2014-12-01,-0.019814054495910893
2014-12-02,-0.03319188869880452
2014-12-03,-0.01781104915619891
2014-12-04,-0.04099872131199522
2014-12-05,0.041929328393340404
2014-12-08,-0.05444503279164714
2014-12-09,0.01585533278027329
2014-12-10,0.014786456727745367
2014-12-11,-0.019427961403468363
2014-12-12,0.0443038003750269
2014-12-15,-0.020026343524790158
2014-12-16,-0.026888986376163992
2014-12-17,0.022934497278049193
2014-12-18,-0.016207440398734785
2014-12-19,-0.04887423812595926
2014-12-22,-0.09237873397118579
2014-12-23,0.008587770340426015
2014-12-24,-0.044465478478494025
2014-12-26,-0.007590759777070022
2014-12-29,0.060525415246356795
2014-12-30,-0.029789838015167325
2014-12-31,-0.06625732237450377
2015-01-02,0.039460049991153046
2015-01-05,-0.040293057160516565
2015-01-06,0.019430948948972793
2015-01-07,-0.02280459941742441
2015-01-08,0.019505396472816905
2015-01-09,0.0064913061525839755
2015-01-12,-0.05125594630159869
2015-01-13,0.052951698700341554
2015-01-14,0.09853889029804908
2015-01-15,-0.02319828232431942
2015-01-16,-0.009816307468465624
2015-01-20,-0.09465941636323005
2015-01-21,0.05051214515656999
2015-01-22,-0.046738379298789656
2015-01-23,0.05326279395286382
2015-01-26,-0.035164104798137696
2015-01-27,0.03471013647208365
2015-01-28,-0.03857766239416727
2015-01-29,-0.05129094179916205
2015-01-30,-0.0102979460490078
2015-02-02,-0.004087669285166018
2015-02-03,0.02761189548548204
2015-02-04,-0.033405958369552735
2015-02-05,-0.02329077295896187
2015-02-06,-0.008076888160591378
2015-02-09,0.0069794057747400995
2015-02-10,0.030804838547833446
2015-02-11,0.04482625457866973
2015-02-12,-0.030032132381045407
2015-02-13,0.0335421451186102
2015-02-17,-0.016048444888404068
2015-02-18,0.026096420826497546
2015-02-19,0.0010597035979644787
2015-02-20,0.04128435427350574
2015-02-23,-0.02439851823377004
2015-02-24,0.00798888583492996
2015-02-25,-0.0027566840592283537
2015-02-26,-0.06807188081114379
2015-02-27,0.013718924918745712
2015-03-02,-0.013167525156692061
2015-03-03,0.005189006375974081
2015-03-04,0.02101775901999403
2015-03-05,0.02600217598924326
2015-03-06,-0.0007040103497659711
2015-03-09,-0.05671011416294558
2015-03-10,0.02016435391146243
2015-03-11,0.03367487753340459
2015-03-12,-0.031869659326514976
2015-03-13,-0.0025603400019896805
2015-03-16,-0.004033706634287815
2015-03-17,0.05117817925811097
2015-03-18,0.022767095196571274
2015-03-19,-0.036643873197898524
2015-03-20,-0.009598276131096095
2015-03-23,-0.01902368020212697
2015-03-24,0.019392598799986116
2015-03-25,-0.02261305221050225
2015-03-26,-0.018729385724129632
2015-03-27,-0.030688629967574377
2015-03-30,0.020849475299604237
2015-03-31,-0.0015128397960637585
2015-04-01,-0.013257607742390154
2015-04-02,0.04145874827775775
2015-04-06,-0.023221512122130084
2015-04-07,0.01132074351326029
2015-04-08,-0.022761234029625266
2015-04-09,-0.03474602640246838
2015-04-10,-0.006724761701678572
2015-04-13,0.0
2015-04-14,0.007566728007309509
2015-04-15,0.03162052356155143
2015-04-16,0.028352537600484062
2015-04-17,-0.01862889419971303
2015-04-20,-0.0372057886291719
2015-04-21,0.01537856235289814
2015-04-22,0.01203879547047304
2015-04-23,-0.02877975795115917
2015-04-24,0.0
2015-04-27,-0.01619908771684575
2015-04-28,0.01084335353635546
2015-04-29,0.03535955028401361
2015-04-30,0.05564082267768766
2015-05-01,0.009087639413339677
2015-05-04,0.016210401989523948
2015-05-05,-0.014533898032915826
2015-05-06,-0.0014388304110617423
2015-05-07,-0.015129702797845757
2015-05-08,0.053401663715212155
2015-05-11,-0.02708335609899537
2015-05-12,0.03390436368958283
2015-05-13,0.013116971838873726
2015-05-14,0.024872216574729933
2015-05-15,0.002659619579682637
2015-05-18,-0.0019894038120569224
2015-05-19,-0.020598018749522273
2015-05-20,-0.01119402743657627
2015-05-21,0.011663780561336212
2015-05-22,-0.02102400824254047
2015-05-26,-0.02251474032938927
2015-05-27,-0.0024804994387616075
2015-05-28,-0.038721124461610246
2015-05-29,-0.023651192749255978
2015-06-01,0.0026494964377539176
2015-06-02,0.018497556096995105
2015-06-03,-0.023721235124907314
2015-06-04,-0.003037257111078384
2015-06-05,-0.013709068676718728
2015-06-08,0.0444015495551191
2015-06-09,0.05212570661804139
2015-06-10,0.015811692546587874
2015-06-11,-0.022829465237276803
2015-06-12,-0.02654868899744267
2015-06-15,0.050545432350852515
2015-06-16,0.0017307423144872214
2015-06-17,-0.01347616918195238
2015-06-18,-0.02732051423588555
2015-06-19,0.014043944914918782
2015-06-22,-0.029474412335452227
2015-06-23,-0.0025612767580796003
2015-06-24,0.012105646190861075
2015-06-25,0.032982906710415705
2015-06-26,-0.027017510632214137
2015-06-29,0.011539871917721989
2015-06-30,0.009625650540589614
2015-07-01,-0.017302268537612853
2015-07-02,0.014013666704704164
2015-07-06,-0.02338766269195358
2015-07-07,-0.014513774036286287
2015-07-08,-0.011413894114414624
2015-07-09,0.015270066542315996
2015-07-10,0.016140832434161867
2015-07-13,0.03393505477860548
2015-07-14,-0.00837994663386521
2015-07-15,0.027464813740096794
2015-07-16,-0.021932793576980525
2015-07-17,0.005606094426452213
2015-07-20,-0.016376283348280896
2015-07-21,0.020899757780908246
2015-07-22,0.005204755400073369
2015-07-23,-0.02795998880412054
2015-07-24,-0.014204531985003821
2015-07-27,0.004683001202055559
2015-07-28,0.011473669579037837
2015-07-29,0.023041409612401198
2015-07-30,-0.0408870526233438
2015-07-31,-0.01878605833520608
2015-08-03,0.011781968147068111
2015-08-04,0.023289713201006368
2015-08-05,-0.004978641103989934
2015-08-06,0.005360924218767993
2015-08-07,-0.005332337959060629
2015-08-10,0.015725485641501447
