Date,^IXIC
2013-01-03,-0.003756094082618233
2013-01-04,0.0003514978619969522
2013-01-07,-0.0009188156008009818
2013-01-08,-0.0022589316116963243
2013-01-09,0.004528091873265749
2013-01-10,0.005135520482890232
2013-01-11,0.0012396446346834011
2013-01-14,-0.0026010382282321
2013-01-15,-0.002155563978548547
2013-01-16,0.002173091540372596
2013-01-17,0.005921322807790119
2013-01-18,-0.00041136449697065647
2013-01-22,0.002701995019849246
2013-01-23,0.0033373813979842293
2013-01-24,-0.007385059197524746
2013-01-25,0.006174994361269892
2013-01-28,0.0014573049415822492
2013-01-29,-0.00020294097227302466
2013-01-30,-0.003598946567460848
2013-01-31,-5.733863873724765e-05
2013-02-01,0.011765972834534288
2013-02-04,-0.015076648834236428
2013-02-05,0.012905769171991155
2013-02-06,-0.0009774615743212145
2013-02-07,-0.0010573201272852106
2013-02-08,0.009080270143436264
2013-02-11,-0.0005855332618055487
2013-02-12,-0.0017261935355967761
2013-02-13,0.0032606073171317362
2013-02-14,0.0005568020576702803
2013-02-15,-0.00207270638163215
2013-02-19,0.006754340778710954
2013-02-20,-0.01530381113838064
2013-02-21,-0.010403178725052031
2013-02-22,0.00968551016276109
2013-02-25,-0.014412606465307398
2013-02-26,0.00430000877456882
2013-02-27,0.010419730142165129
2013-02-28,-0.0006546167465617536
2013-03-01,0.0030219857050348686
2013-03-04,0.0038773019554803057
2013-03-05,0.013230501638266334
2013-03-06,-0.0005458110215661449
2013-03-07,0.0030164041837654754
2013-03-08,0.003799408111451852
2013-03-11,0.002619923033740923
2013-03-12,-0.003243304665741409
2013-03-13,0.0008635942069536995
2013-03-14,0.004255563416584396
2013-03-15,-0.003025491031740657
2013-03-18,-0.0035333126793867242
2013-03-19,-0.0026223178363837807
2013-03-20,0.007769918240754015
2013-03-21,-0.009707436971656547
2013-03-22,0.0069508786895529084
2013-03-25,-0.002989199128466846
2013-03-26,0.005310150953957926
2013-03-27,0.0012421411005634209
2013-03-28,0.0033778388998153552
2013-04-01,-0.008676334800334917
2013-04-02,0.004843890850219079
2013-04-03,-0.011140266730033432
2013-04-04,0.001982191828411972
2013-04-05,-0.006548838496605258
2013-04-08,0.0057399174625396565
2013-04-09,0.004844474333734139
2013-04-10,0.018342328145058096
2013-04-11,0.0008825269874517261
2013-04-12,-0.0015786995407049975
2013-04-15,-0.02381218595129042
2013-04-16,0.014966591758184489
2013-04-17,-0.018366541718304763
2013-04-18,-0.011954371397697838
2013-04-19,0.012538040470766232
2013-04-22,0.008574384051443174
2013-04-23,0.011065246789621286
2013-04-24,9.782561292603908e-05
2013-04-25,0.0062208763929265665
2013-04-26,-0.0032614021624988165
2013-04-29,0.008465327446727455
2013-04-30,0.006582971800193738
2013-05-01,-0.008910191361409248
2013-05-02,0.012576114263082472
2013-05-03,0.011378056855204655
2013-05-06,0.00424435004365975
2013-05-07,0.0010786750666751388
2013-05-08,0.0048990138145317275
2013-05-09,-0.0012012227666691189
2013-05-10,0.008040126153326055
2013-05-13,0.0006430698215260655
2013-05-14,0.006926874885873735
2013-05-15,0.002602086139098514
2013-05-16,-0.001837795247682128
2013-05-17,0.009733807922050586
2013-05-20,-0.0007259390860074877
2013-05-21,0.00162742730674581
2013-05-22,-0.011084733550073333
2013-05-23,-0.0011203554120117198
2013-05-24,-8.09468937564839e-05
2013-05-28,0.008600403835598236
2013-05-29,-0.0061251210857455884
2013-05-30,0.006857935689752681
2013-05-31,-0.010136664343882162
2013-06-03,0.002737399214307379
2013-06-04,-0.005803162935506645
2013-06-05,-0.012707322284175926
2013-06-06,0.006635367101665235
2013-06-07,0.013191957252628228
2013-06-10,0.001311548090507264
2013-06-11,-0.010599454814899767
2013-06-12,-0.01062570594570278
2013-06-13,0.013213086781521222
2013-06-14,-0.006327364382365697
2013-06-17,0.008345062954872029
2013-06-18,0.008704785117656932
2013-06-19,-0.011194131616968028
2013-06-20,-0.022816002470902874
2013-06-21,-0.002196339820622728
2013-06-24,-0.010869011909859227
2013-06-25,0.00816978123463219
2013-06-26,0.00846206985116349
2013-06-27,0.007594332401691828
2013-06-28,0.0004085684108798837
2013-07-01,0.009179457940020619
2013-07-02,-0.00031739440025291277
2013-07-03,0.0029912098279722965
2013-07-05,0.010369739768222752
2013-07-08,0.0015664272071649332
2013-07-09,0.005575575051016246
2013-07-10,0.004708554717406166
2013-07-11,0.016343073342942827
2013-07-12,0.006086697314275691
2013-07-15,0.0020582631354228997
2013-07-16,-0.002492034699669632
2013-07-17,0.0031957760177852013
2013-07-18,0.0003545787525969235
2013-07-19,-0.006554440996814237
2013-07-22,0.003562200120300618
2013-07-23,-0.005865996094037373
2013-07-24,9.221939758630171e-05
2013-07-25,0.007148799601037759
2013-07-26,0.002210693703426969
2013-07-29,-0.0038802654386433932
2013-07-30,0.004815060998528242
2013-07-31,0.0027375165740557428
2013-08-01,0.013614129681049914
2013-08-02,0.0037679753445691855
2013-08-05,0.0009106332143176132
2013-08-06,-0.0073599512584783255
2013-08-07,-0.003208059890000614
2013-08-08,0.0041352123780427075
2013-08-09,-0.0024556322709139433
2013-08-12,0.0026884010210641573
2013-08-13,0.003948280065712684
2013-08-14,-0.0041172938401080605
2013-08-15,-0.017210481105944142
2013-08-16,-0.0009262275748124216
2013-08-19,-0.0037998271598396194
2013-08-20,0.006826242696627016
2013-08-21,-0.003818930341426885
2013-08-22,0.010811719976072887
2013-08-23,0.005243638083229918
2013-08-26,-6.013759695766563e-05
2013-08-27,-0.021612723023945568
2013-08-28,0.0041441931424328615
2013-08-29,0.0074999514212246154
2013-08-30,-0.008405361773943354
2013-09-03,0.006334488294019502
2013-09-04,0.010084102783685989
2013-09-05,0.0026691924807922263
2013-09-06,0.0003361722921031429
2013-09-09,0.012614698252684908
2013-09-10,0.006162703460680152
2013-09-11,-0.0010753521688331436
2013-09-12,-0.00242684960276629
2013-09-13,0.0016711547688650352
2013-09-16,-0.0011632521973398147
2013-09-17,0.007490848954125884
2013-09-18,0.010128932349314335
2013-09-19,0.0015170551102483554
2013-09-20,-0.003866042148531368
2013-09-23,-0.002500825610068591
2013-09-24,0.0007861176448009655
2013-09-25,-0.0018974065796457662
2013-09-26,0.007000567201277841
2013-09-27,-0.0015419014623118121
2013-09-30,-0.002673506960537475
2013-10-01,0.012329377390522644
2013-10-02,-0.0007752688470452629
2013-10-03,-0.010663097816619893
2013-10-04,0.008851855246580831
2013-10-07,-0.009814225510472063
2013-10-08,-0.020037716897413516
2013-10-09,-0.004614569132439628
2013-10-10,0.022559796954193523
2013-10-11,0.00827497631788865
2013-10-14,0.0061737114895534795
2013-10-15,-0.0055749563250721
2013-10-16,0.011971481824795127
2013-10-17,0.006177992859734083
2013-10-18,0.013235346348352772
2013-10-21,0.0014740947219062939
2013-10-22,0.002428545404438376
2013-10-23,-0.005725817229006447
2013-10-24,0.005602636296542451
2013-10-25,0.0036651293542169228
2013-10-28,-0.0008191553703896792
2013-10-29,0.0030989346649175076
2013-10-30,-0.005495471093105553
2013-10-31,-0.0027756832063960957
2013-11-01,0.0005944516681644085
2013-11-04,0.0037098164942759304
2013-11-05,0.0008306731100373721
2013-11-06,-0.00200772515630665
2013-11-07,-0.018977828805942787
2013-11-08,0.016047343911475442
2013-11-11,0.0001429001606287894
2013-11-12,3.313514530267625e-05
2013-11-13,0.011648236994637351
2013-11-14,0.0018055144438693382
2013-11-15,0.003330190372707875
2013-11-18,-0.00925744614609847
2013-11-19,-0.00443649244707589
2013-11-20,-0.002614752240007512
2013-11-21,0.012212852555318232
2013-11-22,0.0056661839614375875
2013-11-25,0.0007315686713682545
2013-11-26,0.005802860193699244
2013-11-27,0.006720179204778853
2013-11-29,0.003743097244112814
2013-12-02,-0.0036035171395275567
2013-12-03,-0.0019924698472514324
2013-12-04,0.00019816923555970867
2013-12-05,-0.0011961560487865341
2013-12-06,0.007277178553043884
2013-12-09,0.00153352609680657
2013-12-10,-0.0020301099270353395
2013-12-11,-0.013958889635719451
2013-12-12,-0.0013512519751999186
2013-12-13,0.0006452776580669894
2013-12-16,0.007133262151228337
2013-12-17,-0.001449325940141244
2013-12-18,0.011526793318825002
2013-12-19,-0.002928744501068503
2013-12-20,0.011483177768736308
2013-12-23,0.01075821256578835
2013-12-24,0.0015715056243141845
2013-12-26,0.0028300999964747664
2013-12-27,-0.0025413664839353256
2013-12-30,-0.000574905999227493
2013-12-31,0.005389641178767501
2014-01-02,-0.008025691002771174
2014-01-03,-0.002693574678253041
2014-01-06,-0.004411998271834361
2014-01-07,0.009602107677828542
2014-01-08,0.0029928120076470055
2014-01-09,-0.002261354803778981
2014-01-10,0.004446375341184972
2014-01-13,-0.014700591504474336
2014-01-14,0.016949947281814204
2014-01-15,0.007616474014585428
2014-01-16,0.0009039542524773569
2014-01-17,-0.005003890680388201
2014-01-21,0.006713317429452692
2014-01-22,0.004079795192155178
2014-01-23,-0.005684684701272702
2014-01-24,-0.02150095841956723
2014-01-27,-0.010794084375501223
2014-01-28,0.0035140116558984857
2014-01-29,-0.011354437266446693
2014-01-30,0.017697443219224063
2014-01-31,-0.004668783314405123
2014-02-03,-0.026053375081174335
2014-02-04,0.008646586138342016
2014-02-05,-0.004953459391588755
2014-02-06,0.011359715771884105
2014-02-07,0.016942990128032465
2014-02-10,0.0054073718771454615
2014-02-11,0.010337060347112681
2014-02-12,0.002443357834484905
2014-02-13,0.009373283550137224
2014-02-14,0.0007899925525844953
2014-02-18,0.006776538633806117
2014-02-19,-0.008151505950470206
2014-02-20,0.006984416524700832
2014-02-21,-0.0009700293205606725
2014-02-24,0.006933430636603344
2014-02-25,-0.0012532980254897907
2014-02-26,0.0010425938596403395
2014-02-27,0.0062604243232102785
2014-02-28,-0.0025029482195308983
2014-03-03,-0.00715400491667828
2014-03-04,0.017457371137374667
2014-03-05,0.0013786859063362744
2014-03-06,-0.0013401495979382672
2014-03-07,-0.003655605047905519
2014-03-10,-0.00040819410536185874
2014-03-11,-0.006289206860821905
2014-03-12,0.0037472544601737656
2014-03-13,-0.014551319263895746
2014-03-14,-0.003525478663295667
2014-03-17,0.008138289386984798
2014-03-18,0.012467402854288157
2014-03-19,-0.005933099775888961
2014-03-20,0.002713794489096255
2014-03-21,-0.009839580027189987
2014-03-24,-0.011784516397442268
2014-03-25,0.0018644475681597328
2014-03-26,-0.014333035240149505
2014-03-27,-0.0053551380919689695
2014-03-28,0.0010911910873554476
2014-03-31,0.010402542781126956
2014-04-01,0.016444383252483874
2014-04-02,0.001972784181483389
2014-04-03,-0.0090541538833937
2014-04-04,-0.025959650148890012
2014-04-07,-0.01162381761786202
2014-04-08,0.008147615509528805
2014-04-09,0.017240417294480892
2014-04-10,-0.03102124762812053
2014-04-11,-0.013413579185619806
2014-04-14,0.005740377737901481
2014-04-15,0.0028513186127179235
2014-04-16,0.012907289124329369
2014-04-17,0.0022734988257890887
2014-04-21,0.006355672791761746
2014-04-22,0.009683288602896356
2014-04-23,-0.008287895694659042
2014-04-24,0.005178042921024417
2014-04-25,-0.017544316014972083
2014-04-28,-0.0002846617969850529
2014-04-29,0.0071520070236570366
2014-04-30,0.0026854909240188185
2014-05-01,0.003132810442717293
2014-05-02,-0.0008601661560403429
2014-05-05,0.003433680881039791
2014-05-06,-0.013847080036725634
2014-05-07,-0.003207757344048434
2014-05-08,-0.003975229599639252
2014-05-09,0.0050277964179934465
2014-05-12,0.01767977465437287
2014-05-13,-0.003303669008587029
2014-05-14,-0.007152257563555531
2014-05-15,-0.007642690183125023
2014-05-16,0.005234340296134787
2014-05-19,0.008609997566704886
2014-05-20,-0.007009513638360998
2014-05-21,0.008457610818800587
2014-05-22,0.005518476033617992
2014-05-23,0.0075752625031617615
2014-05-27,0.01224608018697837
2014-05-28,-0.0028297258698022354
2014-05-29,0.00541294289448091
2014-05-30,-0.0012547411998572455
2014-06-02,-0.0012774940308803995
2014-06-03,-0.00073636293865742
2014-06-04,0.004147313765857419
2014-06-05,0.010487680592933035
2014-06-06,0.005858606729487459
2014-06-09,0.003434149203178638
2014-06-10,0.0004058275210514495
2014-06-11,-0.0013992218116066768
2014-06-12,-0.00791801612143117
2014-06-13,0.003029581393996006
2014-06-16,0.0024242737288449057
2014-06-17,0.0037328185989602414
2014-06-18,0.005904658825235387
2014-06-19,-0.0008044681333027048
2014-06-20,0.0019980044597234237
2014-06-23,0.00014655010325581586
2014-06-24,-0.004195793097104494
2014-06-25,0.006760299127326341
2014-06-26,-0.00016210042913133993
2014-06-27,0.0043115223475056474
2014-06-30,0.002330641822474888
2014-07-01,0.011449107012409199
2014-07-02,-0.00020632296662637106
2014-07-03,0.006326133578314019
2014-07-07,-0.007668507818227255
2014-07-08,-0.013494197976402278
2014-07-09,0.006278054329081018
2014-07-10,-0.005166199585356024
2014-07-11,0.00438788913277155
2014-07-14,0.0056459614169044325
2014-07-15,-0.005411601960857659
2014-07-16,0.0021692101079000548
2014-07-17,-0.01412572080163832
2014-07-18,0.015744354571767927
2014-07-21,-0.0016808337252560701
2014-07-22,0.007078405956618239
2014-07-23,0.00396770564399529
2014-07-24,-0.00035548471328417097
2014-07-25,-0.005042319034388565
2014-07-28,-0.0010450251895733897
2014-07-29,-0.0004971891128986439
2014-07-30,0.0045467184692233875
2014-07-31,-0.020867571500671978
2014-08-01,-0.003920087953355855
2014-08-04,0.007179550575839189
2014-08-05,-0.0070828173153058005
2014-08-06,0.0005077055478328596
2014-08-07,-0.00461064528404187
2014-08-08,0.008288335494663901
2014-08-11,0.006961993287682766
2014-08-12,-0.0027446426217926367
2014-08-13,0.010224954790112095
2014-08-14,0.004255652785599251
2014-08-15,0.002679132221255376
2014-08-18,0.00971569119889093
2014-08-19,0.004258737039315008
2014-08-20,-0.00022745067588114676
2014-08-21,0.001241608758185242
2014-08-22,0.0014231166329679024
2014-08-25,0.004142356871204234
2014-08-26,0.0029161768961605272
2014-08-27,-0.00022316776222564005
2014-08-28,-0.0026085148369699995
2014-08-29,0.004952020372459565
2014-09-02,0.003912416036300437
2014-09-03,-0.005573906937098361
2014-09-04,-0.0022460108559860803
2014-09-05,0.004517438195464907
2014-09-08,0.002048950864920185
2014-09-09,-0.008710251238435718
2014-09-10,0.007519288133011726
2014-09-11,0.0011533884164840469
2014-09-12,-0.0052724221229905055
2014-09-15,-0.010662097003082516
2014-09-16,0.007492943860891499
2014-09-17,0.002071309769615226
2014-09-18,0.00684764000978233
2014-09-19,-0.002969488203100834
2014-09-22,-0.011376088687881203
2014-09-23,-0.004196400426240032
2014-09-24,0.010320131577508107
2014-09-25,-0.019421720722844316
2014-09-26,0.010172931416857933
2014-09-29,-0.001405048065867609
2014-09-30,-0.002765285277462115
2014-10-01,-0.015867817126784423
2014-10-02,0.0018340539991430482
2014-10-03,0.010252340723351017
2014-10-06,-0.004651939162585439
2014-10-07,-0.015623510017613973
2014-10-08,0.019016155414441016
2014-10-09,-0.020196528022420335
2014-10-10,-0.023319251821154352
2014-10-13,-0.014634369140897108
2014-10-14,0.003206183015248998
2014-10-15,-0.0028033170833581256
2014-10-16,0.0004911400762772633
2014-10-17,0.009733461538238952
2014-10-20,0.013533097473594768
2014-10-21,0.02395933348198742
2014-10-22,-0.008288278931996573
2014-10-23,0.015957639400820733
2014-10-24,0.006946246175973281
2014-10-27,0.0004928855574404256
2014-10-28,0.01746791862795849
2014-10-29,-0.0032995402274749175
2014-10-30,0.0037171469287331504
2014-10-31,0.01414763798788532
2014-11-03,0.001764279890794418
2014-11-04,-0.0032917256460931466
2014-11-05,-0.0006315201418490846
2014-11-06,0.003841392504782881
2014-11-07,-0.0012806872551406334
2014-11-10,0.004120930229616571
2014-11-11,0.0019218984313051912
2014-11-12,0.0031283961458914433
2014-11-13,0.0010694866578928597
2014-11-14,0.0017947971852054767
2014-11-17,-0.003741044955650419
2014-11-18,0.006730880198297928
2014-11-19,-0.005684278970452206
2014-11-20,0.005594905686740814
2014-11-21,0.002360783556243806
2014-11-24,0.008894586633068746
2014-11-25,0.0007066121791761137
2014-11-26,0.00610935201360796
2014-11-28,0.000900307218236307
2014-12-01,-0.013415014666892433
2014-12-02,0.006020277819408726
2014-12-03,0.003923654649806929
2014-12-04,-0.0010535772999192838
2014-12-05,0.0023734074352159684
2014-12-08,-0.008381476205280847
2014-12-09,0.005438084699935564
2014-12-10,-0.017297956684116822
2014-12-11,0.005153721935023947
2014-12-12,-0.01158840327921351
2014-12-15,-0.010409132798206322
2014-12-16,-0.01244909540164274
2014-12-17,0.021214508636287377
2014-12-18,0.022412337341128685
2014-12-19,0.0035759373300401354
2014-12-22,0.0033659518143249745
2014-12-23,-0.0033462863043673963
2014-12-24,0.0016893144991894093
2014-12-26,0.006994837494464834
2014-12-29,1.0462749108652858e-05
2014-12-30,-0.006130802092365384
2014-12-31,-0.008663664478546385
2015-01-02,-0.0019509393850979384
2015-01-05,-0.015706202164824656
2015-01-06,-0.012859471669250278
2015-01-07,0.012569833590121648
2015-01-08,0.01843248587828672
2015-01-09,-0.006781847346680303
2015-01-12,-0.008367193675273943
2015-01-13,-0.0006881373042226802
2015-01-14,-0.004758162776198671
2015-01-15,-0.014765095444036369
2015-01-16,0.013905614537018884
2015-01-20,0.0044170342875144986
2015-01-21,0.002700371430882198
2015-01-22,0.017778554717102768
2015-01-23,0.0015746001647269914
2015-01-26,0.0029172411146065613
2015-01-27,-0.01891540439131434
2015-01-28,-0.0092939796272562
2015-01-29,0.00979301800559318
2015-01-30,-0.01028522385781594
2015-02-02,0.008942299629662864
2015-02-03,0.010915902830496371
2015-02-04,-0.002335161941053543
2015-02-05,0.010261390450860164
2015-02-06,-0.0043441260179784
2015-02-09,-0.003876177619358212
2015-02-10,0.013040677897456554
2015-02-11,0.0028281238096101724
2015-02-12,0.01175329511369938
2015-02-13,0.007458396513605026
2015-02-17,0.0011095940927010606
2015-02-18,0.001447122473702489
2015-02-19,0.0037380731422713698
2015-02-20,0.006349629072042617
2015-02-23,0.001008884190834003
2015-02-24,0.001441230653301817
2015-02-25,-0.00019725377922319431
2015-02-26,0.004177454114211443
2015-02-27,-0.004883898982291024
2015-03-02,0.008979559794985104
2015-03-03,-0.005630916867196301
2015-03-04,-0.002562253433848083
2015-03-05,0.003154717089450143
2015-03-06,-0.011126240164550105
2015-03-09,0.0030583909591415104
2015-03-10,-0.016722489969242638
2015-03-11,-0.002026856629005813
2015-03-12,0.008938275149790842
2015-03-13,-0.004399958568902851
2015-03-16,0.011854032788620295
2015-03-17,0.0016067338402454556
2015-03-18,0.00919504696318385
2015-03-19,0.001916542313859848
2015-03-20,0.0068183992127064386
2015-03-23,-0.0030737000233531653
2015-03-24,-0.0032409361218895816
2015-03-25,-0.023666937231791252
2015-03-26,-0.0026986777860629196
2015-03-27,0.005728622258214466
2015-03-30,0.011494008466820915
2015-03-31,-0.00941093962638706
2015-04-01,-0.004213509173356722
2015-04-02,0.001374927198995568
2015-04-06,0.00621654515438097
2015-04-07,-0.0014418105804469006
2015-04-08,0.008266383430399982
2015-04-09,0.004795212756252276
2015-04-10,0.004305892706631731
2015-04-13,-0.0015472400808188569
2015-04-14,-0.002197155502931869
2015-04-15,0.00677677615811656
2015-04-16,-0.000644575446947071
2015-04-17,-0.015172357442320816
2015-04-20,0.01273164179408881
2015-04-21,0.0039042164775415777
2015-04-22,0.004202114797947187
2015-04-23,0.004148844436807186
2015-04-24,0.0071241280985234745
2015-04-27,-0.006250898971863816
2015-04-28,-0.0009545137344992849
2015-04-29,-0.0062862800019317655
2015-04-30,-0.01636666094826078
2015-05-01,0.012945715169958127
2015-05-04,0.002305522396315096
2015-05-05,-0.015467645539668284
2015-05-06,-0.0039863586953727825
2015-05-07,0.005264592861262463
2015-05-08,0.011729713068099334
2015-05-11,-0.0019945800198492014
2015-05-12,-0.0034804525468349334
2015-05-13,0.0011052632766759274
2015-05-14,0.0138727749205807
2015-05-15,-0.0004969045937379679
2015-05-18,0.005972299949182247
2015-05-19,-0.0016560511391360277
2015-05-20,0.0003373647278677172
2015-05-21,0.003756068687900349
2015-05-22,-0.0002809339552949375
2015-05-26,-0.01112317949643904
2015-05-27,0.01467186801450504
2015-05-28,-0.001686029923039123
2015-05-29,-0.005482602014833748
2015-06-01,0.0025444407965351523
2015-06-02,-0.0012611143628418198
2015-06-03,0.0044735292779554126
2015-06-04,-0.00786586669651701
2015-06-05,0.001846139947986103
2015-06-08,-0.009239508348870884
2015-06-09,-0.0015452683304197912
2015-06-10,0.01252920852564654
2015-06-11,0.0011463816553543005
2015-06-12,-0.006179952310408909
2015-06-15,-0.004183223932209268
2015-06-16,0.005085435648955361
2015-06-17,0.0018455120581244433
2015-06-18,0.013439669661465148
2015-06-19,-0.003107412833864287
2015-06-22,0.007224978472493593
2015-06-23,0.0011873621016715852
2015-06-24,-0.007302137877626014
2015-06-25,-0.0019951965055512444
2015-06-26,-0.006196987229417306
2015-06-29,-0.024021123157163538
2015-06-30,0.005727553280189479
2015-07-01,0.005263822674973717
2015-07-02,-0.0007799845522540316
2015-07-06,-0.003447653355703628
2015-07-07,0.0011057864469610212
2015-07-08,-0.01754895406826784
2015-07-09,0.0025744918941346118
2015-07-10,0.015297475715635445
2015-07-13,0.01476870709085909
2015-07-14,0.00658193962673681
2015-07-15,-0.0011655873394220695
2015-07-16,0.012598743094291764
2015-07-17,0.009095162155636771
2015-07-20,0.0016736069153009403
2015-07-21,-0.002057872097565361
2015-07-22,-0.006979504473464404
