Date,ZB=F
2013-01-03,-0.0068625348488098314
2013-01-04,-0.0015115525804362262
2013-01-07,0.001297577854671328
2013-01-08,0.003455723542116651
2013-01-09,0.002152389151958589
2013-01-10,-0.0045103092783504994
2013-01-11,0.0030204962243796096
2013-01-14,0.0012906001290600155
2013-01-15,0.0034371643394199847
2013-01-16,0.0008563476771570322
2013-01-17,-0.006203208556149753
2013-01-18,0.004520017219113326
2013-01-22,0.0012856224555388707
2013-01-23,-0.00042799058420717184
2013-01-24,-0.0008563476771569212
2013-01-25,-0.012213413327619493
2013-01-28,-0.002819956616052055
2013-01-29,-0.001522732216662992
2013-01-30,-0.002614379084967311
2013-01-31,0.002839667977282634
2013-02-01,-0.004356349379220248
2013-02-04,0.0043754101947057755
2013-02-05,-0.0050098017861032185
2013-02-06,0.0054728546409807954
2013-02-07,0.0017417809710429388
2013-02-08,-0.0006520321669202245
2013-02-11,0.001304915180513344
2013-02-12,-0.004344048653344923
2013-02-13,-0.004363001745200656
2013-02-14,0.00591586327782645
2013-02-15,0.0
2013-02-19,-0.0028316270964930945
2013-02-20,0.00021843599825244198
2013-02-21,0.005241319065298011
2013-02-22,0.0010862480990658785
2013-02-25,0.00868055555555558
2013-02-26,0.002581755593803692
2013-02-27,-0.0032188841201716833
2013-02-28,0.0008611410118406493
2013-03-01,0.0038718003871800466
2013-03-04,-0.0027855153203342198
2013-03-05,-0.0019338203695745682
2013-03-06,-0.005597416576964442
2013-03-07,-0.006061918164104729
2013-03-08,-0.006752341537791362
2013-03-11,-0.00043859649122801603
2013-03-12,0.004387889425186531
2013-03-13,0.0
2013-03-14,-0.001747487986020091
2013-03-15,0.003938730853391581
2013-03-18,0.005884917175239757
2013-03-19,0.0069339111592632285
2013-03-20,-0.014417904024101591
2013-03-21,0.0013100436681223737
2013-03-22,0.002180549498473683
2013-03-25,-0.0008703220191470518
2013-03-26,0.0013066202090592505
2013-03-27,0.006089604175728569
2013-03-28,-0.0006485084306095956
2013-04-01,0.0028120268224096634
2013-04-02,-0.0030198446937014234
2013-04-03,0.0058416270012982
2013-04-04,0.007313400731340014
2013-04-05,0.011317531496903621
2013-04-08,-0.004645270270270285
2013-04-09,-0.002121340687314399
2013-04-10,-0.007227891156462607
2013-04-11,0.001927194860813719
2013-04-12,0.008976276982261222
2013-04-15,0.0027536538868884186
2013-04-16,-0.0021123785382340943
2013-04-17,0.0023285351397122067
2013-04-18,0.0031678986272438703
2013-04-19,-0.002105263157894721
2013-04-22,0.00021097046413509624
2013-04-23,-0.00042185192997257204
2013-04-24,0.000633044946191097
2013-04-25,-0.001687051876845258
2013-04-26,0.006337135614702172
2013-04-29,-0.0018891687657430767
2013-04-30,-0.0014721345951629328
2013-05-01,0.005054759898904804
2013-05-02,0.0004191114836546994
2013-05-03,-0.014243820695433618
2013-05-06,-0.003824904377390581
2013-05-07,-0.0017064846416382506
2013-05-08,0.0032051282051281937
2013-05-09,-0.00149094781682646
2013-05-10,-0.010238907849829393
2013-05-13,-0.002586206896551757
2013-05-14,-0.003889369057908376
2013-05-15,0.0008676789587851452
2013-05-16,0.008669267446900664
2013-05-17,-0.010098839707778251
2013-05-20,-0.001519426958975445
2013-05-21,0.0023913043478260843
2013-05-22,-0.008674907829104295
2013-05-23,0.0010938525486763329
2013-05-24,0.002622377622377714
2013-05-28,-0.01482127288578905
2013-05-29,0.0026548672566371057
2013-05-30,-0.0008826125330979595
2013-05-31,-0.0030918727915194566
2013-06-03,0.0017722640673460965
2013-06-04,-0.001547987616099089
2013-06-05,0.0037652270210408734
2013-06-06,0.003530450132391838
2013-06-07,-0.009454705364995597
2013-06-10,-0.005993340732519448
2013-06-11,0.002903081732916535
2013-06-12,-0.004008016032064132
2013-06-13,0.0067069081153587895
2013-06-14,0.00421940928270037
2013-06-17,-0.005528527200353794
2013-06-18,0.00022237046920170478
2013-06-19,-0.004668741662961273
2013-06-20,-0.027027027027026973
2013-06-21,-0.008034894398530779
2013-06-24,-0.0016199953714417514
2013-06-25,-0.004867872044506227
2013-06-26,0.006056370836245106
2013-06-27,0.004630701551284977
2013-06-28,0.0018437427978796883
2013-07-01,-0.0006901311249137843
2013-07-02,0.0016114180478821183
2013-07-03,-0.0029878188922086713
2013-07-05,-0.021438450899031847
2013-07-08,0.006360424028268641
2013-07-09,-0.000234082397003732
2013-07-10,-0.004448606883633799
2013-07-11,0.010112888052681068
2013-07-12,-0.002095459837019753
2013-07-15,0.004899673355109657
2013-07-16,0.002786162061759967
2013-07-17,0.002778420930771075
2013-07-18,-0.005079658277534094
2013-07-19,0.006265954977953125
2013-07-22,0.0
2013-07-23,-0.0032287822878228623
2013-07-24,-0.007172605275335475
2013-07-25,-0.0006991377301328594
2013-07-26,0.0053638059701492935
2013-07-29,-0.0041753653444676075
2013-07-30,-0.001863498718844614
2013-07-31,0.001166861143523823
2013-08-01,-0.015151515151515138
2013-08-02,0.012781065088757426
2013-08-05,-0.003972890862350975
2013-08-06,-0.0002346316283434735
2013-08-07,0.00563248063834787
2013-08-08,0.0028004667444574416
2013-08-09,0.0011636025133814343
2013-08-12,-0.002324500232450011
2013-08-13,-0.011183597390493905
2013-08-14,0.0
2013-08-15,-0.004241281809613584
2013-08-16,-0.007808802650260294
2013-08-19,-0.005008347245408995
2013-08-20,0.007430488974113025
2013-08-21,-0.004044729954794213
2013-08-22,-0.0016722408026755842
2013-08-23,0.009332376166546918
2013-08-26,0.0011853959222380972
2013-08-27,0.00923514089509836
2013-08-28,-0.005396527451900557
2013-08-29,0.004953998584571906
2013-08-30,0.0016431924882629456
2013-09-03,-0.012186547925943314
2013-09-04,-0.0030842230130486703
2013-09-05,-0.009043312708234219
2013-09-06,0.002641690682036568
2013-09-09,0.004311377245509007
2013-09-10,-0.005723825423324613
2013-09-11,0.004557447829215633
2013-09-12,0.0021489971346704273
2013-09-13,0.0011913271384322854
2013-09-16,0.0002379819133746519
2013-09-17,0.0038068046633357167
2013-09-18,0.012325195543967826
2013-09-19,-0.003980332474830206
2013-09-20,-0.009402914903620108
2013-09-23,0.0016611295681063787
2013-09-24,0.008054963278843807
2013-09-25,0.004700352526439522
2013-09-26,-0.0035087719298245723
2013-09-27,0.0023474178403755097
2013-09-30,-0.0004683840749414303
2013-10-01,-0.002811621368322359
2013-10-02,0.00211466165413543
2013-10-03,0.0011723329425556983
2013-10-04,-0.003512880562060894
2013-10-07,0.0028202115158637575
2013-10-08,0.0004687133817671274
2013-10-09,-0.0021082220660576523
2013-10-10,-0.0035211267605633756
2013-10-11,0.0011778563015312216
2013-10-14,-0.004470588235294115
2013-10-15,-0.0004727014890096859
2013-10-16,0.00614802553795224
2013-10-17,0.008930669800234936
2013-10-18,-0.0004658746797111535
2013-10-21,-0.0027965509205313266
2013-10-22,0.009581677962140711
2013-10-23,0.003472222222222321
2013-10-24,-0.0029988465974625234
2013-10-25,0.0020823692734845967
2013-10-28,-0.0009235742322789564
2013-10-29,0.00023110700254225236
2013-10-30,-0.0020794824399260614
2013-10-31,-0.0011576753878212998
2013-11-01,-0.007881316643486347
2013-11-04,0.001635514018691664
2013-11-05,-0.007464427338465085
2013-11-06,0.0009400705052879932
2013-11-07,0.0044611411129373835
2013-11-08,-0.01449275362318836
2013-11-11,-0.0021347248576849553
2013-11-12,0.00023769907297355175
2013-11-13,0.0033269961977187013
2013-11-14,0.004500236854571238
2013-11-15,0.0
2013-11-18,0.0035369016741335635
2013-11-19,-0.003994360902255689
2013-11-20,-0.010851615947157334
2013-11-21,0.00190794180777476
2013-11-22,0.004760771244941786
2013-11-25,0.0004738213693438187
2013-11-26,0.005683163627752785
2013-11-27,-0.0037673651989639234
2013-11-29,0.0
2013-12-02,-0.007326873079650187
2013-12-03,0.00309523809523804
2013-12-04,-0.007832898172323799
2013-12-05,-0.0014354066985645675
2013-12-06,-0.00047915668423570423
2013-12-09,0.0031160115052732973
2013-12-10,0.007168458781362075
2013-12-11,-0.005693950177935947
2013-12-12,-0.0016702457647339575
2013-12-13,0.002868068833651982
2013-12-16,-0.002144899904671149
2013-12-17,-0.007642703606400736
2013-12-18,-0.004572803850782181
2013-12-19,-0.0004835589941972751
2013-12-20,0.007014997581035409
2013-12-23,-0.005044439106413612
2013-12-24,-0.005794302269435003
2013-12-26,-0.0014570179698882857
2013-12-27,-0.0017023346303501885
2013-12-30,0.0038976857490864436
2013-12-31,-0.0036398932297986297
2014-01-02,0.00243546030199715
2014-01-03,-0.0007288629737609575
2014-01-06,0.0038901045465595807
2014-01-07,0.0021797045289415617
2014-01-08,-0.004108264862252242
2014-01-09,0.004367871875758267
2014-01-10,0.010630587098332978
2014-01-13,0.002868754482428848
2014-01-14,-0.0033373063170440975
2014-01-15,-0.0009567089213107227
2014-01-16,0.004309312903998164
2014-01-17,0.0016686531585221598
2014-01-21,0.0007139457401237337
2014-01-22,-0.0026159334126040212
2014-01-23,0.009537434430138214
2014-01-24,0.0040151157298062845
2014-01-27,-0.0037638202775817087
2014-01-28,0.0021251475796930652
2014-01-29,0.006597549481621057
2014-01-30,-0.0016385767790262351
2014-01-31,0.0023446658851113966
2014-02-03,0.009824561403508847
2014-02-04,-0.005559416261292527
2014-02-05,-0.005590496156533842
2014-02-06,-0.0028109627547434624
2014-02-07,0.0021141649048626032
2014-02-10,-0.00023441162681669958
2014-02-11,-0.0032825322391558664
2014-02-12,-0.0044695365796283415
2014-02-13,0.005671077504725952
2014-02-14,-0.0007048872180450694
2014-02-18,0.0030566658829060955
2014-02-19,-0.0025785278949835844
2014-02-20,-0.0018801410105757643
2014-02-21,0.0028255238992229703
2014-02-24,-0.0018783752054473135
2014-02-25,0.005880969183721385
2014-02-26,0.0035079513564078013
2014-02-27,0.004194826380796934
2014-02-28,-0.0004641448131816883
2014-03-03,0.004411423264453207
2014-03-04,-0.009246417013407338
2014-03-05,-0.00023331777881474558
2014-03-06,-0.004667444574095736
2014-03-07,-0.004454865181711565
2014-03-10,0.00023551577955727154
2014-03-11,0.0021191429244171722
2014-03-12,0.005169172932330879
2014-03-13,0.008648901355773786
2014-03-14,0.0011587485515642815
2014-03-17,-0.0050925925925925375
2014-03-19,-0.006049325267566297
2014-03-20,0.000468164794007464
2014-03-21,-0.006785212915301875
2014-03-24,0.003297997644287287
2014-03-25,-0.00023479690068095582
2014-03-26,0.003992484734617108
2014-03-27,0.004678362573099504
2014-03-28,-0.005122235157159483
2014-03-31,-0.0023402761525860294
2014-04-01,-0.004456955195871415
2014-04-02,-0.004948162111215848
2014-04-03,0.001894387875917669
2014-04-04,0.005672417868116231
2014-04-07,0.003525264394829586
2014-04-08,0.0016393442622950616
2014-04-09,-0.0016366612111292644
2014-04-10,0.007494145199063329
2014-04-11,0.002556950255695023
2014-04-14,-0.0020867145838163736
2014-04-15,0.0023234200743493805
2014-04-16,0.00046360686138147145
2014-04-17,-0.007182576459684897
2014-04-21,-0.0014002333722287208
2014-04-22,0.001635896237438761
2014-04-23,0.003966402239850675
2014-04-24,0.0004647920055775856
2014-04-25,0.0030197444831592257
2014-04-28,-0.0016211208893005535
2014-04-29,-0.002551612154952476
2014-04-30,0.0041860465116279055
2014-05-01,0.005558128763316406
2014-05-02,0.0036849378166743385
2014-05-05,-0.0034419458467186415
2014-05-06,0.0025328114206768504
2014-05-07,-0.00045934772622879816
2014-05-08,0.0013786764705883137
2014-05-09,-0.0032124827902707542
2014-05-12,-0.0029926335174953467
2014-05-13,0.003925190487185315
2014-05-14,0.008509659613615383
2014-05-15,0.00410490307867728
2014-05-16,-0.0011355893708835385
2014-05-19,-0.003410641200545683
2014-05-20,0.002053388090349051
2014-05-21,-0.004098360655737654
2014-05-22,-0.00137174211248281
2014-05-23,0.0032051282051281937
2014-05-27,0.0031948881789136685
2014-05-28,0.009326660600545988
2014-05-29,-0.0015776425512733505
2014-05-30,-0.0013544018058690988
2014-06-02,-0.007685352622061492
2014-06-03,-0.007061503416856518
2014-06-04,-0.0013764624913971124
2014-06-05,0.0018378130025269446
2014-06-06,0.0
2014-06-09,-0.0011465260261408483
2014-06-10,-0.0020661157024793875
2014-06-11,-0.0004600874166091895
2014-06-12,0.00644418872266983
2014-06-13,-0.0004573519323118891
2014-06-16,0.0013726835964309458
2014-06-17,-0.006397075622572523
2014-06-18,0.004138882501724561
2014-06-19,-0.0006869704602702198
2014-06-20,-0.007561869844179614
2014-06-23,0.00023089355806971135
2014-06-24,0.00484764542936289
2014-06-25,0.00344589937973816
2014-06-26,0.004807692307692291
2014-06-27,-0.001822738664843948
2014-06-30,0.002054325496462006
2014-07-01,-0.006150341685649208
2014-07-02,-0.00802200320880131
2014-07-03,-0.001848428835489857
2014-07-07,0.0050925925925926485
2014-07-08,0.006678949792722211
2014-07-09,0.0027453671928621137
2014-07-10,0.0009126169290440966
2014-07-11,0.0020515158422611535
2014-07-14,-0.003412192902638722
2014-07-15,0.0002282583884958278
2014-07-16,0.0015974440894568342
2014-07-17,0.007063112326270327
2014-07-18,-0.0004524886877828038
2014-07-21,0.0027161611588955026
2014-07-22,0.0009029345372459918
2014-07-23,0.0
2014-07-24,-0.004961659900766802
2014-07-25,0.005666364460562123
2014-07-28,-0.0027045300878972833
2014-07-29,0.004745762711864332
2014-07-30,-0.010346378767431386
2014-07-31,-0.0006818181818182278
2014-08-01,0.0038662724584943575
2014-08-04,0.0011327594019030496
2014-08-05,0.0020366598778003286
2014-08-06,0.0009033423667570428
2014-08-07,0.005415162454873723
2014-08-08,0.001122082585278239
2014-08-11,0.0
2014-08-12,-0.0031383097960098194
2014-08-13,0.0035979311895659727
2014-08-14,0.004257226081111343
2014-08-15,0.006916555109326206
2014-08-18,-0.0062042986926655885
2014-08-19,-0.0026755852842809125
2014-08-20,-0.0006706908115359234
2014-08-21,0.0026845637583892135
2014-08-22,0.0026773761713521083
2014-08-25,0.0020026702269693164
2014-08-26,-0.0013324450366422047
2014-08-27,0.0044474093840338735
2014-08-28,0.003984945760460379
2014-08-29,-0.0013230429988975168
2014-09-02,-0.009935968204901724
2014-09-03,0.001784121320249854
2014-09-04,-0.005342831700801409
2014-09-05,-0.0017905102954342
2014-09-08,0.00022421524663673864
2014-09-09,-0.00179331988343423
2014-09-10,-0.0038176510217831083
2014-09-11,0.0006762849413886052
2014-09-12,-0.010362694300518172
2014-09-15,0.0020487138629639023
2014-09-16,-0.0006815084052703702
2014-09-17,-0.0006819731757217173
2014-09-18,-0.0015923566878981443
2014-09-19,0.005468215994531844
2014-09-22,-0.008384319057330614
2014-09-23,0.004798903107861019
2014-09-24,-0.004093700250170529
2014-09-25,0.007079241836035699
2014-09-26,-0.0013605442176870541
2014-09-29,0.004995458673932696
2014-09-30,-0.0029371893357433843
2014-10-01,0.012463176977113077
2014-10-02,-0.004476275738585445
2014-10-03,0.001573741007194318
2014-10-06,0.001122334455667895
2014-10-07,0.00874439461883414
2014-10-08,0.0004445432318291864
2014-10-09,0.0011108642523882661
2014-10-10,0.0033288948069241098
2014-10-13,0.005308560053085554
2014-10-14,0.004620462046204699
2014-10-15,0.01182654402102501
2014-10-16,-0.006709956709956666
2014-10-17,-0.0034865983874482476
2014-10-20,0.0013120489831619508
2014-10-21,-0.0028390478270364783
2014-10-22,-0.001971090670170872
2014-10-23,-0.004827737546631572
2014-10-24,0.0
2014-10-27,0.0017640573318633557
2014-10-28,-0.0030816640986132127
2014-10-29,-0.0011039964672112657
2014-10-30,0.0013262599469496816
2014-10-31,-0.0033112582781457123
2014-11-03,-0.00022148394241416902
2014-11-04,0.0013291980505094614
2014-11-05,-0.0011061946902655162
2014-11-06,-0.0031007751937984773
2014-11-07,0.007109531215285569
2014-11-10,-0.004853298036620379
2014-11-11,-0.001773442695632843
2014-11-12,0.0028869642460582767
2014-11-13,0.0008857395925598865
2014-11-14,0.003097345132743401
2014-11-17,-0.002205558006175612
2014-11-18,0.002210433244915988
2014-11-19,-0.0033083370092633624
2014-11-20,0.0024341668510732273
2014-11-21,0.003090507726269287
2014-11-24,0.00044014084507049134
2014-11-25,0.006379234491860952
2014-11-26,0.003278688524590123
2014-11-28,0.004357298474945592
2014-12-01,-0.0036876355748373113
2014-12-02,-0.006967123884171533
2014-12-03,0.001315500986625695
2014-12-04,0.0039413181519596385
2014-12-05,-0.0021810250817884125
2014-12-08,0.00721311475409836
2014-12-09,0.0041232638888888395
2014-12-10,0.005403068943159672
2014-12-11,0.0010748065348238356
2014-12-12,0.007515567962207426
2014-12-15,-0.0006393861892582953
2014-12-16,0.004691831947110314
2014-12-17,-0.007217151347909123
2014-12-18,-0.006628180457558308
2014-12-19,0.004089539388721475
2014-12-22,-0.008145766345123207
2014-12-23,-0.011886751674951346
2014-12-24,0.0019685039370078705
2014-12-26,0.0015280506439641073
2014-12-29,0.0043591979075849885
2014-12-30,0.001953125
2014-12-31,0.0019493177387914784
2015-01-02,0.006485084306095956
2015-01-05,0.010094501718213023
2015-01-06,0.008079948968743311
2015-01-07,0.00021092596498628602
2015-01-08,-0.008646140868831753
2015-01-09,0.004254413954477787
2015-01-12,0.00614276636305866
2015-01-13,0.001263157894736855
2015-01-14,0.0052565180824222235
2015-01-15,0.004601547793348759
2015-01-16,-0.0037476577139288203
2015-01-20,0.002089864158829613
2015-01-21,-0.005005213764337824
2015-01-22,-0.003982393628170211
2015-01-23,0.009048821548821584
2015-01-26,-0.0016684045881125709
2015-01-27,-0.0004177982034677674
2015-01-28,0.011076280041797393
2015-01-29,-0.005167424555601485
2015-01-30,0.00581757739455635
2015-02-02,-0.002891964470150832
2015-02-03,-0.010358400662937695
2015-02-04,0.0010466820180028424
2015-02-05,-0.0037641154328732496
2015-02-06,-0.008186397984886629
2015-02-09,-0.0004232804232804366
2015-02-10,-0.004869786152868927
2015-02-11,0.0002127659574469032
2015-02-12,-0.0006381620931716903
2015-02-13,-0.006172839506172867
2015-02-17,-0.012422360248447228
2015-02-18,0.004988072001735011
2015-02-19,-0.0034527406128614935
2015-02-20,-0.0019488956258120194
2015-02-23,0.009112605771316895
2015-02-24,0.00559019565684804
2015-02-25,0.004917682274962587
2015-02-26,-0.00042553191489358433
2015-02-27,0.0014899957428693433
2015-03-02,-0.008289054197662016
2015-03-03,-0.004500642948992661
2015-03-04,0.001291711517761085
2015-03-05,0.0008600301010535105
2015-03-06,-0.014393125671321116
2015-03-09,0.005666957279860441
2015-03-10,0.007368877329865686
2015-03-11,0.003227194492254837
2015-03-12,-0.00021445421402532805
2015-03-13,0.0
2015-03-16,0.0010725010725010087
2015-03-17,0.0055710306406684396
2015-03-18,0.01022799914766681
2015-03-19,-0.0012655557899177161
2015-03-20,0.004223864836325308
2015-03-23,0.10389064143007354
2015-03-24,0.007429986664126531
2015-03-25,-0.004349470499243613
2015-03-26,-0.012915479582146228
2015-03-27,0.012314796998268207
2015-03-30,-0.0057023379585630085
2015-03-31,0.0024851844771554
2015-04-01,0.011823035850495822
2015-04-02,-0.007538635506973201
2015-04-06,-0.004937333839726499
2015-04-07,0.005343511450381699
2015-04-08,0.0018982536066818323
2015-04-09,-0.010231148162182624
2015-04-10,0.0015313935681469104
2015-04-13,-0.00019113149847094224
2015-04-14,0.005543873064423721
2015-04-15,-0.0017110266159695575
2015-04-16,0.00019043991620648626
2015-04-17,0.00818735719725816
2015-04-20,-0.010198300283286166
2015-04-21,-0.002480442663613802
2015-04-22,-0.011667941851568497
2015-04-23,0.003483646216373204
2015-04-24,0.003278688524590123
2015-04-27,0.0017301038062282892
2015-04-28,-0.008443676837459169
2015-04-29,-0.00987033094639056
2015-04-30,-0.0017591868647380826
2015-05-01,-0.012336009398864256
2015-05-04,-0.005352894528152241
2015-05-05,-0.0045844129958142465
2015-05-06,-0.011213456147376899
2015-05-07,0.010733090319967609
2015-05-08,0.0016028851933480581
2015-05-11,-0.01940388077615518
2015-05-12,0.002651978784169673
2015-05-13,-0.006714140386571699
2015-05-14,0.0028676771814830637
2015-05-15,0.016952614379085018
2015-05-18,-0.013657360915846573
2015-05-19,-0.0030543677458766405
2015-05-20,-0.0018382352941176405
2015-05-21,0.011049723756906049
2015-05-22,-0.004047763610605104
2015-05-26,0.015850436903068532
2015-05-27,0.0022004400880175634
2015-05-28,-0.0013972055888223922
2015-05-29,0.005396761942834338
2015-06-01,-0.014115308151093409
2015-06-02,-0.010687638636821983
2015-06-03,-0.013452914798206317
2015-06-04,0.010950413223140387
2015-06-05,-0.010831800531371338
2015-06-08,0.0020661157024792765
2015-06-09,-0.0059793814432990144
2015-06-10,-0.007882182119892112
2015-06-11,0.01609868283504068
2015-06-12,0.0008230452674897748
2015-06-15,0.000822368421052655
2015-06-16,0.00534100246507796
2015-06-17,-0.002451982018798482
2015-06-18,-0.008603031544448969
2015-06-19,0.015495867768595017
2015-06-22,-0.025228891149542187
2015-06-23,-0.006053016071801309
2015-06-24,0.006929861402771964
2015-06-25,-0.00187695516162667
2015-06-26,-0.013372335979941474
2015-06-29,0.022659889877170603
2015-06-30,-0.00041416442327602
2015-07-01,-0.013258752848560151
2015-07-02,0.002309468822170979
2015-07-06,0.019271051529116123
2015-07-07,0.009453349773941744
2015-07-08,0.004071661237784907
2015-07-09,-0.01642335766423353
2015-07-10,-0.01649144506287359
2015-07-13,0.0004191993292810281
2015-07-14,0.0025141420490257804
2015-07-15,0.008777429467084596
2015-07-16,0.0033146882121399823
2015-07-17,0.004955606029320769
2015-07-20,-0.002260119169919861
2015-07-21,0.0037067545304778626
2015-07-22,0.0057447681575708565
2015-07-23,0.008363933088535225
