Date,^GSPC,^IXIC,^RUT,ZT=F,ZF=F,ZN=F,ZB=F,CL=F,NG=F,GC=F,HG=F,ZC=F,ZS=F
2012-05-02,-0.002496683664631,0.0030848521625579,0.0033214782493296,0.0,0.0005684689236988,0.0016575893914279,0.0052782054101605,-0.0088545818479635,-0.0497680421571501,-0.0049948408266842,-0.0141926733844828,-0.026525198938992,-0.0118511099983308
2012-05-03,-0.0076588713308223,-0.0116182321661296,-0.0146713279851642,7.085665698292054e-05,0.0001893819834606,0.0,0.0,-0.0254704454864467,0.0386151319921432,-0.0116124791089148,-0.0137366385141074,0.0132347216815882,-0.0076013513513513
2012-05-04,-0.0161472089585192,-0.0224713023973377,-0.0182868613656228,0.0001417032733455,0.0012623074981066,0.0034278959810873,0.0059068037628526,-0.0394968111526956,-0.0260683215973311,0.0064251623508313,-0.0025445364117246,0.0176719170188244,0.004255319148936
2012-05-07,0.0003505810220649,0.0004802972028881,0.0024878392558003,-7.08415981864885e-05,6.303580433675293e-05,0.0,0.0004349717268377,-0.0055842769244855,0.0250109349282583,-0.0037088683450079,0.0143662560113624,0.0041525103812758,-0.0077966101694915
2012-05-08,-0.0042786734178289,-0.0038846932125793,-0.0009448104739253,7.08466170740163e-05,0.0008824456350458,0.0021203910943574,0.0049999999999998,-0.009495612436115,0.0244006518135428,-0.0211155718915259,-0.0243547345386574,0.0015037593984963,-0.0175948069695934
2012-05-09,-0.0067022664805039,-0.0039236249621102,-0.0052203044677355,0.0,6.297625795070871e-05,-0.000117550252733,0.0,-0.0020616902714407,0.0300877685285267,-0.0064214768255143,-0.0043412818917608,-0.0371621621621621,-0.0069553121196314
2012-05-10,0.0025174107770054,-0.0003646249113602,0.0035872042173459,-7.08415981864885e-05,-0.0003148614609571,-0.0009405125793557,-0.0008652390222798,0.0027890122845781,0.0089249797779447,0.0008784742780678,0.0059953223309288,-0.0245614035087718,0.0171598669234809
2012-05-11,-0.0033873413051768,6.141714315588409e-05,-0.002134515240172,0.0,0.0008818897637794,0.0022358201929866,0.0054124269322364,-0.0097857906851915,0.0088460291466954,-0.0072095794470661,-0.0116483769290898,-0.0279776179056754,-0.0332243071096574
2012-05-14,-0.0111128639192796,-0.0106482297845363,-0.014062204624831,-7.08466170740163e-05,0.0008181760966705,0.0025830691558059,0.0066752799310938,-0.0140434673118965,-0.0310881094889546,-0.0145238698879683,-0.0250788117664879,0.0,-0.0099715099715099
2012-05-15,-0.0057458374465044,-0.0030386994060376,-0.002041243764749,-0.0002125549100183,-0.0006917368884417,-0.0003513291954561,0.0021390374331551,-0.0084405510937611,0.0283833837451488,-0.002434914018492,-0.0098397099189169,-0.0176809210526315,0.016546762589928
2012-05-16,-0.0044038185569877,-0.006814653128309,-0.0067536277901231,-0.0002126000992134,-0.0003146435089044,0.0003514526710401,0.0027748132337246,-0.0124495185842479,0.0472000122070312,-0.0132323336396068,-0.0105054453461973,0.0380912515696945,0.0063694267515923
2012-05-17,-0.0150513758617392,-0.0209983496527542,-0.0230277662496788,-0.0002126453076268,-6.294850812038622e-05,0.0025764141000117,0.0106428267347806,-0.0026936753213701,-0.0091672762216722,0.0249316821022602,-0.0015781463266194,0.0080645161290322,0.0112517580872011
2012-05-18,-0.0073877770463167,-0.0124036063214226,-0.0094388330782009,7.089684509042904e-05,-0.000125904941769,0.0003504263520617,-0.0004212299915753,-0.0116680448373661,0.0570547402234831,0.0108605751577881,-0.0028739733594737,0.0167999999999999,-0.0229485396383866
2012-05-21,0.0160359012376676,0.024622199199362,0.0233267651172097,0.0,0.0,-0.0014012143858009,-0.0027391487568478,0.0119151322463086,-0.048504788630895,-0.0020105247681327,0.0099437622155591,-0.0039339103068449,0.0053380782918148
2012-05-22,0.0004863370186602,-0.00285538577205,-0.0065521155964202,-7.089181908404019e-05,-0.0011962475602845,-0.0023386342376052,-0.0076061694485527,-0.0098303557925335,0.0375623038746721,-0.0076177130445468,-0.0047089030901266,-0.0568720379146919,-0.0214159292035398
2012-05-23,0.0016937032123527,0.0038885972775346,0.0072929952631326,0.0002835873803614,0.0015758951084214,0.0036333802156587,0.0102192889078134,-0.0192014190040669,0.0110823683781045,-0.0178900414696759,-0.0256630685685006,0.0108877721943048,-0.0142882980647495
2012-05-24,0.0013800315269174,-0.0037683444673898,0.001829690716222,-0.0002835069813593,-0.0011957958335955,-0.0018685040289617,-0.0052687038988409,0.0084538612161391,-0.0328826870828001,0.0059428159597414,0.009122983782555,-0.0414250207125103,0.009908256880734
2012-05-25,-0.0021656323299791,-0.0006514991272645,-0.0002087665551201,0.0002126905352712,0.0001890359168241,0.0016380016380015,0.0014830508474577,0.0022060108114221,-0.0298451053892054,0.0073845756369517,0.005540989779915,0.0,0.0043604651162789
2012-05-29,0.0110789775927762,0.0117919319239032,0.0140264354284083,-7.088176920899691e-05,-0.0001890001890001,0.0004672351360821,0.0006346519991538,-0.0011005775198034,-0.0541277932829281,-0.0128761299167964,0.0044953796027649,-0.027657735522904,0.0034370477568741
2012-05-30,-0.014334892170861,-0.0117136886324548,-0.0195068887595835,0.0002835471751612,0.0028355387523628,0.0063047285464097,0.0124735729386891,-0.0323931508616904,-0.0045285790173581,0.0095570509243518,-0.0222318870030177,-0.0053333333333333,-0.0097349918875067
2012-05-31,-0.0022766655169013,-0.003531458521969,-0.0002362108606053,0.0001417333994755,0.0003141690229342,0.0017403411068568,0.0041762372102736,-0.014689147346961,0.0016542384325821,-0.0005117364817905,-0.0070869423493787,-0.0075960679177837,-0.0242126342617877
2012-06-01,-0.0246425847497299,-0.0282456672842126,-0.0320285949167494,0.0002125699709487,0.0016331658291457,0.0055594162612926,0.0155957579538366,-0.0381370099262365,-0.0396366469251088,0.0370536447706979,-0.0156133859572482,-0.0067537145429986,0.0031716417910447
2012-06-04,0.0001095541956104,0.0045605534475039,-0.0002440843480684,-0.0001416831963728,-0.0021949078138717,-0.004837595024188,-0.0049140049140049,0.0090111734921312,0.0382631073075294,-0.0051219060957266,-0.0018127015303304,0.0299184043517679,-0.0031616142830575
2012-06-05,0.0057268506638095,0.0065579826131816,0.0120042818326773,7.085163667275296e-05,0.0003770976054302,-0.0015046296296296,-0.0043209876543209,0.0036913258657087,0.012836495991211,0.0018608113700904,-0.0046912320554655,-0.0008802816901408,0.0070895522388059
2012-06-06,0.0230494009201185,0.0239766822428304,0.0255732624320197,-0.0002833864682961,-0.0021360809197713,-0.0045206908542946,-0.0123992560446373,0.0086605257991472,-0.0102208071764964,0.0108965441978132,0.0275201082522551,0.0330396475770924,0.0272323082623193
2012-06-07,-0.000106464492421,-0.0048159225909637,-0.006312265460699,-7.086669973777049e-05,0.0005036831832776,0.0008150908244062,-0.0018832391713747,-0.0023523518717816,-0.0607187419062259,-0.028294997464843,-0.0028114906326334,0.0132196162046909,0.030117222723174
2012-06-08,0.0081141636244781,0.0096784558762275,0.011639497163576,-7.087172218289695e-05,0.0,0.000349040139616,0.00104821802935,-0.0084885784401512,0.0109938857270406,0.0022059750749128,-0.0255230650433778,0.0067340067340067,-0.0012254901960784
2012-06-11,-0.0126201137828692,-0.0170338658199357,-0.0236352430713842,-7.08767453398984e-05,0.0008810018249323,0.0022098162363339,0.0043979057591623,-0.0166468674349584,-0.0352327484870685,0.0033960282353142,0.0187300360289071,-0.0100334448160535,-0.0010517090271691
2012-06-12,0.0116507371473095,0.0118659401872711,0.0140078286500242,-0.0002835270768358,-0.0020748192392329,-0.003945688754787,-0.0070892410341951,0.007497010513435,0.006312072945338,0.0107802890453618,-0.0032884657368982,-0.0135135135135134,0.0071942446043165
2012-06-13,-0.0070232509559875,-0.0086033619817238,-0.0120153166153024,-7.090187180947005e-05,0.0015751008064515,0.0033787719911453,0.0069298614027719,-0.0084013076188917,-0.0210574226632443,0.0033484371411671,0.0017995810869855,0.0145547945205479,-0.0186411149825783
2012-06-14,0.0108146527822456,0.0062867761158116,0.0132380205587834,-7.090689924127425e-05,-0.0007548594074353,-0.0015095215977705,-0.0006256517205421,0.0156136634306842,0.141876407733535,0.000185432811725,0.0041916699829931,0.0151898734177216,-0.0157997514645836
2012-06-15,0.0103378154290596,0.0128581546218464,0.0117794949135636,0.0002836477095446,0.001699716713881,0.00186068147459,0.0031302170283806,0.0014300454290372,-0.0112223964785526,0.0053138750965175,0.0092426648969383,-0.0365752285951787,-0.0072150072150072
2012-06-18,0.001444746601191,0.0078425330388258,0.0015687677762359,-0.0001417836381681,-0.0001885369532428,-0.0005803830528148,0.0,-0.0090444144623469,0.0680988983843975,-0.0007990466061001,0.0032496065036926,0.0345125107851596,0.0059956395348836
2012-06-19,0.0098156954180652,0.0118915393794829,0.0179927806710082,0.0,-0.0007542900245144,-0.0013937282229965,-0.0043686290825878,0.0091269624939243,-0.0341555652732615,-0.0021529188073586,0.0107479323014778,0.0216847372810675,0.03575943651797
2012-06-20,-0.0016863570122068,0.0002354941715192,-0.0030263404307796,-0.0003545093590471,-0.0015097188148707,-0.0020935101186322,-0.0014625992478061,-0.0265380906811162,-0.0110020100231355,-0.0045616462621665,-0.0134013125559667,-0.0012244897959183,0.0088927637314735
2012-06-21,-0.0222616770390134,-0.0243511626099307,-0.0245137057615771,7.092701610034169e-05,0.0006300006300006,-0.0052447552447552,-0.0008369951872776,-0.0440098529243058,0.0258244172645365,-0.0311493976388148,-0.027018989707836,-0.0412750306497752,-0.0055305910819218
2012-06-22,0.0071746042621787,0.0116574969517539,0.0135062116076363,-7.092198581559739e-05,-0.0006925643770068,-0.0026947861745753,-0.0075392670157068,0.0199489162259276,0.0166537500185832,0.0009587727708533,0.0030348984011268,0.0076726342710997,0.002780674313521
2012-06-25,-0.0159548534977054,-0.0194508443743378,-0.0171060802800203,7.092701610034169e-05,0.0018271169354837,0.0042293233082706,0.0080185693184215,-0.0068957251382516,0.0262857164655412,0.0137292464878671,0.0027230935982267,0.0676818950930626,0.0277296360485268
2012-06-26,0.0047727214863713,0.006311402402928,0.004095019053959,0.0,-0.0005031130117603,-0.0009358914365933,-0.0025120368432069,0.0018937195759709,0.0270972361056351,-0.0085039370078739,0.0004526643780689,0.0237717908082408,-0.0080944350758853
2012-06-27,0.0089849055214854,0.007449040780207,0.014666244564423,0.0,0.0003146039136727,0.0008196721311475,0.0010493179433368,0.0107106661741913,0.0025298046923569,0.0022236340533672,0.0093499920718902,0.0054179566563468,0.000340020401224
2012-06-28,-0.002109799583246,-0.0089833748977165,-0.0004508600308414,0.0,0.0011322178890427,0.0028080028080028,0.0052410901467505,-0.031417487493205,-0.0187455108504951,-0.0176228518720285,-0.0061257866958367,0.0038491147036181,-0.0033990482664854
2012-06-29,0.0249202387766662,0.0300264464472508,0.0291278082708381,-0.0001418439716311,-0.0018848957024377,-0.0040835375102088,-0.0125130344108446,0.0935769907916972,0.0374724476313392,0.0347164293239099,0.0493084893430262,0.031441717791411,0.0318894952251023
2012-07-02,0.0024593113157624,0.0055126595361074,0.0118348536895966,-7.093204709884837e-05,0.0013848671786478,0.0048031865042175,0.0109820485744456,-0.014241985611012,0.0,-0.0039289359701434,-0.0071633510885721,0.0297397769516729,0.0128904313336639
2012-07-03,0.0062321108631679,0.0084202511565374,0.0130578851908422,-0.0002837483152443,-0.0013829519738496,-0.0027981811822315,-0.0071025694589513,0.0466866108908581,0.0265580916516852,0.0150889671882143,0.0200577117471829,0.0379061371841156,0.0261054005547398
2012-07-05,-0.0046870230309741,1.3453624045256518e-05,-0.0012950647793386,0.0003547860640034,0.0010071761299257,0.0023383608090727,0.0025247212286976,-0.0050194207509078,0.0158675422333562,-0.0076481983843923,-0.0131560246444345,0.0685217391304346,0.0345046907298458
2012-07-06,-0.0094326494671396,-0.0130337612512621,-0.012588207087509,0.0003546602354944,0.0013205886052067,0.0030327773241571,0.0065057712486884,-0.0317588194644903,-0.0573853698422752,-0.0189570511139172,-0.0239391945115604,-0.0322265625,-0.0041500153704272
2012-07-09,-0.0016388318166757,-0.0018928954001993,-0.0028991585264026,0.0002127206977238,0.0006280223575958,0.0013955111059424,0.0047956630525438,0.0182356538919852,0.0385446229224688,0.0064622092081261,0.0063152035770419,0.043054154053145,0.0279364099398056
2012-07-10,-0.0081259264982284,-0.0100416953615471,-0.0119657120140138,-7.089181908404019e-05,0.0001882884579176,0.0005806526535825,0.0026976551151691,-0.0241887923401906,-0.0506416627343725,-0.0058541652402973,-0.0096322911996824,-0.0183811673653659,-0.0097597597597597
2012-07-11,-1.4923577632885989e-05,-0.004944336884494,-0.0036595611090365,7.089684509042904e-05,-0.0003137550200803,-0.0002321262766945,0.0010347682119205,0.0226432345794587,0.0423821474397225,-0.0025961486288132,0.0147362783357469,-0.0134691195795006,-0.0156178923426838
2012-07-12,-0.0049870972826125,-0.0075450796784828,-0.003332257864711,0.0002126754572522,0.0001255413972758,0.0004643603436267,0.003101095720488,0.0031465363027958,0.0073607246454201,-0.0065388059148616,-0.0091490271199569,0.0273060273060272,0.001694393099199
2012-07-13,0.0164973623498927,0.0147513005631898,0.01439932522922,0.0001417534906797,0.0,-0.000812253423068,-0.0028854080791426,0.0118494031292926,0.0,0.0170617616175654,0.0260882272448106,-0.020097244732577,0.0099953867445794
2012-07-16,-0.0023143137285598,-0.0039642937396694,-0.0054058317115508,0.0004960668981646,0.0015063076633401,0.0019742190221809,0.0039272426622571,0.015269826111993,-0.0254001226105257,-0.0002513347701674,-0.0055706377283289,0.0277869665894805,-0.0050243605359318
2012-07-17,0.0074096725778898,0.0045220466841611,0.0035021705075595,-0.0002833262501771,-0.0009400263207369,-0.0019703291608715,-0.0055589870290302,0.0089336301345812,-0.0017851175400991,-0.0013197433700213,-0.0080436306691363,0.0035403926617316,0.0032134659525631
2012-07-18,0.0066804909237472,0.011188869622646,0.0070173059802389,0.0002834065466912,0.0011290929619871,0.0015096968993149,0.0022774327122152,0.0072853790292044,0.0633047373157649,-0.0117676366869113,0.0057920592322051,0.0198845413726747,0.027150701647346
2012-07-19,0.0027170998915686,0.0079181009699749,-0.0035898127558215,0.0001416631250885,-0.00062656641604,-0.0020871985157699,-0.0045445155959512,0.0310448517888073,0.0087453825948504,0.0061767390607969,0.0175640280533468,0.0160377358490566,0.0298485298485298
2012-07-20,-0.0100616599136069,-0.0136888819085032,-0.0132515615259602,0.00014164305949,0.0013793103448276,0.0032535440390424,0.0078854534135712,-0.0131664275036287,0.0273424525456409,0.0015189066838461,-0.0241935494752294,0.0207366140513773,0.0136986301369863
2012-07-23,-0.0089090560696936,-0.0120159114954571,-0.0159688126489608,-7.081149978760415e-05,0.0007513148009015,0.0011582117211026,0.0024706609017912,-0.0360892712560063,0.0116845220071331,-0.0034123377024091,-0.0194287121517842,-0.0127349909035778,-0.0335704125177809
2012-07-24,-0.009040932945028,-0.009397406026362,-0.0143150905951636,7.08165144112094e-05,0.0003128128128129,0.0015039333641833,0.004723762579585,0.0040844181171373,0.0224574690182064,-0.0006974672518962,-0.0084282360078117,-0.0294840294840295,-0.0289961730939063
2012-07-25,-0.0003138614573022,-0.0030562454042264,0.0020319082495523,-0.000141622999575,6.254299831143229e-05,-0.0002310269146355,-0.0004088307440719,0.0053107482565324,-0.03671167294208,0.0203045685279188,0.0065613107290991,0.0056962025316456,0.0272851296043656
2012-07-26,0.0165409746993496,0.0136673895324483,0.0101389398522337,-0.00014164305949,-0.0005628517823639,-0.0015020219526284,-0.002044989775051,0.0047206717228591,0.011400679671585,0.0043532338308458,0.0056296454535589,-0.0166771554436753,-0.0227239191382617
2012-07-27,0.0190805655793353,0.0224108140985483,0.0243080323307025,-0.0004249893752655,-0.0030035667354983,-0.0067114093959731,-0.0161885245901639,0.0082783070681529,-0.0305958222308084,0.0017956807517414,0.0094284220230764,0.0220800000000001,0.0172127434697266
2012-07-30,-0.0004833595887074,-0.004141185574485,-0.0055527423494424,0.0004251700680271,0.0018201217598694,0.0032618825722274,0.0064569881274734,-0.0038832628956704,0.0677740853261286,0.0011125080231482,-0.0032107869302083,0.0269254852849092,0.0246400474988868
2012-07-31,-0.0043168283608459,-0.0021454213979077,-0.0058617127116169,7.083156254417133e-05,0.0006264879087833,0.0006967022758941,0.0002069536423841,-0.0191579554921953,-0.0015556552716582,-0.0056800342342535,0.0013177600968696,-0.0164634146341463,-0.00275242648124
2012-08-01,-0.0028999798130677,-0.0065691196064142,-0.020090473872906,-0.0002833061831574,-0.0018782870022538,-0.0037131585054537,-0.004965859714463,0.0096525792309958,-0.011841728108918,-0.004222321532521,-0.0125750021457322,-0.0074395536267823,-0.0225159790819291
2012-08-02,-0.007503669467536,-0.003575065336363,-0.003280937430595,7.08466170740163e-05,0.0011918203487641,0.0034940600978337,0.0081097941359951,-0.0200203164478103,-0.0791548177921162,-0.0101639503985153,-0.0248777950280845,-0.0081199250468456,-0.0173874275523852
2012-08-03,0.019040285885989,0.0199774835888453,0.0258652166462236,-0.0002125247945593,-0.0025061086398094,-0.0053389043639739,-0.0129950495049504,0.0490072811553248,-0.0147260211336835,0.011717257968925,0.0238420750099241,0.0201511335012594,0.0019661222020568
2012-08-06,0.0023292692665812,0.0074160215943415,0.0074446977254867,7.085665698292054e-05,0.0011933923748508,0.0015169194865811,0.0025078369905955,0.0087526850000849,0.0107750774777484,0.0042964037447461,0.0065262045778489,-0.0086419753086419,-0.0294339622641509
2012-08-07,0.0051067580075947,0.0086792565914444,0.0087997123237464,-0.0004251098200368,-0.0020702634880802,-0.0039613188861703,-0.0083385449239107,0.0159436146351321,0.0192572195408788,-0.0019840493482229,0.0153256844977958,-0.0087173100871731,-0.0013996889580093
2012-08-08,0.0006208264404641,-0.0015286211089599,-0.0014726004834278,-0.0002835270768358,-0.0006286540516753,-0.0007018364721019,-0.0018919487071683,-0.0034162453408729,-0.0104588053475583,0.0019879936256803,-0.0050798037866961,0.0185301507537687,0.0154181591652391
2012-08-09,0.0004136855394443,0.0024540946710254,0.0034243793260029,0.0,-0.0001258099012392,-0.000234109797495,-0.0008424599831508,0.0001071466137543,0.0040913212225694,0.0026039748950965,0.0027717072724866,0.0092506938020351,0.0395705521472393
2012-08-10,0.0021884418179392,0.0007355017235439,-0.0016814504671101,0.0002127056154281,0.0013211701793016,0.0021074815595363,0.0040050590219224,-0.0052484775124903,-0.059422735580027,0.0016078013884055,-0.0081466732769956,-0.022303696914146,0.0088521687813514
2012-08-13,-0.0012519007957618,0.0005494832764008,-0.0025700175783993,0.0,-0.0001256597134958,-0.0008178525528683,-0.0002099517111064,-0.0015074769625071,-0.014801404207976,-0.0062357077794747,-0.0148137040960298,-0.0215625,-0.0311494589061128
2012-08-14,-0.0001281464005684,-0.0018329205519569,-0.0032645628881449,-0.0001417735875806,-0.0016337815759708,-0.0036248830682881,-0.0088198236035279,0.007548764400965,0.0384756377980712,-0.0063369478917654,0.0002977303914295,-0.003832641328649,0.0143396226415093
2012-08-15,0.0011396405267545,0.0046238129726361,0.009261124432276,-0.0002835873803616,-0.00182527693857,-0.0042248562375307,-0.0093220338983051,0.009632896531512,-0.0303458718169564,0.0026884623559937,-0.0023812761323658,0.018275088169285,-0.0120535714285714
2012-08-16,0.0071005103133532,0.0103796397960511,0.0109666118134967,-7.09169562442824e-05,-0.0007566681379658,-0.0016499705362403,-0.0036355859709152,0.0134633374156081,-0.0087335990699939,0.007732134932723,0.0102938634337823,0.0047229219143576,-0.0021087513179696
2012-08-17,0.0018721339981915,0.0046369651842552,0.0083755564218241,0.0,0.0005679308386445,0.0010624483532051,0.0019317450096587,0.0042887413039067,-0.0018354904788363,0.0001238000403502,0.0106320183766792,0.000940144155437,0.0089056603773585
2012-08-20,-2.1174829462955454e-05,-0.0001235546310252,-0.0041225101201675,7.092198581570841e-05,0.000441473259334,0.0001179245283018,0.0008568980291345,-0.0004166327948894,0.0209635600145317,0.002351003305709,-0.014172946694844,0.0209768315591734,0.0195990424895271
2012-08-21,-0.0034975361359129,-0.0029094084231973,-0.0014084633382419,-0.0001418339124884,6.303977810007133e-05,0.000707463742483,0.0019263698630136,0.0073981356198993,-0.0003602044353413,0.012221498133758,0.0246035103044386,0.0196258816314014,0.0292002934702861
2012-08-22,0.0002264032488046,0.0020897843968123,-0.0034340510244214,0.0004255620966024,0.0030887544125062,0.0053022269353129,0.0089724417859431,0.0059991914483232,0.0183783344448078,-0.0015244831774993,0.0010125805546459,-0.0012030075187969,-0.0031365839749073
2012-08-23,-0.0080722426465825,-0.0065947287921159,-0.0080732469950574,0.0002126905352712,0.0009426255262992,0.0028129395218001,0.0061401651492696,-0.0101789581679978,-0.0084925441042739,0.0196652929594267,0.0104046280215419,-0.0258958145137007,-0.011870709382151
2012-08-24,0.0064547309082079,0.005367831677131,0.0039578194062113,-0.0002126453076268,-0.0005022601707684,-0.000818139317438,-0.0008417508417508,-0.0012464435584473,-0.0356888441889512,0.0001198330409157,-0.002288368221941,-0.0080370942812982,0.0059342886090607
2012-08-27,-0.0004890148137838,0.0011075357925092,0.001495349632355,0.0001417936901808,0.0007537688442211,0.001754591180255,0.0033698399326032,-0.0070722859530351,-0.0181346366176892,0.0015570580368362,-0.0010034360164629,-0.0096603303209722,-0.0044604316546762
2012-08-28,-0.0008081822874276,0.0012852935377198,0.0047877650122454,-0.0001417735875806,0.0003138337936228,0.0010509107893508,0.0023089840470194,0.0090080716387908,-0.0147003515348341,-0.003527878694052,-0.0041612578593631,-0.0062932662051604,0.0015898251192367
2012-08-29,0.0008443492265819,0.0013161731248856,0.0043719573494487,-0.0001417936901807,-0.0001882411997239,-0.0008165169718884,-0.001675392670157,-0.0087200659329205,0.0076511018741396,-0.004020372740399,-0.002161364029095,0.0262824572514248,0.0177489177489178
2012-08-30,-0.0078058049627105,-0.0105413756004688,-0.0112491586434141,0.000283627596965,0.0014434542487762,0.0025682932523931,0.0044052863436123,-0.0091108507346355,0.0432801218197618,-0.0037956673350943,-0.0063538119222095,0.0015427337241591,0.0039699418687082
2012-08-31,0.0050732955705157,0.0059861384762189,0.0042664376540049,0.0004962075565322,0.0023187315911512,0.0041918956683744,0.0058479532163742,0.0195518750837058,0.0185589956295997,0.0188085730788856,0.0039238410469821,-0.0107825015403573,-0.0032481287953678
